,Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia,Start_b,End_b,name2,Distance
2258,chr14,16617432,16620110,0.00126,0.1639,0.02346,0.01623,0.00732,0.01522,0.19008,0.03516,0.02738,0.01621,0.01908,0.33333,0.26901,0.12308,0.08333,0.0,0.07591,0.07143,0.05404,0.04618,0.00213,16395208,16630480,AC244502.1,0
2259,chr14,16620110,16621488,0.00193,0.1115,0.05949,0.02759,9e-05,0.00654,0.11716,0.04138,0.02738,0.00192,0.00988,0.23338,0.18699,0.08668,0.05787,0.01549,0.04489,0.07514,0.0184,0.03343,0.00416,16395208,16630480,AC244502.1,0
2260,chr14,16621488,16624231,0.00105,0.28193,0.03823,0.04754,0.05554,0.05415,0.28473,0.02927,0.0561,0.05745,0.04569,0.46118,0.43883,0.0968,0.07177,0.00763,0.16195,0.13635,0.14823,0.10798,0.00032,16395208,16630480,AC244502.1,0
2261,chr14,16624231,16625597,0.00662,0.10898,0.03512,0.0374,0.01498,0.00171,0.13996,0.0116,0.02738,0.00187,0.00988,0.21815,0.21296,0.16775,0.077,0.0,0.00286,0.04198,0.00333,0.03343,0.02184,16395208,16630480,AC244502.1,0
2262,chr14,16625597,16626967,0.00193,0.0879,0.03967,0.02759,0.00747,0.00222,0.09578,0.03516,0.02738,0.00187,0.00011,0.20833,0.16226,0.11796,0.08069,0.0,0.00478,0.00539,0.00333,0.0034,0.00049,16395208,16630480,AC244502.1,0
2263,chr14,16631338,16632507,0.01483,0.09273,0.01666,0.03377,0.02161,0.00835,0.17544,0.0,0.0207,0.0,0.03388,0.18987,0.20223,0.22619,0.04836,0.00964,0.0,0.04793,0.02754,0.05713,0.05278,16578437,16680711,AC244502.1,0
2264,chr14,16633507,16635173,1e-05,0.13368,0.02586,0.0374,0.01564,0.0162,0.11545,0.02927,0.0561,0.01222,0.01056,0.25037,0.24027,0.06042,0.04766,0.00763,0.07478,0.06281,0.07846,0.05521,0.00015,16578437,16680711,AC244502.1,0
2265,chr14,16635173,16637237,0.03423,0.1601,0.02586,0.0374,0.00286,0.00364,0.25397,0.00694,0.0,0.04965,0.03388,0.2824,0.26901,0.12308,0.10714,0.00763,0.04426,0.03782,0.05404,0.03758,0.0001,16578437,16680711,AC244502.1,0
2266,chr14,16637237,16638237,0.00089,0.07613,0.00067,0.00679,0.01065,0.01252,0.15195,0.00694,0.0207,0.0188,0.02018,0.10087,0.17878,0.20345,0.03187,0.0236,0.03236,0.01126,0.00042,0.03713,0.05392,16578437,16680711,AC244502.1,0
2267,chr14,16638237,16643817,0.01286,0.2168,0.00904,0.04754,0.00751,0.04955,0.27826,0.00102,0.02738,0.03422,0.06218,0.29877,0.36508,0.14956,0.03783,0.02359,0.03236,0.08649,0.07846,0.09715,0.0228,16578437,16680711,AC244502.1,0
2268,chr14,16643817,16646808,0.00105,0.08593,0.00904,0.04754,0.01485,0.02338,0.09399,0.00333,0.0561,0.00789,0.0225,0.14611,0.21296,0.16287,0.01417,0.02359,0.00086,0.05402,0.02052,0.07468,0.05921,16578437,16680711,AC244502.1,0
2269,chr14,16646808,16647808,0.00224,0.14757,0.00777,0.01697,0.00322,0.02459,0.11716,0.01806,0.04674,3e-05,0.01058,0.192,0.20223,0.1361,0.04278,0.00174,0.02314,0.05024,0.04436,0.04773,0.01458,16578437,16680711,AC244502.1,0
2270,chr14,16650084,16652742,0.00662,0.1601,0.02586,0.0374,0.02473,0.018,0.19008,0.00551,0.02738,0.04441,0.02579,0.2824,0.26901,0.06238,0.0506,0.00763,0.09104,0.06066,0.09136,0.05171,1e-05,16578437,16680711,AC244502.1,0
2271,chr14,16665378,16666748,0.02523,0.13675,0.0146,0.02759,0.00318,0.00551,0.2002,0.00694,0.0,0.03899,0.02417,0.21947,0.21296,0.10099,0.06813,0.00763,0.03024,0.02625,0.04247,0.02684,0.00072,16578437,16680711,AC244502.1,0
2272,chr14,16667884,16670438,0.00105,0.187,0.03823,0.04754,0.01425,0.01922,0.1907,0.02927,0.0561,0.01934,0.01923,0.35002,0.33128,0.10288,0.07355,0.00763,0.09104,0.08318,0.09136,0.06962,0.00084,16578437,16680711,AC244502.1,0
2273,chr14,16671546,16673150,0.00662,0.1601,0.02586,0.0374,0.00822,0.00793,0.19008,0.00551,0.02738,0.02478,0.01618,0.2824,0.26901,0.09958,0.07508,0.00763,0.05917,0.04262,0.06603,0.03879,0.00011,16578437,16680711,AC244502.1,0
2274,chr14,16692690,16693690,0.0212,0.291,0.0158,0.00144,0.0258,0.0197,0.4817,0.00053,0.01423,0.08497,0.05703,0.37604,0.36025,0.16402,0.13363,0.00696,0.07618,0.06495,0.03677,0.02458,0.00017,16693663,16693717,TRAJ43,0
2275,chr14,16693690,16695062,0.04022,0.18724,0.03812,0.0251,0.02179,0.00306,0.42654,0.00011,0.00259,0.11631,0.04943,0.32094,0.36994,0.09828,0.11343,0.00122,0.10927,0.05934,0.09094,0.03608,0.00737,16693663,16693717,TRAJ43,0
2276,chr14,17139915,17146711,0.19803,0.22182,0.44671,0.02399,0.22635,0.14905,0.00097,0.07479,0.08991,0.00226,2e-05,0.06444,0.10472,0.00033,0.0011,0.28239,0.05775,0.08,0.10633,0.05706,0.00281,17127683,17156991,AL132780.1,0
2277,chr14,21103493,21106249,0.07165,0.00111,0.00334,0.04063,0.0066,8e-05,0.09845,0.10074,0.23589,0.12106,0.05236,0.00053,0.03281,0.00219,0.00149,0.02165,0.00055,0.00424,0.01692,0.03375,0.00731,20797651,21493450,AL110292.1,0
2278,chr14,21123505,21124505,0.056,0.09486,0.01146,0.02419,0.00293,0.00013,0.28473,0.02114,0.01132,0.08148,0.0335,0.16598,0.21177,0.06642,0.08044,0.0032,0.02581,0.00762,0.04272,0.01446,0.00375,20797651,21493450,AL110292.1,0
2279,chr14,25341511,25342899,0.00386,0.15675,0.0116,0.02364,0.00353,0.00281,0.2235,0.00147,0.00937,0.01409,9e-05,0.23786,0.30935,0.1194,0.16347,0.00272,0.02769,0.00263,0.04458,0.00825,0.01194,25297930,25406042,MSTRG.1664,0
2280,chr14,28245365,28250068,0.10096,7e-05,0.00143,0.03197,0.0258,0.07824,0.11716,0.1143,0.03717,0.2025,0.0072,0.00201,0.03281,0.02751,0.06887,0.04358,0.0151,0.10017,0.10633,0.00656,0.18464,28126311,28421725,EGLN3,0
2281,chr14,28813301,28817721,0.00211,0.25324,0.01648,0.00889,0.02784,5e-05,0.1907,0.00551,0.00224,0.01222,0.00226,0.14946,0.16672,0.1241,0.25792,0.00113,0.00145,0.01907,0.00496,0.00885,0.03064,28757115,28826173,SNX6,0
2282,chr14,28845711,28860908,0.00193,0.19194,0.00426,0.00889,0.00178,0.02379,0.19008,0.00949,0.01908,3e-05,0.01043,0.14439,0.11663,0.2206,0.32234,0.00081,0.01099,0.04598,0.0189,0.06179,0.01279,28757427,28846922,MSTRG.1667,0
2283,chr14,31118889,31122502,0.0024,0.00338,0.0056,0.05736,0.04941,0.00879,0.01192,0.01313,0.0848,0.0312,0.01429,0.00024,0.03491,0.0816,0.00124,0.0269,0.08215,0.00053,0.21179,0.01656,0.07901,30867260,31362039,SLC25A21,0
2284,chr14,31700510,31701606,0.01645,0.10631,0.00488,0.00954,0.00182,0.00529,0.22228,0.00383,0.00124,0.02897,0.03085,0.14632,0.19255,0.0849,0.05255,0.00092,0.01253,0.02,0.01957,0.02326,0.00097,31387341,31740317,MIPOL1,0
2285,chr14,35329224,35333163,0.59667,0.28827,0.20383,0.47782,0.03731,0.08983,0.13128,0.12192,0.03537,0.33107,0.18322,0.00078,0.04026,0.09274,0.02393,0.04302,0.07055,0.01845,0.21759,0.09724,0.01704,35145488,35340141,LINC02315,0
2286,chr14,35333163,35336819,0.54248,0.31378,0.2118,0.40276,0.07006,0.06018,0.10069,0.17425,0.06347,0.37089,0.17041,0.01543,0.00676,0.13957,0.03727,0.04187,0.06901,0.01189,0.20449,0.06198,0.0098,35145488,35340141,LINC02315,0
2287,chr14,35336819,35338992,0.5751,0.35212,0.24427,0.44565,0.08868,0.09414,0.10069,0.17425,0.06347,0.39455,0.18582,0.01543,0.00676,0.16076,0.03893,0.04187,0.0852,0.01104,0.22935,0.0667,0.0207,35145488,35340141,LINC02315,0
2288,chr14,35338992,35340569,0.5751,0.35212,0.24427,0.44565,0.08868,0.08208,0.10069,0.17425,0.06347,0.39455,0.18495,0.01543,0.00676,0.16076,0.04105,0.04187,0.0852,0.01305,0.22935,0.06837,0.0165,35145488,35340141,LINC02315,0
2289,chr14,35837405,35838405,0.02851,0.0878,0.00699,0.00582,0.00237,0.00296,0.23625,0.0625,0.00937,0.04794,0.04205,0.05455,0.16008,0.07226,0.04687,0.02505,0.00121,0.00072,0.01576,0.01459,5e-05,35798338,36095321,LRFN5,0
2290,chr14,40543684,40545832,0.13988,0.07488,0.13672,6e-05,0.0126,0.02148,0.02585,0.00171,0.14155,0.1543,0.15981,0.01111,0.07179,0.10619,0.12055,0.11937,0.16962,0.20184,0.00869,0.01385,0.00069,40083618,40700717,LINC00871,0
2291,chr14,40545832,40548254,0.13988,0.07488,0.13672,6e-05,0.0126,0.02148,0.02585,0.00171,0.14155,0.1543,0.15981,0.01111,0.07179,0.10619,0.12055,0.11937,0.16962,0.20184,0.00869,0.01385,0.00069,40083618,40700717,LINC00871,0
2292,chr14,40548254,40550667,0.13988,0.07488,0.13672,6e-05,0.0126,0.02148,0.02585,0.00171,0.14155,0.1543,0.15981,0.01111,0.07179,0.10619,0.12055,0.11937,0.16962,0.20184,0.00869,0.01385,0.00069,40083618,40700717,LINC00871,0
2293,chr14,40849492,40850492,0.00358,0.10002,0.02014,0.0066,0.00158,5e-05,0.06459,0.03931,0.02216,0.00988,0.00221,0.20224,0.15356,0.12644,0.08333,0.00294,0.01055,0.01976,0.00199,0.00597,0.00195,40849825,40850597,RPL10L,0
2294,chr14,44396730,44405560,0.09565,0.04399,0.06107,0.00035,0.02048,0.01269,0.25397,0.02151,0.14101,0.04965,0.03772,0.20281,0.03633,0.12308,0.09461,0.07351,0.01201,0.01666,0.02656,0.01459,0.00082,44323368,44437823,SOS2,0
2295,chr14,45146093,45149367,0.21804,0.15973,0.11884,0.3514,0.09376,0.01485,0.00657,0.01515,0.02193,0.02897,0.09484,0.00252,0.05131,0.00928,0.06538,0.0674,0.00209,0.05,0.0957,0.18866,0.03098,45064041,45150881,PYGL,0
2296,chr14,46918915,46919915,0.0024,0.01844,0.01228,0.0066,0.09861,0.04904,0.03393,0.00299,0.00112,0.08651,0.0239,0.05996,0.04756,0.20446,0.12061,0.00056,0.0476,0.0125,0.068,0.01598,0.01234,46914991,46935788,PSMC6,0
2297,chr14,47109976,47118384,0.05322,0.04869,0.08232,0.00742,0.01123,0.03893,0.17544,0.0,0.04242,0.02871,0.00305,0.2381,0.08787,0.10439,0.15566,0.05929,0.04441,0.00539,0.0002,0.01047,0.00962,46999549,47138126,AL139317.5,0
2298,chr14,51173520,51179147,0.03423,0.01601,0.02586,0.12273,0.00286,0.00364,0.08818,0.00694,0.23018,0.04965,0.03388,0.08148,0.05235,0.00536,0.00331,0.24309,0.04426,0.03782,0.0896,0.07307,0.0001,51019064,51358619,OTX2-AS1,0
2299,chr14,55273845,55282018,0.03905,0.14495,0.00688,0.00189,0.01219,0.02122,0.03694,0.07407,0.02718,0.00908,0.00234,0.20432,0.12404,0.07917,0.04631,0.01499,0.03698,0.05077,0.00401,0.00839,0.00157,55187653,55290387,SLC38A6,0
2300,chr14,59410875,59416710,0.02129,0.11838,0.01287,0.00219,0.00646,0.02845,0.21974,0.00219,0.04252,0.04664,1e-05,0.20224,0.08855,0.07164,0.24107,0.02505,0.03716,0.00312,0.00096,0.0416,0.06107,59402112,59427116,LINC02324,0
2301,chr14,59476043,59484250,0.0,0.17426,0.02169,0.0283,0.02802,0.0,0.12963,0.01411,0.0207,0.0188,0.0,0.09888,0.08606,0.08691,0.2029,0.0,0.00036,0.02783,0.00042,0.0333,0.03509,59441338,59507529,AL355076.2,0
2302,chr14,61943359,61950816,0.17344,0.0004,0.0035,0.0,2e-05,0.01347,0.2002,0.13333,0.23018,0.1836,0.07716,0.00142,0.00046,0.00061,0.00805,0.00329,0.00405,0.00348,1e-05,0.01115,0.01426,61934489,61977555,ZFYVE26,0
2303,chr14,63265753,63266753,0.0478,0.0878,0.0005,0.01531,0.00733,0.00296,0.27692,0.05669,0.01002,0.0936,0.06345,0.075,0.1911,0.05921,0.04688,0.02086,0.00401,0.00109,0.04437,0.02745,0.00082,63263957,63366224,DCAF5,0
2304,chr14,64437504,64438504,0.00877,0.08908,0.02629,0.01337,0.00257,0.00015,0.13867,0.00333,0.0005,0.01934,0.00809,0.20281,0.15746,0.06238,0.07318,0.00135,0.04468,0.02601,0.02617,0.01209,0.00131,64436135,64438338,AL160191.3,0
2305,chr14,65163748,65167732,0.08503,0.02904,0.0162,0.00248,0.00312,0.00039,0.2235,0.0287,0.06663,0.12106,0.05814,0.08049,0.05235,0.01423,0.02854,0.00516,0.0329,0.01097,0.01105,0.00072,0.0052,65113066,65218211,PCNX1,0
2306,chr14,65535637,65537447,0.06023,0.03098,7e-05,0.03197,0.07916,0.00223,0.00657,0.06238,0.19332,0.27682,0.03085,0.03341,0.12803,0.20712,0.01365,0.02825,0.07315,0.00314,0.00971,0.03796,0.08818,65525839,65946711,MSTRG.1752,0
2307,chr14,65621599,65623633,0.002,0.19291,0.00191,0.03444,0.09885,0.01415,0.23645,0.00694,0.05548,0.11419,0.01836,0.15573,0.07264,0.01991,0.0771,0.01991,0.07395,0.00648,0.01536,0.00261,0.03003,65525839,65946711,MSTRG.1752,0
2308,chr14,67203769,67209676,0.0369,0.09197,0.00271,0.00677,0.01217,0.00225,0.21761,0.02199,0.01908,0.07896,0.03745,0.1241,0.14068,0.03844,0.05654,0.00113,0.02621,0.00942,0.0336,0.01233,0.00339,67175064,67232660,ZFYVE1,0
2309,chr14,67539771,67543722,0.03,0.04824,0.00146,0.22517,0.03266,0.05193,0.00214,0.01766,0.09566,0.00011,0.00542,0.03333,0.07369,0.00129,0.00163,0.19616,0.02137,0.04211,0.09307,0.04171,0.00585,67479371,67666570,MSTRG.1759,0
2310,chr14,67594690,67599790,0.0,0.20247,0.01072,0.0283,0.05754,0.00922,0.15195,0.00694,0.0207,0.03899,0.00554,0.16096,0.10757,0.05887,0.1081,0.00354,0.03024,0.00179,0.01192,1e-05,0.01176,67479371,67666570,MSTRG.1759,0
2311,chr14,68536093,68544774,0.00105,0.08593,0.00904,0.00289,0.03253,0.00149,0.09399,0.00333,0.0005,0.02501,1e-05,0.14611,0.10939,0.20446,0.10405,0.00135,0.00881,0.00283,0.01847,0.00023,0.01686,68510914,68564913,VRTN,0
2312,chr14,69787207,69788419,0.01286,0.06543,0.03823,0.07257,0.01425,0.00362,0.11716,0.00551,0.13334,0.04441,0.01908,0.18968,0.00023,0.01896,0.03297,0.20665,0.09104,0.05,0.02288,0.03623,0.00292,69784003,69788704,AC007182.1,0
2313,chr14,73040314,73041314,0.00386,0.10264,0.03291,0.01066,0.00353,0.04131,0.15268,0.01185,0.02975,0.01409,0.05236,0.23546,0.05171,0.07132,0.01178,0.07689,0.05738,0.13736,0.00217,0.00815,0.02116,72379418,74072108,NRXN3,0
2314,chr14,73150961,73152528,0.38527,0.03252,0.05087,0.10094,0.11875,0.05194,0.22514,0.16552,0.1178,0.08048,0.12043,0.00387,0.02088,0.03509,0.00706,0.00589,0.01765,0.00104,0.00265,0.00162,0.00933,72379418,74072108,NRXN3,0
2315,chr14,73849210,73850492,0.24,0.02938,0.00523,0.00573,0.05907,0.0983,0.11132,0.29944,0.17224,0.06253,0.01278,0.05751,0.00881,0.00628,0.02934,0.02224,0.09104,0.12824,0.02617,0.05115,0.01325,72379418,74072108,NRXN3,0
2316,chr14,73850492,73851855,0.36503,0.19428,0.00455,0.00573,0.1527,0.20014,0.03092,0.26335,0.2882,0.0335,0.00063,0.12973,0.13139,0.00039,0.01353,1e-05,0.10732,0.17045,0.09583,0.12694,0.01985,72379418,74072108,NRXN3,0
2317,chr14,73851855,73854326,0.36503,0.19428,0.00989,0.00573,0.1527,0.20014,0.03092,0.23631,0.2882,0.0335,0.00063,0.11038,0.13139,0.00039,0.01353,0.00107,0.09126,0.15565,0.09583,0.12694,0.01985,72379418,74072108,NRXN3,0
2318,chr14,73854326,73856297,0.32404,0.1639,0.00063,0.00061,0.1295,0.19118,0.03092,0.26335,0.2882,0.0335,0.00026,0.12973,0.13139,0.00039,0.01593,1e-05,0.10732,0.17894,0.09583,0.13369,0.0229,72379418,74072108,NRXN3,0
2319,chr14,73856297,73857445,0.36503,0.19428,0.00455,0.00573,0.1527,0.20014,0.03092,0.26335,0.2882,0.0335,0.00063,0.12973,0.13139,0.00039,0.01353,1e-05,0.10732,0.17045,0.09583,0.12694,0.01985,72379418,74072108,NRXN3,0
2320,chr14,73857445,73859393,0.28393,0.06938,0.00146,0.00573,0.12206,0.17655,0.08401,0.25,0.21096,0.03256,0.00048,0.05185,0.03382,0.01062,0.0475,0.00135,0.10405,0.16684,0.06955,0.10622,0.02116,72379418,74072108,NRXN3,0
2321,chr14,73949969,73952368,0.15941,0.01055,0.10704,0.00865,0.02946,0.00014,0.11545,0.01515,0.27554,0.06907,0.11228,0.05026,0.04026,0.00445,0.00682,0.16703,0.02573,0.09,0.06766,0.0087,0.02282,72379418,74072108,NRXN3,0
2322,chr14,84978715,84982613,0.08155,0.03482,0.01178,2e-05,0.00201,0.01106,0.23004,0.03576,0.09566,0.06322,0.02758,0.08333,0.03797,0.05361,0.07177,0.00991,0.00405,0.0,0.00156,0.00822,0.00373,84749717,85042042,TTC7B,0
2323,chr14,85129103,85130908,0.07739,0.0691,0.01845,0.01016,0.05654,0.0,0.27826,0.02916,0.16238,0.22191,0.04878,0.15386,0.02685,0.00084,0.0549,0.05443,0.13489,0.01508,0.01717,0.00768,0.04941,85073445,85286084,RPS6KA5,0
2324,chr14,86484516,86489445,0.00944,0.56841,0.03035,0.00573,0.08906,0.04036,0.4494,0.00551,0.0005,0.03665,0.01056,0.38182,0.47723,0.2578,0.29531,0.00917,0.01765,0.00243,0.04615,0.01514,0.00626,86483239,86493406,AL133240.1,0
2325,chr14,87477235,87478358,0.38527,0.01401,0.08753,0.27242,0.0551,0.0069,0.27673,0.10465,0.01322,0.16764,0.23753,0.03704,0.17719,0.01581,5e-05,0.04871,0.0066,0.04287,0.09307,0.15901,0.01635,87469458,87564916,BTBD7,0
2326,chr14,89917391,89919954,0.09501,0.21796,0.02844,0.12273,0.03523,0.05646,0.02809,0.01801,0.00182,0.01448,0.00156,0.09259,0.01618,0.08427,0.03887,0.03178,0.0003,0.00827,0.02694,0.00614,0.00527,89894822,89924211,AL133467.3,0
2327,chr14,90987193,90990692,0.09501,0.1601,0.23412,0.04657,0.19591,0.11191,0.00905,0.03601,0.00937,0.02055,0.00314,0.01158,0.03633,0.003,0.00063,0.07836,0.00308,0.01833,0.05553,0.01892,0.00636,90969739,91022431,LINC02299,0
2328,chr14,96862991,96868712,0.056,0.0743,0.01796,0.02419,0.00352,0.00777,0.25101,0.01515,0.01132,0.03665,0.01923,0.15938,0.18143,0.10981,0.11343,0.00099,0.00561,0.00179,0.01058,0.00412,0.00089,96828401,96966921,MSTRG.1826,0
2329,chr14,97631094,97634694,0.00193,0.16358,0.00016,0.02759,0.00012,0.00379,0.16424,0.00102,0.02738,0.00295,0.0072,0.17373,0.24027,0.15503,0.11228,0.02359,0.00056,0.00549,0.03131,0.02937,0.0026,97621326,97739284,MARK3,0
2330,chr14,97672226,97678987,0.0033,0.06892,0.01355,0.04188,0.00033,0.00728,0.1115,0.00265,0.02367,0.00569,0.00053,0.13228,0.22571,0.06177,0.09475,0.00863,0.01796,0.00073,0.0502,0.01151,0.01031,97621326,97739284,MARK3,0
2331,chr14,100056947,100063361,0.00237,0.20543,0.00761,0.00101,0.18411,0.18098,0.19521,0.00078,0.00058,0.15635,0.12566,0.2057,0.2729,0.01001,0.01338,0.00335,0.17326,0.1593,0.22404,0.1764,0.00087,100056963,100057290,AL122127.1,0
2332,chr14,100095675,100108832,2e-05,0.22957,0.00112,0.0096,0.09523,0.12013,0.31151,0.00084,0.01099,0.10644,0.10995,0.286,0.23857,0.09828,0.05787,0.00642,0.10545,0.12985,0.05346,0.06077,0.00139,100108228,100117138,IGHD,0
2333,chr14,100108832,100109832,0.0039,0.20975,0.00146,0.00225,0.11435,0.1285,0.19521,0.00119,0.00058,0.07787,0.07337,0.2408,0.2729,0.04501,0.02936,0.00018,0.12037,0.13143,0.11587,0.10478,0.00036,100108228,100117138,IGHD,0
2334,chr14,100109832,100111053,0.00213,0.18527,0.00115,0.00712,0.09778,0.12302,0.19521,0.00032,0.00153,0.07787,0.0837,0.19749,0.20683,0.04501,0.02796,0.00334,0.09571,0.12089,0.07221,0.07848,0.00106,100108228,100117138,IGHD,0
2335,chr14,100111053,100112157,0.00029,0.19402,0.00148,0.0081,0.12093,0.13614,0.23399,0.00037,0.00688,0.12439,0.11361,0.2174,0.20803,0.03038,0.01916,0.00388,0.12604,0.1384,0.09268,0.08518,0.00036,100108228,100117138,IGHD,0
2336,chr14,100112157,100113157,0.00425,0.19044,0.00266,0.00525,0.11983,0.1392,0.18313,0.00057,1e-05,0.08657,0.08346,0.20648,0.20683,0.02762,0.0126,0.00084,0.11737,0.13368,0.09776,0.09407,0.00117,100108228,100117138,IGHD,0
2337,chr14,100115658,100116658,0.00575,0.2143,0.00286,0.01371,0.10949,0.12744,0.19521,0.00112,0.00153,0.06755,0.06705,0.22564,0.20683,0.05501,0.03995,0.00587,0.10052,0.11612,0.06107,0.06068,0.00032,100108228,100117138,IGHD,0
2338,chr14,100116658,100117658,0.00237,0.20543,0.00125,0.00799,0.10785,0.13322,0.19521,0.00032,0.00153,0.07787,0.0837,0.19749,0.20683,0.04501,0.02796,0.00334,0.09571,0.12089,0.07221,0.07848,0.00106,100108228,100117138,IGHD,0
2339,chr14,100122909,100124023,0.00237,0.20543,0.00276,0.0037,0.10785,0.13322,0.19521,1e-05,6e-05,0.07787,0.0837,0.20792,0.2386,0.04501,0.02796,0.00015,0.09577,0.11969,0.09268,0.09795,0.00106,100123270,100127784,IGHM,0
2340,chr14,100124023,100125565,0.0039,0.19942,0.00672,0.01012,0.09807,0.12154,0.21542,0.00013,0.00169,0.07356,0.07452,0.19271,0.20683,0.05501,0.02239,0.00078,0.07326,0.09381,0.06107,0.06509,0.00267,100123270,100127784,IGHM,0
2341,chr14,100126565,100127565,0.00575,0.2143,0.00715,0.02068,0.13295,0.15788,0.19521,1e-05,0.00486,0.08905,0.09062,0.20792,0.17746,0.03587,0.01933,0.00587,0.10875,0.12982,0.06514,0.06846,0.00111,100123270,100127784,IGHM,0
2342,chr14,100135063,100136063,0.10159,0.23277,0.02515,0.00058,0.03173,0.002,0.57027,0.03816,0.125,0.22933,0.09243,0.37778,0.23427,0.12797,0.14119,0.03029,0.11422,0.03702,0.02158,0.00034,0.01392,100135369,100135418,IGHJ5,0
2343,chr14,100136063,100137063,0.02827,0.33599,0.06066,0.001,0.07362,0.03043,0.53176,0.00354,0.01987,0.16207,0.07323,0.59989,0.35854,0.11902,0.13066,0.04079,0.24546,0.14047,0.07831,0.03068,0.00608,100136142,100136191,IGHJ3,0
2344,chr14,100137063,100138290,0.03913,0.33599,0.07773,0.00332,0.06579,0.02657,0.555,0.00333,0.02516,0.16843,0.08081,0.62631,0.40581,0.12521,0.14199,0.04899,0.25431,0.15203,0.08698,0.03543,0.00627,100137179,100137234,IGHJ1P,0
2345,chr14,100160536,100161794,0.04785,0.35799,0.02216,0.00092,0.03723,0.04756,0.65834,0.01192,0.03909,0.15132,0.11613,0.55772,0.40071,0.20124,0.10139,0.01161,0.12106,0.12051,0.04396,0.04508,0.00224,100161172,100167178,AC246787.2,0
2346,chr14,100161794,100162794,0.02331,0.36104,0.00877,0.00011,0.09707,0.05852,0.58145,0.0084,0.02509,0.19344,0.10224,0.52688,0.39793,0.12223,0.10999,0.00655,0.18245,0.11253,0.09614,0.04924,0.00224,100161172,100167178,AC246787.2,0
2347,chr14,100200838,100203212,0.01528,0.36175,0.00029,0.0016,0.10443,0.0277,0.45966,0.01922,0.02967,0.15342,0.0495,0.35189,0.33832,0.09529,0.14111,0.00058,0.09821,0.02459,0.07449,0.01338,0.01667,100189046,100203713,FAM30A,0
2348,chr14,100203212,100206834,0.04015,0.2815,0.08073,0.0005,0.06932,0.0091,0.47129,0.00485,0.03777,0.18367,0.04944,0.4909,0.32959,0.1029,0.11606,0.06496,0.25394,0.10496,0.07778,0.00995,0.01568,100189046,100203713,FAM30A,0
2349,chr14,100310062,100313453,0.04604,0.19461,0.09531,0.00559,0.03157,0.00077,0.38717,0.00414,0.0207,0.14403,0.03587,0.46852,0.2491,0.09476,0.11458,0.0464,0.22882,0.08356,0.05835,0.00704,0.01547,100310766,100310865,IGHVIII-5-1,0
2350,chr14,100315875,100320354,0.04604,0.24104,0.07929,0.01221,0.05287,0.00137,0.46985,0.00053,0.01231,0.19001,0.03693,0.55386,0.34978,0.11494,0.12473,0.02225,0.27369,0.07049,0.11046,0.01387,0.02304,100316700,100316961,IGHVIII-5-2,0
2351,chr14,100809115,100810115,0.12584,0.24034,0.04021,0.06252,0.16524,0.13698,0.06,0.02567,0.02516,0.00656,0.00015,0.08571,0.13043,0.00122,0.02135,0.00221,0.05183,0.02726,0.03901,0.01294,0.00883,100802962,100816120,LINC00221,0
2352,chr14,101138254,101141205,0.00024,0.04962,0.00673,0.06312,0.0066,0.00232,0.05757,0.00373,0.0672,0.00387,0.00288,0.08987,0.22519,0.09188,0.02282,0.03123,0.0,0.01549,0.0336,0.06068,0.01452,101140920,101141189,IGHVII-78-1,0
2436,chr15,21420062,21421389,2e-05,0.1093,0.00801,0.02501,0.02109,0.00193,0.09753,0.00828,0.03346,0.01664,0.00111,0.17143,0.20757,0.03564,0.07318,0.00678,0.05376,0.01601,0.07669,0.02744,0.00933,21419887,21421793,NDN,0
2437,chr15,21811626,21829622,0.01939,0.0021,0.04668,0.15146,0.01324,0.00201,0.00962,0.00463,0.06663,0.06568,0.02546,0.02698,0.12451,0.0263,0.00677,0.03116,0.10201,0.06406,0.24932,0.14983,0.0035,21646823,21824899,PWRN4,0
2438,chr15,21927678,21929855,0.00095,0.09366,0.03528,0.0392,0.00045,0.00613,0.08405,0.05406,0.07457,0.0001,0.0017,0.26299,0.27564,0.08155,0.04922,0.00141,0.04394,0.0692,0.04805,0.0611,0.00316,21835904,22179119,PWRN1,0
2439,chr15,22242868,22267296,0.01626,0.05759,0.15666,0.09735,0.00041,0.00916,0.1449,0.06649,0.03918,0.02202,0.03882,0.36134,0.30935,0.05006,0.01763,0.00482,0.17209,0.21865,0.11171,0.13258,0.00567,21879438,22301009,PWRN1,0
2440,chr15,22787803,22788803,0.00105,0.08593,0.02004,0.00514,0.03253,2e-05,0.09399,0.01138,0.01132,0.02501,0.00101,0.17926,0.04756,0.20446,0.077,0.04664,0.00234,0.01803,0.068,0.00372,0.02664,22755691,22790575,SNHG14,0
