,Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia,Start_b,End_b,name2,Distance
8269,chr16,38793273,38794273,0.02056,0.14246,0.0058,0.00577,0.09632,0.05215,0.25466,0.00694,0.00746,0.14454,0.07207,0.21102,0.20617,0.00046,0.00415,3e-05,0.14237,0.08197,0.11927,0.0586,0.00219,38792050,38793663,FRG2HP,0
8270,chr16,38834268,38845244,0.00287,0.14122,0.03403,0.00219,0.06148,0.02978,0.22039,0.01515,8e-05,0.07798,0.03287,0.27934,0.21257,0.00747,0.01201,0.01808,0.15946,0.09912,0.0782,0.03378,0.0019,38844791,38921023,AC023824.3,0
8271,chr16,38873854,38875885,0.00149,0.00139,0.10939,0.04984,0.07434,0.07314,0.00412,0.06085,0.02559,0.06317,0.0524,0.09611,0.04891,0.04374,0.04688,0.01578,0.21382,0.1904,0.14298,0.10105,0.00794,38844791,38921023,AC023824.3,0
8272,chr16,38875885,38877427,0.02392,0.05336,0.09942,0.00483,0.00937,0.04839,0.16372,0.03516,0.00816,0.05854,0.08072,0.30918,0.08887,0.01742,0.00084,0.05929,0.16114,0.19082,0.02492,0.05643,0.01932,38844791,38921023,AC023824.3,0
8273,chr16,38877427,38878427,0.01894,0.02409,0.2068,0.10315,0.00962,0.01532,0.0631,0.09924,0.04019,0.03371,0.03432,0.23999,0.14942,0.00171,0.00013,0.01634,0.19936,0.20962,0.10499,0.1005,0.00078,38844791,38921023,AC023824.3,0
8274,chr16,38885578,38887008,0.00939,0.08171,0.02814,0.00219,0.10938,0.08084,0.1342,0.00551,0.00524,0.1197,0.07421,0.20864,0.10976,0.01032,0.00697,0.02224,0.19213,0.13613,0.10968,0.06991,0.0,38844791,38921023,AC023824.3,0
8275,chr16,38887008,38892899,0.00224,0.03166,0.09661,0.02882,0.06134,0.06695,0.05938,0.0625,0.01908,0.06609,0.05881,0.15536,0.10431,0.0123,0.01581,0.02416,0.1898,0.20642,0.10976,0.10083,0.0008,38844791,38921023,AC023824.3,0
8276,chr16,38895376,38896376,0.02718,0.11621,0.11086,0.0098,0.04314,0.01941,0.25708,0.03343,0.00746,0.11756,0.05377,0.43462,0.20285,0.01685,0.02272,0.0725,0.25795,0.14895,0.08512,0.03771,0.00204,38844791,38921023,AC023824.3,0
8277,chr16,38896376,38906443,0.00654,0.1087,0.07749,0.03718,0.0066,0.01687,0.19271,0.03317,0.01322,0.02577,0.03014,0.31099,0.28533,0.07042,0.01973,0.00595,0.12527,0.13611,0.07484,0.07153,0.00359,38844791,38921023,AC023824.3,0
8278,chr16,38911143,38912257,0.00026,0.0743,0.05606,0.02419,0.05121,0.03213,0.07179,0.0376,0.01758,0.04537,0.02487,0.23182,0.18143,0.00141,0.00329,0.00612,0.18376,0.13308,0.12266,0.07193,0.0007,38844791,38921023,AC023824.3,0
8279,chr16,38913737,38916801,0.0664,0.04486,0.14533,0.02769,0.01639,0.01385,0.21974,0.01138,0.00816,0.12115,0.07527,0.33947,0.13128,0.0058,0.00354,0.03415,0.22094,0.15835,0.07127,0.0495,2e-05,38844791,38921023,AC023824.3,0
8280,chr16,38919643,38920643,2e-05,0.06678,0.0514,0.05803,0.00045,0.01232,0.05933,0.06022,0.08625,0.00064,0.008,0.21947,0.21296,0.07801,0.01714,0.00763,0.04426,0.08546,0.05404,0.07152,0.0164,38844791,38921023,AC023824.3,0
8281,chr16,38930774,38931774,0.0002,0.10623,0.01983,0.03471,0.02546,0.03107,0.1138,0.02062,0.04337,0.01977,0.01998,0.19481,0.27407,0.03509,0.01798,0.00258,0.08702,0.09559,0.11751,0.104,0.00062,38931415,38933181,AC023824.4,0
8282,chr16,38931774,38932774,0.00654,0.08673,0.05795,0.0918,0.00688,0.00718,0.04694,0.09953,0.17224,1e-05,0.00011,0.27013,0.34783,0.04699,0.02456,0.00917,0.10284,0.077,0.14227,0.08276,0.00021,38931415,38933181,AC023824.4,0
8283,chr16,38932774,38933889,0.00662,0.1601,0.01084,0.0003,0.00016,0.0213,0.19008,0.00015,0.00524,0.00876,0.03078,0.23941,0.15746,0.15055,0.05437,0.00731,0.01369,0.05283,0.00089,0.01928,0.01773,38931415,38933181,AC023824.4,0
8284,chr16,39322124,39323311,0.08537,0.00198,0.17614,0.24238,0.00701,0.00437,0.10649,0.0256,0.04472,0.09691,0.05224,0.17392,0.27349,0.00169,0.00095,0.00033,0.18941,0.15011,0.22524,0.12437,0.0,39323299,39324618,LINC02799,0
8285,chr16,39323311,39325060,0.03866,0.03146,0.18913,0.16678,0.00463,0.00858,0.10885,0.04406,0.03305,0.05337,0.04782,0.26947,0.27851,0.00968,0.00312,0.00442,0.20238,0.19792,0.17326,0.13574,0.0009,39323299,39324618,LINC02799,0
8286,chr16,56136374,56137999,0.07748,0.06686,0.04504,0.02362,0.05532,0.04915,0.28473,0.0099,0.02516,0.00637,0.00627,0.21112,0.17132,0.23636,0.20326,0.00227,0.0007,0.00013,0.00563,0.00292,0.0002,56113790,56166836,BRD7,0
8287,chr16,61125860,61127399,0.0024,0.10002,0.02014,0.00035,0.00642,0.01265,0.12832,0.00727,0.00516,0.01516,0.01827,0.20224,0.08855,0.05749,0.0342,0.02505,0.04865,0.05804,0.00341,0.00696,0.00134,61058108,61131771,AC109462.1,0
8288,chr16,61560609,61562466,0.06949,0.35892,0.20825,0.36998,0.08868,0.05661,0.16372,0.06948,0.16876,0.00637,0.0025,0.01545,1e-05,0.12292,0.12895,0.01408,0.04978,0.06295,0.11992,0.12128,0.00053,61558839,61571608,CES1P1,0
8289,chr16,61570335,61571571,0.00674,0.20438,0.07117,0.19807,0.11091,0.00425,0.17328,0.06649,0.1717,0.09894,0.01111,0.03936,0.0032,0.02898,0.13041,0.02255,0.00174,0.03654,0.01439,0.10324,0.05619,61558839,61571608,CES1P1,0
8290,chr16,61575604,61578867,0.01088,0.2118,0.14968,0.0871,0.02167,0.00054,0.29291,0.21586,0.16459,0.05681,0.00424,0.02574,0.04731,0.11751,0.17112,0.0054,0.05798,0.13299,0.02451,0.06884,0.0236,61558915,61588928,CES1P1,0
8291,chr16,61578867,61581029,0.09015,0.43489,0.2842,0.36878,0.16305,0.04374,0.16001,0.06576,0.15005,0.01792,0.00333,0.01586,0.00495,0.05742,0.18512,0.02966,0.01542,0.11652,0.07026,0.18326,0.04214,61558915,61588928,CES1P1,0
8292,chr16,61581029,61582723,0.04726,0.40564,0.23835,0.26301,0.11443,0.02832,0.23625,0.08748,0.10411,0.01406,0.00023,0.04908,0.06614,0.18529,0.23771,0.00082,0.05207,0.11255,0.04438,0.08526,0.0171,61558915,61588928,CES1P1,0
8293,chr16,61582723,61584571,0.02129,0.11838,0.05132,0.07174,0.02682,0.00428,0.21974,0.08923,0.16876,0.08148,0.02757,0.00556,0.00595,0.03442,0.05988,9e-05,0.00758,0.02731,0.01172,0.02947,0.00733,61558915,61588928,CES1P1,0
8294,chr16,61602901,61604541,3e-05,0.25866,0.11108,0.0998,0.07343,0.00666,0.2482,0.08576,0.09193,0.05985,0.00415,0.02535,0.02984,0.06457,0.1599,0.0001,0.00669,0.06692,0.0046,0.04926,0.03318,61597796,61628094,CES1,0
8295,chr16,61604541,61606399,0.02268,0.31342,0.20021,0.2121,0.0825,0.01109,0.19886,0.0878,0.11685,0.01835,0.00114,0.01875,0.00756,0.09775,0.19101,0.00195,0.03351,0.12115,0.04504,0.11648,0.03006,61597796,61628094,CES1,0
8296,chr16,61606399,61609189,0.00011,0.26152,0.13427,0.18746,0.08994,0.00401,0.24332,0.10658,0.17794,0.07513,0.00205,0.03752,0.00736,0.08151,0.19008,0.01062,0.0084,0.0925,0.03708,0.12428,0.05036,61597796,61628094,CES1,0
8297,chr16,61609189,61611964,0.01689,0.3216,0.21677,0.13316,0.0565,0.01091,0.2282,0.10704,0.06169,0.00953,0.00053,0.02009,0.07021,0.1424,0.18968,0.01164,0.06349,0.12889,0.02013,0.05517,0.01544,61597796,61628094,CES1,0
8298,chr16,61614423,61615924,0.06247,0.32479,0.2107,0.23655,0.12258,0.02341,0.12511,0.04257,0.06359,0.00908,0.0063,0.02313,0.01622,0.07006,0.16389,0.00086,0.0151,0.09447,0.02205,0.09073,0.03499,61597796,61628094,CES1,0
8299,chr16,61615924,61618396,0.02694,0.41223,0.18014,0.31131,0.13617,0.0403,0.25101,0.07864,0.16876,0.04664,0.00537,0.03138,0.01307,0.09188,0.15953,0.005,0.01206,0.056,0.03631,0.08576,0.01783,61597796,61628094,CES1,0
8300,chr16,61620214,61623166,0.00456,0.27318,0.06105,0.13217,0.08568,0.01926,0.19008,0.02978,0.08117,0.04441,0.00505,0.05975,0.03633,0.06238,0.15277,0.00412,0.00015,0.01793,0.00337,0.04084,0.02397,61597796,61628094,CES1,0
8301,chr16,61638905,61641362,0.20508,0.05053,0.13496,0.17872,0.05927,0.00151,0.12021,0.0029,0.00236,0.04625,0.06077,0.04905,0.08924,0.00509,0.00639,0.0002,0.02307,0.06025,0.03136,0.05229,0.01623,61641136,61751051,CES5A,0
8302,chr16,62460683,62461974,0.03925,0.06892,0.03365,0.04188,0.00201,0.02423,0.2235,0.00071,1e-05,0.05895,0.0013,0.18032,0.22571,0.05006,0.13054,0.00086,0.05145,0.00026,0.06228,0.00155,0.03778,62461706,62463042,MT1G,0
8303,chr16,62465363,62466363,0.07253,0.187,0.00029,0.01591,0.05554,0.0018,0.02809,0.08076,0.02174,0.0012,0.03612,0.20026,0.0956,0.04159,0.12539,0.02016,0.06385,0.00335,0.01131,0.00444,0.03179,62464790,62466106,MT1H,0
8304,chr16,64703467,64705406,0.03423,0.04116,0.01084,0.04657,0.02137,0.06414,0.0,0.01411,0.14101,0.00923,0.0,0.01714,0.16008,0.0111,0.0,0.101,0.00234,0.02768,0.12721,0.21047,0.0173,64542099,64901156,AC106793.1,0
8305,chr16,64705406,64713577,0.06697,0.07997,1e-05,0.16922,0.01128,0.07983,0.0,0.06536,0.32016,0.04965,0.00633,0.07853,0.35348,0.05921,0.00792,0.16788,0.01185,0.08129,0.24962,0.38408,0.04041,64542099,64901156,AC106793.1,0
8306,chr16,66148717,66150775,0.01501,0.08226,0.0127,0.07414,0.00011,0.01755,0.0311,0.05507,0.173,0.02407,0.0005,0.15691,0.28511,0.11233,0.0116,0.03392,0.01335,0.05172,0.09617,0.0965,0.02117,66138061,66269299,AC009081.2,0
8307,chr16,73347141,73354483,0.02827,0.08673,0.00123,0.00032,0.00088,0.00079,0.21382,0.03805,0.02702,0.03889,0.01534,0.06667,0.10117,0.07185,0.08803,0.00258,3e-05,0.00395,0.0022,8e-05,0.00318,73343980,73358725,AC027682.4,0
8308,chr16,73366760,73372601,0.02196,0.16199,0.00739,2e-05,0.01263,0.00022,0.06459,0.05406,0.02216,0.00154,0.01252,0.23077,0.15356,0.08772,0.12335,0.00769,0.03876,0.0083,0.01058,9e-05,0.00787,73357233,73433945,CTCF,0
8309,chr16,73372601,73379637,1e-05,0.17037,0.00618,0.0181,0.00383,0.00447,0.13996,0.00454,0.02738,0.00295,0.00288,0.11856,0.21296,0.1289,0.1194,0.03194,0.00032,6e-05,0.03131,0.02209,9e-05,73357233,73433945,CTCF,0
8310,chr16,74503604,74508852,0.06323,0.05089,0.04246,0.03409,0.01902,0.01682,0.2002,0.01411,0.0207,0.02871,0.01988,0.17926,0.15468,0.1289,0.1194,0.0,0.00522,0.00594,0.00482,0.00451,9e-05,74492041,74518829,CDH3,0
8311,chr16,74560447,74564031,0.02419,0.13582,0.0004,0.00115,0.00891,0.00561,0.26401,0.02863,0.01848,0.00539,0.00589,0.12,0.16388,0.21053,0.17158,0.00272,0.01289,0.00911,0.00337,0.0013,0.00029,74533466,74631808,CDH1,0
8312,chr16,75158839,75162603,0.13116,0.26235,0.06566,0.00458,0.03439,0.01803,0.53312,0.0266,0.12236,0.2211,0.15645,0.45794,0.35877,0.1113,0.1173,0.03744,0.16532,0.12616,0.05856,0.03068,0.002,75157260,75188141,TERF2,0
8313,chr16,75557092,75558393,0.12648,0.00134,0.01005,0.00277,4e-05,0.0156,0.09956,0.06634,0.08838,0.12188,0.2064,0.00392,0.00027,0.00094,0.02711,0.00217,0.00881,0.04189,0.00218,0.03319,0.0173,75544398,75557460,NOB1,0
8314,chr16,75752575,75753575,0.0668,0.00517,0.00763,0.27498,0.01433,0.08944,0.03594,0.01831,0.49862,0.10676,0.20856,0.00034,0.31524,0.03029,0.1091,0.27031,0.0345,0.12485,0.15524,0.07266,0.0268,75753231,75773776,CLEC18A,0
8315,chr16,75753575,75754575,0.04517,0.00715,0.00458,0.24503,0.00841,0.10062,0.00737,0.01263,0.39927,0.06036,0.1837,0.00043,0.22562,0.02145,0.10747,0.23225,0.01977,0.12295,0.13023,0.0483,0.03795,75753231,75773776,CLEC18A,0
8316,chr16,75754575,75755575,0.06143,0.02224,0.00444,0.19372,0.00673,0.02773,0.00986,0.02319,0.35109,0.01645,0.10841,0.00492,0.26997,0.00241,0.07264,0.1926,0.00031,0.04678,0.18926,0.07284,0.0485,75753231,75773776,CLEC18A,0
8317,chr16,75755575,75756956,0.029,0.00391,0.00415,0.22427,0.00895,0.05757,0.01533,0.00736,0.43104,0.06772,0.14603,4e-05,0.295,0.02407,0.08437,0.22845,0.02235,0.08413,0.15828,0.09326,0.01881,75753231,75773776,CLEC18A,0
8318,chr16,75756956,75761964,0.00014,0.00592,0.00168,0.24409,0.02991,0.15245,0.00338,0.00193,0.206,0.01924,0.0989,0.00998,0.15274,0.00696,0.07848,0.1984,0.03453,0.15121,0.09901,0.01043,0.04817,75753231,75773776,CLEC18A,0
8319,chr16,75761964,75763486,0.05457,0.04768,0.02341,0.30505,0.15125,0.27165,0.00074,0.0031,0.11094,0.02167,0.08916,0.00128,0.13587,0.03355,0.11944,0.11874,0.04187,0.14879,0.03162,0.00273,0.04663,75753231,75773776,CLEC18A,0
8320,chr16,75763486,75764865,0.02581,0.01212,0.0,0.32155,0.1532,0.24066,0.00181,0.0146,0.17133,0.04475,0.09602,0.00751,0.18655,0.06382,0.12873,0.20967,0.10626,0.19845,0.0419,0.00062,0.02699,75753231,75773776,CLEC18A,0
8321,chr16,75764865,75765865,0.01557,0.01321,4e-05,0.23714,0.10353,0.1743,5e-05,0.009,0.11882,0.03279,0.07184,0.00823,0.11535,0.03676,0.08498,0.16383,0.07948,0.1535,0.01644,0.00047,0.01917,75753231,75773776,CLEC18A,0
8322,chr16,75765865,75767227,0.03943,0.07668,0.00372,0.30293,0.14879,0.24048,0.00431,0.0092,0.14158,0.03862,0.08714,0.025,0.11218,0.02439,0.07631,0.16621,0.08185,0.16716,0.02122,4e-05,0.0189,75753231,75773776,CLEC18A,0
8323,chr16,75767227,75769266,0.0302,0.04442,0.00368,0.24405,0.09573,0.20354,0.00184,0.00847,0.11996,0.01866,0.07427,0.01743,0.08341,0.00925,0.06353,0.15288,0.05263,0.15049,0.03594,1e-05,0.03251,75753231,75773776,CLEC18A,0
8324,chr16,75769266,75771167,0.04121,0.03455,0.015,0.27704,0.1808,0.23756,1e-05,0.00197,0.13864,0.05892,0.09082,0.00213,0.10797,0.05358,0.09456,0.11575,0.07393,0.13404,0.00778,0.00087,0.01298,75753231,75773776,CLEC18A,0
8325,chr16,75771167,75772167,0.04961,0.03116,0.00156,0.31137,0.09214,0.21044,0.00167,0.01902,0.10962,0.00569,0.05608,0.01134,0.13045,0.01383,0.08177,0.17387,0.04908,0.15477,0.05692,0.00023,0.04087,75753231,75773776,CLEC18A,0
8326,chr16,75772167,75773167,0.01303,0.05091,0.00501,0.29231,0.09866,0.21751,0.00841,0.00107,0.16534,0.03279,0.09913,0.01484,0.1187,0.01309,0.0775,0.16503,0.04991,0.15324,0.03742,1e-05,0.0329,75753231,75773776,CLEC18A,0
8327,chr16,75773167,75775024,0.00091,0.01126,0.00068,0.22718,0.05154,0.14512,0.01754,0.0,0.23513,0.05219,0.11859,0.01114,0.15888,0.01577,0.07352,0.16548,0.04489,0.12813,0.06767,0.01226,0.02517,75753231,75773776,CLEC18A,0
8328,chr16,75777354,75784793,0.2005,0.16951,0.10447,0.02467,0.04206,0.00089,0.00015,0.00105,0.36418,0.05201,0.19691,0.00168,0.27428,0.04363,0.18244,0.12893,0.03558,0.13325,0.10413,0.01486,0.05545,75783532,75783912,AC138894.2,0
8329,chr16,75784793,75786957,0.41834,0.33327,0.12841,0.02842,0.20598,0.03366,0.04225,0.00367,0.38564,0.15293,0.28826,0.00021,0.25111,0.05241,0.20707,0.05987,0.01502,0.09038,0.1,3e-05,0.09495,75785714,75875793,PDXDC2P-NPIPB14P,0
8330,chr16,75786957,75788327,0.44141,0.40141,0.12109,0.06479,0.23089,0.0619,0.04051,0.00389,0.36606,0.1442,0.25003,4e-05,0.28936,0.06606,0.1936,0.04414,0.01317,0.06765,0.07967,0.0,0.0676,75785714,75875793,PDXDC2P-NPIPB14P,0
8331,chr16,75788327,75789416,0.4326,0.37333,0.1323,0.01221,0.22763,0.02918,0.03368,0.0078,0.43768,0.15056,0.26745,0.00037,0.3441,0.06512,0.21336,0.07618,0.01076,0.08828,0.15993,0.00344,0.09828,75785714,75875793,PDXDC2P-NPIPB14P,0
8332,chr16,75789416,75793271,0.41381,0.36155,0.14433,0.03694,0.22501,0.01664,0.05069,0.00483,0.33558,0.12211,0.26366,0.00014,0.25011,0.04244,0.21211,0.06089,0.01224,0.11018,0.09445,0.00328,0.11831,75785714,75875793,PDXDC2P-NPIPB14P,0
8333,chr16,75793271,75795535,0.36758,0.38105,0.10739,0.01726,0.14225,0.00581,0.00199,0.00562,0.31392,0.13711,0.20713,0.00389,0.30948,0.13007,0.22305,0.0527,0.01585,0.0858,0.06335,0.00132,0.06503,75785714,75875793,PDXDC2P-NPIPB14P,0
8334,chr16,75795535,75799393,0.32876,0.40231,0.0901,0.00977,0.16438,0.00112,0.00988,0.00397,0.32462,0.06925,0.13895,0.01322,0.3793,0.12432,0.2018,0.05,0.00556,0.07112,0.10843,0.00105,0.07258,75785714,75875793,PDXDC2P-NPIPB14P,0
8335,chr16,75799393,75801007,0.39671,0.31889,0.10638,0.02328,0.22996,0.07132,0.02172,0.00224,0.36597,0.0836,0.20748,5e-05,0.24328,0.02481,0.14088,0.05131,0.00662,0.05192,0.13261,0.01147,0.06919,75785714,75875793,PDXDC2P-NPIPB14P,0
8336,chr16,75801007,75803139,0.10002,0.36194,0.14625,0.07782,0.11736,0.0102,0.2212,0.03127,0.24083,0.00066,0.0398,0.00165,0.44444,0.15813,0.26261,0.22227,0.03597,0.12237,0.25752,0.11601,0.0586,75785714,75875793,PDXDC2P-NPIPB14P,0
8337,chr16,75803139,75805571,0.13885,0.4856,0.16009,0.02588,0.32523,0.13011,0.21181,0.02193,0.04755,0.05695,4e-05,0.0131,0.34999,0.05363,0.14451,0.07386,0.00029,0.03081,0.17664,0.03593,0.04786,75785714,75875793,PDXDC2P-NPIPB14P,0
8338,chr16,75805571,75807547,0.15961,0.35688,0.13955,0.01998,0.2542,0.25854,0.07522,0.00498,0.12213,0.00661,0.0078,0.00695,0.34796,0.045,0.02709,0.07303,0.00107,0.00041,0.19189,0.15903,0.00051,75785714,75875793,PDXDC2P-NPIPB14P,0
8339,chr16,75807547,75812001,0.06064,0.4052,0.13562,0.00848,0.12455,0.0104,0.26589,0.03265,0.12195,0.01668,0.00359,0.03471,0.4625,0.1329,0.14948,0.14557,0.01012,0.05418,0.16267,0.01992,0.02644,75785714,75875793,PDXDC2P-NPIPB14P,0
8340,chr16,75812001,75816304,0.01751,0.29188,0.0771,0.09055,0.07731,0.00295,0.17637,0.02518,0.14821,0.01564,0.00362,0.01948,0.43031,0.1169,0.18822,0.16131,0.00984,0.05835,0.23934,0.08266,0.03591,75785714,75875793,PDXDC2P-NPIPB14P,0
8341,chr16,75816304,75820770,0.33913,0.4083,0.26001,0.10204,0.12747,0.00367,0.00914,0.00065,0.10797,0.0564,0.17931,0.01145,0.16101,0.10393,0.25471,0.06117,0.04098,0.18748,0.0034,0.03881,0.06876,75785714,75875793,PDXDC2P-NPIPB14P,0
8342,chr16,75820770,75823453,0.3936,0.20093,0.35533,0.21213,0.06488,0.00373,0.09595,0.00651,0.08874,0.15512,0.38345,0.0465,0.00054,0.03056,0.22216,0.03702,0.12894,0.39674,0.03602,0.22557,0.0941,75785714,75875793,PDXDC2P-NPIPB14P,0
8343,chr16,75823453,75824650,0.5495,0.32959,0.43304,0.28566,0.10473,2e-05,0.0981,0.03879,0.16589,0.20433,0.4539,0.0132,0.00599,0.05762,0.28481,0.03673,0.12161,0.40903,0.0322,0.23284,0.10235,75785714,75875793,PDXDC2P-NPIPB14P,0
8344,chr16,75824650,75826522,0.47421,0.27398,0.38486,0.23007,0.08776,0.00611,0.06874,0.01775,0.12689,0.16502,0.3331,0.01441,0.00517,0.04797,0.18807,0.03673,0.11145,0.30934,0.02579,0.14245,0.05159,75785714,75875793,PDXDC2P-NPIPB14P,0
8345,chr16,75826522,75828541,0.37908,0.2686,0.27003,0.17302,0.10172,0.00489,0.03102,0.02764,0.12689,0.11061,0.32958,3e-05,0.02826,0.04173,0.23101,0.02295,0.04247,0.25013,0.00468,0.13045,0.07944,75785714,75875793,PDXDC2P-NPIPB14P,0
8346,chr16,75828541,75831765,0.39158,0.22232,0.30841,0.25046,0.1123,0.00633,0.05258,0.01023,0.06277,0.14971,0.33982,0.01167,0.00025,0.0325,0.18555,0.00957,0.08296,0.29025,0.04156,0.20434,0.08258,75785714,75875793,PDXDC2P-NPIPB14P,0
8347,chr16,75831765,75834152,0.35827,0.3059,0.28528,0.17359,0.08739,0.00046,0.00418,0.0095,0.12322,0.15028,0.32956,0.00154,0.06059,0.10824,0.29514,0.03523,0.08844,0.29496,0.01698,0.15489,0.08335,75785714,75875793,PDXDC2P-NPIPB14P,0
8348,chr16,75834152,75840606,0.39596,0.3515,0.31191,0.19121,0.14625,0.00141,0.01934,0.01878,0.13002,0.14733,0.323,0.00067,0.06073,0.08889,0.29077,0.03403,0.06621,0.28703,0.00581,0.14235,0.11805,75785714,75875793,PDXDC2P-NPIPB14P,0
8349,chr16,75840606,75841606,0.39681,0.30607,0.33186,0.22402,0.12701,0.00435,0.0724,0.01514,0.08538,0.1332,0.41084,0.00741,0.00554,0.04623,0.31452,0.01859,0.07381,0.35653,0.01972,0.22239,0.12117,75785714,75875793,PDXDC2P-NPIPB14P,0
8350,chr16,75841606,75842606,0.54951,0.31069,0.4359,0.2932,0.09157,0.00069,0.14044,0.03944,0.18174,0.21774,0.5116,0.02671,0.00094,0.05388,0.31029,0.03705,0.13699,0.45743,0.04295,0.28436,0.10919,75785714,75875793,PDXDC2P-NPIPB14P,0
8351,chr16,75842606,75844676,0.52251,0.30278,0.41924,0.26977,0.14598,0.00105,0.16314,0.04265,0.19083,0.23427,0.49017,0.02891,0.00121,0.04037,0.28564,0.03858,0.12139,0.42711,0.02792,0.24821,0.14062,75785714,75875793,PDXDC2P-NPIPB14P,0
8352,chr16,75844676,75848380,0.33501,0.3656,0.35258,0.21566,0.13994,0.00704,0.00151,0.00014,0.03374,0.09469,0.23997,0.00228,0.04421,0.11553,0.28292,0.0249,0.09336,0.29255,0.02014,0.14439,0.08876,75785714,75875793,PDXDC2P-NPIPB14P,0
8353,chr16,75848380,75850067,0.43482,0.31351,0.36627,0.22439,0.10578,0.00011,0.03191,0.00166,0.11711,0.13381,0.3993,0.00932,0.01888,0.06134,0.30384,0.04498,0.10563,0.38363,0.01917,0.21044,0.10966,75785714,75875793,PDXDC2P-NPIPB14P,0
8354,chr16,75850067,75852137,0.44719,0.26154,0.36764,0.22414,0.10582,0.00281,0.09173,0.02355,0.18174,0.22785,0.43946,0.01693,0.0064,0.05904,0.25534,0.04387,0.13389,0.38397,0.03317,0.21021,0.09576,75785714,75875793,PDXDC2P-NPIPB14P,0
8355,chr16,75852137,75853977,0.40419,0.30876,0.3352,0.19602,0.11274,0.00149,0.03616,0.01647,0.14606,0.21143,0.39135,0.00113,0.03431,0.1024,0.30441,0.03962,0.11851,0.35091,0.02481,0.18355,0.10622,75785714,75875793,PDXDC2P-NPIPB14P,0
8356,chr16,75853977,75863561,0.50226,0.25623,0.39254,0.26638,0.09122,0.0,0.20454,0.03734,0.15005,0.24794,0.47503,0.04938,0.00307,0.04114,0.24998,0.02632,0.14475,0.41259,0.05456,0.25699,0.09812,75785714,75875793,PDXDC2P-NPIPB14P,0
8357,chr16,75863561,75868167,0.42807,0.3053,0.31625,0.23372,0.13072,0.00479,0.03016,0.00627,0.14084,0.13653,0.37845,0.00319,0.02319,0.0543,0.27194,0.03269,0.07412,0.30922,0.01336,0.1894,0.10711,75785714,75875793,PDXDC2P-NPIPB14P,0
8358,chr16,75868167,75869800,0.52888,0.29459,0.39047,0.32374,0.12486,0.00208,0.21136,0.03865,0.15005,0.21274,0.45967,0.03623,0.00677,0.03009,0.24583,0.01364,0.10411,0.37538,0.05031,0.27035,0.10697,75785714,75875793,PDXDC2P-NPIPB14P,0
8359,chr16,75869800,75872663,0.54491,0.29745,0.47718,0.27441,0.16653,0.00882,0.24545,0.04303,0.20065,0.25285,0.5116,0.07943,0.0002,0.02451,0.25637,0.06148,0.15396,0.4681,0.02463,0.23396,0.13476,75785714,75875793,PDXDC2P-NPIPB14P,0
8360,chr16,75872663,75874333,0.49079,0.26738,0.38083,0.27224,0.10316,0.00146,0.14148,0.02949,0.16589,0.2424,0.44141,0.02904,0.0,0.0503,0.23855,0.02915,0.13666,0.37741,0.05134,0.23527,0.09022,75785714,75875793,PDXDC2P-NPIPB14P,0
8361,chr16,75874333,75875522,0.48999,0.23688,0.42763,0.24074,0.11288,0.00236,0.22219,0.04303,0.17231,0.23684,0.46129,0.07452,0.00188,0.02546,0.21508,0.0471,0.15143,0.42972,0.03434,0.21786,0.10089,75785714,75875793,PDXDC2P-NPIPB14P,0
8362,chr16,75875522,75876522,0.40268,0.19075,0.31913,0.23255,0.07725,0.0004,0.16234,0.03067,0.08707,0.22037,0.33259,0.03819,0.01098,0.03297,0.15622,0.00829,0.1222,0.29873,0.06603,0.19134,0.06551,75785714,75875793,PDXDC2P-NPIPB14P,0
8363,chr16,75917729,75922527,0.02353,0.00172,0.0005,0.14584,0.00537,0.07877,0.02591,0.02946,0.25573,0.04293,0.13182,0.00423,0.20612,0.01332,0.09608,0.13254,0.00278,0.07025,0.09217,0.01675,0.03967,75922412,75924772,AC009053.3,0
8364,chr16,76029975,76031549,0.01097,0.29111,0.07767,0.09776,0.08826,0.00185,0.1999,0.03224,0.14424,0.03217,0.00084,0.01648,0.4332,0.08636,0.12992,0.16209,0.0063,0.04796,0.24521,0.05704,0.03097,76030574,76032295,SMG1P7,0
8365,chr16,76031549,76032549,0.00575,0.21303,0.04691,0.1655,0.03044,0.00101,0.1694,0.02089,0.21806,0.0093,0.00475,0.01466,0.44687,0.10026,0.11314,0.17726,0.01007,0.04539,0.25388,0.06007,0.02204,76030574,76032295,SMG1P7,0
8366,chr16,76032549,76034020,1e-05,0.18229,0.05159,0.14886,0.01238,0.00158,0.20043,0.03912,0.16852,0.0123,0.00099,0.00548,0.41763,0.09924,0.11901,0.16766,0.02237,0.05798,0.19161,0.06072,0.01495,76030581,76037034,SMG1P7,0
