Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia
chr13,55310919,55339231,0.00012,0.04073,0.08374,0.04352,0.00134,0.00229,0.04293,0.09268,0.06089,0.00063,0.00278,0.25022,0.19485,0.03184,0.05698,0.00482,0.11627,0.05884,0.06767,0.02392,0.00734
chr13,57551849,57567672,0.01067,0.00143,0.00235,0.22377,0.00269,0.01629,0.00465,0.00299,0.13882,0.00281,0.00064,0.0001,0.19255,0.00018,0.00732,0.18093,1e-05,0.00728,0.18171,0.10007,0.00641
chr13,63716207,63875451,0.08925,0.01598,0.10531,0.18699,0.00225,0.02816,0.1907,0.00027,0.0561,0.05854,0.01503,0.20026,0.33128,0.02762,0.07324,0.04056,0.0683,0.01889,0.13712,0.0579,0.01318
chr13,64170826,64320197,0.0004,0.20246,0.0027,0.03549,0.1064,0.08311,0.17028,0.00077,0.0257,0.07547,0.05019,0.12602,0.06854,0.01238,0.01566,0.01403,0.06422,0.05237,0.01801,0.00977,0.00064
chr13,65358382,65367501,0.18711,0.05223,0.0,0.0251,0.05349,0.03135,0.07579,0.17946,0.38612,0.06679,0.06131,0.05138,0.15564,2e-05,0.00245,0.02406,0.05339,0.03232,0.14696,0.09073,0.00239
chr13,67785130,67936361,0.1083,0.06486,0.00061,0.00138,0.00138,0.00013,0.23652,0.10417,0.08741,0.14499,0.10435,0.08057,0.07624,0.05955,0.05737,0.00025,0.00428,0.00133,0.00581,0.00203,0.00061
chr13,67991567,68035863,0.13411,0.02146,0.02472,0.12556,0.00269,0.00932,0.24889,0.04225,0.00023,0.10054,0.05803,0.07259,0.22901,0.03691,0.03949,0.03799,0.01142,0.00314,0.09307,0.05487,0.00234
chr13,68835754,68954317,0.01689,0.13078,0.00513,0.03666,0.00658,0.00208,0.2508,0.00377,0.10257,0.00284,0.0057,0.1676,0.03098,0.18167,0.12348,0.06162,0.0001,0.00056,0.06814,0.04284,0.00106
chr13,68957113,69039434,0.16633,0.00048,0.08027,0.00099,0.01162,0.04153,0.20137,0.02096,0.16174,0.09825,0.02983,0.08654,0.00303,0.01623,0.04228,0.05698,0.03184,0.00378,0.00528,0.02393,0.01103
chr13,71466699,71565568,0.29344,0.00839,0.1457,0.04356,0.26323,0.28433,0.22278,0.05061,0.16088,0.00568,0.00054,0.07793,0.01321,0.17733,0.1856,0.03038,0.02859,0.04668,0.1095,0.11572,0.00251
chr13,74682521,74818428,0.02378,0.02349,0.10376,0.11334,0.01308,0.02344,0.08208,0.02238,0.02446,0.0019,0.00014,0.16702,0.22662,0.0586,0.0571,0.00067,0.04407,0.01933,0.04092,0.01144,0.00301
chr13,76613223,76670885,0.04559,0.04667,0.03357,0.00567,0.0031,0.00998,0.23625,0.00147,0.01766,0.08805,0.06841,0.14483,0.0903,0.04659,0.00449,0.00852,0.06193,0.07093,0.01862,0.02238,0.0034
chr13,77648121,77677339,0.51899,0.01499,0.01202,0.0141,0.03477,0.00586,0.2919,0.30596,0.58957,0.432,0.28779,0.00029,0.04026,0.00035,0.0017,0.03489,0.0017,0.00078,0.08242,0.02245,0.00496
chr13,80414124,80474359,0.13705,0.27613,0.19514,0.15499,0.25183,0.23502,0.10285,0.00031,0.0005,0.03333,0.01137,0.09662,0.09784,0.04008,0.02047,1e-05,0.02803,0.01349,0.02754,0.00939,7e-05
chr13,82096460,82143122,0.00038,0.03618,0.01362,0.0866,0.00643,0.00021,0.03339,0.01553,0.10157,0.00895,0.00086,0.08308,0.2354,0.06983,0.03234,0.0319,0.00137,0.01009,0.04781,0.06521,0.00393
chr13,82442239,82637449,0.0192,0.16542,0.02462,0.0312,0.00576,0.00196,0.24545,4e-05,0.00148,0.04455,0.00634,0.2697,0.27752,0.1248,0.16792,0.00091,0.054,0.01034,0.0626,0.0126,0.01299
chr13,85197708,85331591,0.01802,0.11747,0.00155,0.00268,0.00286,0.00144,0.21253,0.00932,0.00668,0.03595,0.02262,0.13801,0.14237,0.09547,0.08004,0.00024,0.00869,0.00587,0.0106,0.00635,0.00016
chr13,85379963,85473429,0.04897,0.05636,0.00877,0.00032,0.00278,0.00716,0.22228,0.01521,0.06359,0.07523,0.01475,0.09415,0.0543,0.03678,0.07899,0.01091,0.02058,6e-05,0.00109,0.00827,0.01759
chr13,85709526,85803452,0.0,0.06732,0.06069,0.02213,0.00232,0.01325,0.07302,0.06264,0.02635,0.0023,0.01094,0.24795,0.16086,0.05784,0.12863,0.00593,0.10236,0.01798,0.04492,0.00197,0.02905
chr13,86613284,86811843,0.04355,0.16719,0.00023,0.01669,0.01203,0.00521,0.26098,0.02584,0.0207,0.06528,0.03471,0.15997,0.22564,0.08479,0.08983,0.00932,0.01361,0.00687,0.04134,0.02145,0.00076
chr13,86869232,86905329,0.00681,0.06547,0.03935,0.015,0.00545,0.00945,0.13152,0.012,0.00189,0.00026,0.0001,0.21778,0.16388,0.1203,0.1112,0.00482,0.01761,0.00913,0.00341,0.00065,0.00074
chr13,88900879,88939677,0.08084,0.03735,0.01068,0.05111,0.00193,0.00082,0.23325,0.03263,0.00425,0.10874,0.04571,0.07619,0.17719,0.02469,0.03165,0.01499,0.02115,0.00448,0.07336,0.02774,0.00441
chr13,92079878,92117106,0.05322,0.08702,0.0168,0.01523,0.06512,0.00928,0.22634,0.00345,0.00406,0.16746,0.04513,0.1335,0.12538,0.00156,0.02123,0.0,0.11432,0.03755,0.0988,0.02717,0.01461
chr13,93786720,93810177,0.0164,0.00517,0.00638,0.1601,0.00278,0.00018,0.04293,0.00265,0.08747,0.03256,0.0145,0.02165,0.23536,0.00043,0.00255,0.10382,0.01734,0.00795,0.2048,0.12711,0.00124
chr13,94595127,94616491,0.00477,0.17203,0.0003,0.00562,0.03466,0.0139,0.23645,0.00694,0.02262,0.05821,0.02498,0.15573,0.12451,0.05864,0.07397,0.00329,0.02851,0.01059,0.01118,0.00155,0.00367
chr13,95770640,95783076,0.09854,0.13895,0.0369,0.00677,0.00202,0.00266,0.35615,0.04785,0.08914,0.06609,0.06012,0.29877,0.19485,0.15393,0.16436,0.01131,0.01711,0.01743,0.00112,0.00087,1e-05
chr13,101905764,101914967,0.10391,0.12183,0.08941,0.31437,0.15882,0.12925,0.0043,0.0004,0.10039,0.02261,0.01822,0.0019,0.06412,0.0093,0.00891,0.08678,0.02067,0.02113,0.02148,0.01533,8e-05
chr13,105247649,105340022,0.06589,0.04294,0.03738,0.15319,0.00082,0.0004,0.15412,0.0034,0.01934,0.06667,0.03455,0.10602,0.24296,0.02675,0.03024,0.03799,0.04137,0.02405,0.14834,0.09715,0.00177
chr13,107112103,107145103,0.00674,0.01593,0.18265,0.00219,0.00012,0.00946,0.04321,0.20836,0.01848,0.00539,0.02199,0.09102,0.00621,0.01896,0.00051,0.13184,0.18917,0.10789,0.00337,0.00212,0.01123
chr13,111292335,111339000,0.02585,0.11847,-0.0,0.01501,0.0321,0.00068,0.25273,0.02914,0.00229,0.1288,0.03443,0.13228,0.22423,0.0533,0.11101,0.01693,0.03643,0.00076,0.10289,0.02227,0.02622
chr14,17126759,17172771,0.10944,0.09101,0.31022,0.00225,0.14782,0.11522,0.00028,0.07764,0.08991,0.00463,0.00275,0.08823,0.06605,0.007,0.0048,0.24381,0.05469,0.05217,0.10747,0.07193,2e-05
chr14,17208935,17223043,0.12159,0.01574,0.036,0.01477,0.04714,0.04064,0.06101,0.03291,0.21686,0.03034,0.01831,0.00387,0.06407,0.00744,0.00656,0.08382,0.00043,0.00084,0.10986,0.0726,0.0001
chr14,21038725,21106249,0.05962,0.0004,0.01147,0.07445,0.01127,0.00569,0.07649,0.11574,0.28744,0.12106,0.07554,0.00716,0.07433,0.00727,0.00271,0.03123,0.0,0.00063,0.0336,0.02867,0.00057
chr14,21109124,21159240,6e-05,0.11828,0.01662,0.00468,0.00396,5e-05,0.15812,0.01725,0.00548,0.00548,0.0,0.23724,0.1781,0.08603,0.11143,0.00277,0.03933,0.01415,0.01732,0.00325,0.00483
chr14,25152505,25213536,4e-05,0.20168,0.0013,0.00654,0.01306,1e-05,0.24522,0.00182,0.00688,0.01538,7e-05,0.19477,0.27051,0.14665,0.18807,0.01409,0.0069,0.00118,0.03797,0.00632,0.01259
chr14,28826368,28876482,0.00707,0.07279,0.00849,0.02376,0.03981,0.0844,0.12832,0.0,0.00659,0.01322,0.03663,0.13333,0.16602,0.20721,0.24522,0.0062,0.01426,0.04974,0.00089,0.01486,0.01227
chr14,35640481,35703328,0.00386,0.15675,0.00022,0.00432,0.03629,0.03556,0.2235,0.00225,1e-05,0.05895,0.04521,0.16333,0.22571,0.05006,0.03206,0.00258,0.04184,0.04182,0.06228,0.04952,0.00013
chr14,36151854,36223633,0.0,0.23164,0.00875,0.0,0.03163,0.00316,0.17544,0.00567,0.0,0.02124,0.0019,0.15171,0.16226,0.06816,0.11489,0.00526,0.00951,0.00031,0.02052,0.00193,0.0102
chr14,37308664,37462003,1e-05,0.06059,0.00039,0.09465,0.00286,0.0035,0.07243,0.00021,0.08561,0.00212,0.00219,0.04762,0.22938,0.078,0.06064,0.06815,0.0008,0.00131,0.0655,0.05381,7e-05
chr14,44380205,44440289,0.08493,0.1096,0.05228,0.00027,6e-05,0.01651,0.3338,0.01375,0.09923,0.09894,0.02018,0.28974,0.09544,0.12985,0.1602,0.05459,0.05632,0.00554,0.00062,0.01595,0.01567
chr14,45143968,45149367,0.21804,0.15973,0.11884,0.3514,0.09376,0.01583,0.00657,0.01515,0.02193,0.02897,0.09315,0.00252,0.05131,0.00928,0.06374,0.0674,0.00209,0.04834,0.0957,0.18648,0.0297
chr14,47093438,47121722,0.05322,0.04869,0.08232,0.00742,0.01123,0.04304,0.17544,0.0,0.04242,0.02871,0.00062,0.2381,0.08787,0.10439,0.1536,0.05929,0.04441,0.00109,0.0002,0.01336,0.01326
chr14,53623577,53626389,0.08084,0.30264,0.13267,0.05111,0.07169,0.05957,0.08401,0.00521,0.00425,0.00063,0.00085,0.04136,0.12404,0.09357,0.07904,0.01837,0.0108,0.01213,0.00143,0.00067,7e-05
chr14,55272358,55298604,0.04897,0.16305,0.00334,0.0046,0.01081,0.01531,0.03694,0.07407,0.02718,0.01268,0.00667,0.20432,0.12404,0.08293,0.05966,0.01499,0.02514,0.03181,0.00126,0.00272,0.00046
chr14,59410875,59419319,0.02129,0.11838,0.01287,0.00219,0.00646,0.02057,0.21974,0.00219,0.04252,0.04664,0.00028,0.20224,0.08855,0.07164,0.21797,0.02505,0.03716,0.00095,0.00096,0.03202,0.04932
chr14,67105892,67122991,0.00193,0.25324,0.00713,0.00889,0.00732,3e-05,0.24695,0.0018,0.01908,0.01182,0.00116,0.26183,0.16672,0.153,0.25644,0.02295,0.0213,0.0066,0.0,0.00855,0.00835
chr14,67193427,67209676,0.0369,0.09197,0.00271,0.00677,0.01922,0.00928,0.21761,0.02199,0.01908,0.09178,0.05185,0.1241,0.14068,0.02817,0.03567,0.00113,0.03611,0.02115,0.04352,0.02288,0.00127
chr14,67611530,67676443,0.02976,0.14888,0.00427,0.00442,3e-05,0.00093,0.21457,0.01393,0.01811,0.03816,0.02563,0.18519,0.18699,0.16171,0.18832,0.0,0.00573,0.00183,0.00669,0.00173,0.0015
chr14,67732433,67824393,0.00041,0.05486,0.00183,0.06054,0.03213,0.01323,0.05457,0.00037,0.08498,0.04276,0.01496,0.05079,0.25429,0.19704,0.11207,0.10196,0.06203,0.02894,0.01096,0.01917,0.00366
chr14,67847497,67932651,0.07399,0.0392,0.01894,0.04069,0.01297,0.03191,0.22986,0.0181,0.00642,0.02926,0.00566,0.09541,0.16754,0.09492,0.09741,0.00396,0.00082,0.00263,0.00908,0.00011,0.00601
chr14,68046598,68058611,0.00456,0.21134,0.01895,0.02017,0.01546,0.00141,0.13996,0.00454,0.00524,0.00295,0.01029,0.11856,0.10939,0.1289,0.25428,1e-05,0.00032,0.03221,0.0002,0.03176,0.02703
chr14,68060409,68101584,0.06662,0.04962,0.05837,0.02362,0.00592,0.06707,0.21271,0.00118,0.01875,0.0334,0.0,0.18463,0.14355,0.08155,0.17295,0.00813,0.02573,0.0013,0.00539,0.01198,0.03337
chr14,68536093,68555588,2e-05,0.06678,0.0169,0.00742,0.04453,0.00516,0.05933,0.01766,0.00962,0.05383,0.00463,0.14611,0.10939,0.20446,0.10283,0.00135,0.00881,0.00307,0.01847,0.00029,0.01744
chr14,73021190,73043914,0.00331,0.12281,0.00597,0.01304,0.04293,0.04824,0.09336,0.02062,0.00365,0.02095,0.0211,0.20224,0.06362,0.02527,0.00974,0.04234,0.08974,0.08677,0.00832,0.01141,0.00142
chr14,73150961,73160850,0.28334,0.01457,0.02447,0.04378,0.06554,0.0229,0.18167,0.14267,0.1178,0.08048,0.11888,0.00148,0.00807,0.01901,0.0017,0.00227,0.01065,5e-05,0.00265,0.0014,0.00874
chr14,73836398,73919786,0.31317,0.08516,0.00086,0.0001,0.07856,0.1372,0.11819,0.29586,0.39061,0.08321,0.01473,0.07247,0.09715,0.00011,0.01808,0.00042,0.06822,0.12974,0.07369,0.108,0.01698
chr14,77166504,77216300,0.02013,0.00206,0.04726,0.33681,0.03028,0.01145,0.00758,0.09216,0.42392,0.07896,0.03774,0.05376,0.33066,0.03867,0.0171,0.16018,0.00222,0.01143,0.19773,0.21569,0.00348
chr14,77764503,77845221,0.00531,0.06393,0.02032,0.03626,0.00105,0.00026,0.11062,0.00294,0.01146,0.01147,0.00291,0.14451,0.24794,0.06019,0.0574,0.00232,0.03211,0.01607,0.05597,0.02564,0.00225
chr14,78148724,78202781,0.14373,0.01055,0.01232,0.01833,0.03815,0.00245,0.25101,0.07946,0.08561,0.0406,0.08407,0.04356,0.05962,0.08391,0.01946,0.00086,0.00801,0.00339,0.00335,0.006,0.01962
chr14,79038829,79068701,0.23998,0.15911,0.29248,0.4317,0.20866,0.10266,0.01226,0.00172,0.05447,-0.0,0.01892,0.02421,0.10984,0.01012,0.00247,0.03504,0.00165,0.04249,0.04005,0.10512,0.02235
chr14,79643190,79664580,0.07253,0.0365,0.04201,0.18864,0.00021,0.00096,0.17687,0.00373,0.02975,0.06568,0.06224,0.11131,0.30404,0.04131,0.01521,0.0522,0.03617,0.04853,0.17787,0.16235,0.00183
chr14,79870508,79895745,0.00944,0.00078,0.03035,0.22517,0.03266,0.02056,0.01622,0.00551,0.13859,0.00637,0.0025,0.03333,0.22901,0.03691,0.02159,0.09308,1e-05,0.00041,0.09307,0.09533,0.00053
chr14,86472192,86489445,0.00944,0.56841,0.03035,0.00573,0.08906,0.05364,0.4494,0.00551,0.0005,0.03665,0.01698,0.38182,0.47723,0.2578,0.2592,0.00917,0.01765,0.00728,0.04615,0.02286,0.00179
chr14,88573005,88604743,0.07886,0.13409,0.15372,0.21769,0.13971,0.06974,0.00945,0.01016,0.05679,0.0085,0.0,2e-05,0.01743,0.0,0.00616,0.01595,4e-05,0.00875,0.0167,0.0306,0.00694
chr14,89908964,89922657,0.09501,0.21796,0.02844,0.12273,0.03523,0.05868,0.02809,0.01801,0.00182,0.01448,0.00127,0.09259,0.01618,0.08427,0.03739,0.03178,0.0003,0.00913,0.02694,0.00555,0.00595
chr14,92521327,92574904,0.01939,0.03735,0.00674,0.07174,0.01186,0.0003,0.12021,0.04766,0.01682,0.0012,0.01154,0.01423,0.21092,0.08396,0.03246,0.11976,0.03611,0.00896,0.0264,0.05159,0.00754
chr14,97672226,97682060,0.0033,0.06892,0.01355,0.04188,0.00033,0.00859,0.1115,0.00265,0.02367,0.00569,0.00085,0.13228,0.22571,0.06177,0.09931,0.00863,0.01796,0.0004,0.0502,0.01028,0.01184
chr14,98137048,98206955,0.00903,0.06287,0.01162,0.05841,0.00577,0.00157,0.12972,0.00017,0.02311,0.02768,0.01478,0.10179,0.25596,0.03137,0.03875,0.01338,0.0305,0.02165,0.09741,0.06701,0.0013
chr15,70539924,70591719,0.02416,0.00611,0.00084,0.08833,0.02578,0.00343,0.05837,0.03274,0.23036,0.10054,0.03725,0.00247,0.06592,0.00668,0.00033,0.07211,0.01729,0.00094,0.03027,0.04584,0.00907
chr15,23423823,23426488,0.0545,0.08702,0.01514,0.3514,0.01329,0.1197,0.00341,0.01185,0.15275,0.01448,0.01559,0.02933,0.11093,0.03317,0.00734,0.22614,8e-05,0.0634,0.24231,0.03726,0.06358
chr15,23472432,23536719,0.002,0.10119,0.02459,0.05154,0.00786,0.00289,0.09956,0.03403,0.07685,0.00169,8e-05,0.1883,0.30332,0.04871,0.04287,0.00537,0.05485,0.03965,0.08986,0.05756,0.00082
chr15,23773041,23790865,0.01371,0.02797,0.00271,0.08842,0.01565,0.02232,0.08834,0.02778,0.03307,0.06004,0.05835,0.01423,0.21092,0.00282,0.00023,0.11976,0.00546,0.01027,0.17623,0.16913,0.00096
chr15,24495111,24545714,0.01698,0.12883,0.02918,0.02194,0.06711,1e-05,0.2482,0.0007,0.00049,0.13098,0.01119,0.2766,0.24886,0.00907,0.10237,2e-05,0.17575,0.02338,0.14111,0.01539,0.06056
chr15,33636105,33680972,0.07156,0.12864,0.06373,0.00291,0.06803,0.12731,0.42241,0.2809,0.13403,0.2884,0.35299,0.02803,0.13206,0.02044,0.00286,0.04346,0.00048,0.01518,0.04994,0.09472,0.0091
chr15,38385113,38435709,0.00027,0.12881,0.0001,0.04413,0.00134,0.0037,0.15278,0.00102,0.07083,0.0004,0.00542,0.1966,0.32388,0.1574,0.17583,0.06401,0.00338,0.00368,0.08688,0.02579,0.0114
chr15,39229281,39268462,0.0024,0.17666,0.00258,0.0123,0.01167,0.00011,0.21382,0.00871,0.02702,0.02202,0.00268,0.13643,0.10117,0.10254,0.1466,0.00364,0.00327,0.00152,3e-05,0.00821,0.00876
chr15,39753477,39791520,0.0073,0.03467,0.05228,0.00027,0.00853,7e-05,0.08156,0.01791,0.01442,0.03103,0.00639,0.20335,0.03633,0.00951,0.02474,0.0787,0.11206,0.04535,0.00627,4e-05,0.00604
chr15,41253995,41321019,0.01121,0.08443,0.00845,0.04142,0.00037,0.0,0.16898,0.00081,0.01181,0.01534,0.01044,0.16132,0.27094,0.0733,0.08433,0.01847,0.01245,0.00899,0.04917,0.03873,0.00043
chr15,48066906,48129731,0.00615,0.25234,0.00799,0.01486,0.03021,0.01177,0.1907,0.00021,0.00224,0.00968,0.00159,0.17521,0.16672,0.10879,0.11567,0.00063,0.00772,0.00116,0.004,0.00011,0.00208
chr15,48630462,48660890,0.08582,0.03328,0.00249,0.00633,0.00762,0.02171,0.23645,0.05923,0.05548,0.04724,0.0184,0.05138,0.07264,0.07132,0.08816,0.00097,0.00139,0.01012,2e-05,0.00368,0.00394
chr15,49822711,49847361,2e-05,0.11653,0.00653,0.0067,0.01823,0.00575,0.11963,0.00828,0.00746,0.01664,0.00406,0.20029,0.07519,0.05063,0.07141,0.03219,0.05376,0.02596,0.00265,4e-05,0.00346
chr15,51060502,51124031,0.01208,0.07234,0.05287,0.219,0.01716,0.01428,0.03092,0.01544,0.12817,0.00057,0.00137,0.00477,0.02069,0.02991,0.01804,0.05416,0.01387,0.00686,0.12641,0.0812,0.00059
chr15,51716971,51727298,0.00539,0.008,0.0032,0.20881,0.08174,0.02726,0.00176,0.0,0.22042,0.05573,0.01087,0.00122,0.10868,0.03039,0.00467,0.14365,0.05117,0.013,0.02274,0.0566,0.01143
chr15,56781876,56813037,0.01224,0.13991,0.0023,0.0067,0.00037,0.00145,0.20651,0.00694,0.04185,0.01182,0.00381,0.20026,0.0956,0.17576,0.13971,0.02016,0.00098,0.0,0.01262,0.01107,0.00051
chr15,57026427,57047886,4e-05,0.15753,0.01379,0.01844,0.03434,0.00026,0.16984,0.01434,0.01867,0.02891,0.00034,0.24,0.06531,0.03767,0.11138,0.05726,0.0825,0.00689,0.00215,0.01479,0.03128
chr15,57106059,57192989,0.00543,0.09408,0.0295,0.11089,0.00794,0.02801,0.13761,0.00897,0.08919,0.0,0.00722,0.2,0.28665,0.17981,0.17878,0.04571,0.01329,3e-05,0.11594,0.0349,0.0114
chr15,60217086,60221016,0.27445,0.28547,0.36569,0.0181,0.15329,0.00012,0.00633,0.01923,0.1531,0.03239,0.19417,0.00269,0.16194,0.0543,0.23644,0.21251,0.09363,0.32799,0.0532,0.01541,0.13111
chr15,61739751,61746902,0.00456,0.21134,5e-05,0.02017,0.07006,0.01926,0.13996,0.00551,0.00524,0.03422,0.00505,0.21947,0.10939,0.04357,0.10283,0.02224,0.07478,0.02157,0.01766,0.00029,0.01487
chr15,62631868,62652392,0.056,0.04058,0.0819,0.01132,0.008,0.02934,0.1907,0.00031,0.02516,0.02753,0.00627,0.23073,0.0956,0.08427,0.12509,0.03219,0.04113,0.01282,0.0005,0.00292,0.00672
chr15,62809129,62817702,0.00576,0.06894,0.0181,0.00192,0.00971,0.00832,0.13867,0.00333,0.00224,0.03665,0.0,0.20281,0.11663,0.03564,0.15277,0.01131,0.07255,0.00307,0.02467,0.00197,0.04672
chr15,63453788,63527149,0.01949,0.02595,0.02632,0.07346,0.0023,0.02422,0.12038,0.00022,0.0218,0.04382,6e-05,0.1066,0.23203,0.01838,0.0908,0.01455,0.04979,5e-05,0.12496,0.0144,0.0445
chr15,65851289,65899707,0.00415,0.16051,0.00049,0.01184,0.01355,0.00719,0.22523,0.00589,0.02951,0.03103,0.00035,0.11882,0.07661,0.09128,0.18067,0.00633,0.00726,0.01044,2e-05,0.02837,0.03637
chr15,69678021,69720717,0.00111,0.09723,0.00466,0.03105,0.02839,0.02375,0.1519,0.01806,0.03717,0.02478,0.02855,0.10407,0.21539,0.21154,0.02247,0.08526,0.07684,0.01382,0.00044,0.08003,0.09077
chr15,70272043,70311138,0.00149,0.22952,0.0302,0.00136,0.0193,0.00246,0.15675,0.01166,0.00012,0.00609,6e-05,0.12099,0.20757,0.15055,0.16945,0.01957,0.00185,0.01243,0.01192,0.00033,0.00519
chr15,70313866,70370503,0.02698,0.08221,6e-05,0.00539,0.0023,0.00453,0.22523,0.02735,0.01442,0.04782,0.00952,0.09434,0.16388,0.06397,0.11524,0.00484,0.00335,0.00396,0.01628,4e-05,0.01361
chr15,70390255,70405908,0.01831,0.08548,0.05631,0.00154,0.00507,0.01978,0.1805,0.01002,0.00746,0.00397,0.00013,0.22994,0.09123,0.11957,0.13857,0.02899,0.02657,0.00685,0.00059,0.00698,0.00512
chr15,72657140,72682978,0.0927,0.12027,0.00571,0.01805,0.00318,0.00754,0.39369,0.14675,0.04377,0.1272,0.03714,0.08963,0.2501,0.09029,0.14119,0.04629,0.00026,0.02594,0.03662,0.00145,0.01901
chr15,73397971,73424591,0.00112,0.06358,0.04742,0.012,0.00382,0.02726,0.05837,0.06236,0.02518,0.00953,0.03255,0.22477,0.15459,0.10917,0.15543,0.01073,0.02701,0.00264,0.00302,0.0023,0.01157
chr15,76245371,76251715,0.03722,0.00234,0.00047,0.06424,0.00643,0.00485,0.01987,0.03649,0.20152,0.06907,0.04298,0.00417,0.08241,0.01469,0.01057,0.04634,0.00294,0.00228,0.03134,0.02421,2e-05
chr15,81076018,81103789,0.10706,0.12094,0.22583,0.07072,0.31418,0.21175,1e-05,0.01766,0.00746,0.10364,0.00825,0.01773,0.00807,0.09229,0.00882,0.04899,0.03167,0.00106,0.14752,0.03158,0.03118
chr15,83265239,83270086,0.03571,0.19995,0.24167,0.18388,0.3832,0.20299,0.07033,0.08711,0.06359,0.20511,0.06389,0.00218,0.00023,0.04948,0.00214,0.00364,0.03167,5e-05,0.05479,0.00321,0.02208
chr15,86998557,87019336,0.04413,0.07529,0.00865,0.00921,3e-05,0.01221,0.22381,0.02778,0.01758,0.04104,0.0112,0.1607,0.14001,0.07591,0.13117,0.00046,0.0072,0.00102,0.00798,7e-05,0.01047
chr15,88230491,88318940,0.00013,0.10421,0.02688,0.00265,0.02062,0.00012,0.14044,0.02148,0.00192,0.02533,0.0,0.2241,0.17015,0.04733,0.09039,0.01212,0.09845,0.02241,0.04174,0.00133,0.02162
chr15,88320898,88367389,0.00287,0.0996,0.00523,0.00406,0.00048,0.04316,0.1342,6e-05,8e-05,0.00113,0.01917,0.1757,0.14793,0.11365,0.20811,0.0,0.00229,0.02887,0.00185,0.01931,0.03496
chr15,88430919,88519455,0.002,0.0889,0.04522,0.00669,0.00108,0.00143,0.11608,0.02553,0.00148,0.0002,1e-05,0.23182,0.14355,0.10981,0.07974,0.01633,0.03333,0.02113,0.00265,0.00097,9e-05
chr15,96045892,96069853,0.08181,0.00117,0.00466,0.00193,0.00205,0.05909,0.085,0.14526,0.11958,0.14412,0.23837,0.0127,0.0074,0.00847,0.07975,0.00031,0.0008,0.04093,4e-05,0.03428,0.05272
chr15,96793962,96832841,0.07649,0.2279,0.02466,0.16398,0.06767,0.07329,0.06829,0.01831,0.02648,0.00176,0.00064,0.11905,0.01098,0.07447,0.04937,0.07246,0.01124,0.01414,0.0357,0.02286,0.00017
chr16,893783,900258,0.07253,0.05226,0.02004,0.00514,0.00069,5e-05,0.23625,0.16672,0.04052,0.08805,0.05897,0.01714,0.10208,0.04659,0.03846,0.04664,0.01369,0.01874,0.00971,0.00345,0.001
chr16,73787934,73793654,0.02851,0.00363,0.0005,0.02043,0.10443,0.03517,0.05556,0.03559,0.10401,0.26078,0.11708,0.00148,0.00881,0.09229,0.01446,0.01472,0.09007,0.0275,0.05601,0.00073,0.02573
chr16,3377065,3399961,0.00636,0.07324,0.03598,0.02041,0.00377,0.00494,0.11361,0.00689,0.00214,0.01842,0.00038,0.19838,0.22435,0.05019,0.0995,0.0022,0.06378,0.01537,0.04483,0.00484,0.01729
chr16,6438218,6449906,0.00152,0.05226,0.01742,0.07257,0.00069,0.00132,0.09205,0.00694,0.05114,0.00426,0.00463,0.09677,0.2236,0.04659,0.02925,0.01814,0.02422,0.02902,0.08745,0.0856,0.00011
chr16,7990690,7998871,0.19834,0.00078,0.00146,0.00014,0.02407,0.00352,0.20801,0.16835,0.19108,0.304,0.11218,0.00392,0.00027,0.02199,0.00519,0.00217,0.03167,0.00085,0.02754,0.00345,0.02305
chr16,11564609,11621745,0.06484,0.05621,0.03226,0.0098,0.00293,0.0141,0.20178,0.01185,0.02685,0.08787,0.01501,0.15627,0.10145,0.03442,0.0951,0.00419,0.05278,0.00189,0.02167,0.00031,0.02707
chr16,12014321,12031728,0.10323,0.0201,0.00222,0.01622,0.00056,0.01986,0.22228,0.07407,0.04337,0.09104,0.02542,0.0332,0.07633,0.02732,0.06056,0.00643,0.00055,0.00964,0.01105,0.00023,0.01384
chr16,13997092,14021382,0.056,0.05621,0.01146,0.00017,0.01452,0.00713,0.21974,0.02114,0.06277,0.01934,0.02018,0.11489,0.06362,0.12644,0.0907,0.00805,0.0002,0.00039,0.01115,0.0041,0.00107
chr16,14328937,14346110,0.06096,0.06088,0.09006,0.01195,4e-05,0.01031,0.22523,0.00033,0.02634,0.06515,0.01511,0.26667,0.13043,0.05872,0.0897,0.03557,0.09387,0.02909,0.01362,0.0,0.01125
chr16,14538247,14558597,0.00323,0.13991,0.00155,0.02759,0.00019,0.00181,0.1907,0.0099,0.01811,0.00494,0.00023,0.12824,0.23716,0.12954,0.16903,0.0435,0.0006,0.00739,0.03131,0.01656,0.00312
