"chr","start","end","genes","WestEurasia.SouthAsia","WestEurasia.Africa","WestEurasia.CentralAsiaSiberia","WestEurasia.Oceania","WestEurasia.America","WestEurasia.EastAsia","SouthAsia.Africa","SouthAsia.CentralAsiaSiberia","SouthAsia.Oceania","SouthAsia.America","SouthAsia.EastAsia","Africa.CentralAsiaSiberia","Africa.Oceania","Africa.America","Africa.EastAsia","CentralAsiaSiberia.Oceania","CentralAsiaSiberia.America","CentralAsiaSiberia.EastAsia","Oceania.America","Oceania.EastAsia","America.EastAsia"
"5",435576,435777,"AHRR",0.00135,0,0,0,0,0,0.01425,0.01107,0.01032,0.00978,0.01454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",43614160,43709649,"NNT",0.01228,0.01325,0.00955,0.00876,0.0082,0.00425,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"5",437112,445288,"EXOC3, EXOC3-AS1, AHRR",0.00135,0,0,0,0,0,0.01425,0.01107,0.01032,0.00978,0.01454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",44343131,44347919,"FGF10",0.00481,0.00519,0.00373,0.00342,0.0032,0.00534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",45338256,45353131,"HCN1",0.00481,0.00519,0.00373,0.00342,0.0032,0.00534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",5294138,5297124,"ADAMTS16",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",53341175,53345795,"ARL15",0,-0.00666,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"5",55418025,55422331,"ANKRD55",0,-0.00672,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"5",56777551,56780492,"ACTBL2",0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",57955423,57959812,"RAB3C",0,0.14567,0,0,0,0,0.13855,NA,NA,NA,NA,0.11539,0.10805,0.1027,0.14878,NA,NA,NA,NA,NA,NA
"5",58642899,58649140,"PDE4D",0,0,0,0,-0.01064,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"5",58955255,59019687,"PDE4D",0.00442,0.00477,0.00343,0.00314,-0.00743,-0.00949,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,0,0,-0.00964
"5",59142989,59144810,"PDE4D",-0.01,0.00515,0.0037,0.0034,0.00318,0.0053,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",59489023,59497332,"PDE4D",0.00658,0.0071,-0.00553,0.00468,0.00438,0.0073,NA,0.02343,NA,NA,NA,0.02452,NA,NA,NA,0.01884,0.018,0.02491,NA,NA,NA
"5",60679169,60681696,"ZSWIM6",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",61747629,61750112,"IPO11",0.00343,-0.00933,0.00266,0.00244,0.00228,0.0038,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"5",61846589,61852886,"IPO11",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",6472037,6475498,"UBE2QL1",0,0.00814,0,0,0,0,0.0112,NA,NA,NA,NA,0.0091,0.00846,0.00799,0.01216,NA,NA,NA,NA,NA,NA
"5",65028182,65030719,"NLN",-0.0086,0.01061,0.0135,0.05005,0.06324,0.01405,0.00167,0.02226,0.07891,0.10066,0.02037,0.07412,0.14288,0.1642,0.0774,-0.00134,0.0161,-0.01392,-0.01702,0.01259,0.03022
"5",65268068,65270095,"ERBIN",NA,0.05974,NA,NA,NA,NA,0.0456,NA,NA,NA,NA,0.0373,0.03474,0.03288,0.04936,NA,NA,NA,NA,NA,NA
"5",666391,666982,"TPPP",0,-0.00566,0,0,0.02623,0,0,NA,NA,0.03144,NA,0,0,-0.00167,0,NA,0.02732,NA,0.02594,NA,0.03315
"5",677724,684939,"TPPP",0.0047,0.01226,0.00365,-0.01001,0.00313,0.00521,0.02266,NA,0,NA,NA,0.01846,0.00522,0.01623,0.02458,0,NA,NA,0,0,NA
"5",68590516,68645783,"CCDC125",0.00444,0.00479,0.00344,0.00316,0.00295,0.00492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",70395448,70660702,"GUSBP17, NAIP",-0.00753,0.06347,0.01943,0.11906,0.10124,0.13519,0.0808,0.02927,0.1971,0.19041,0.19501,0.00166,0.01745,0.00716,0.00604,0.09001,0.0827,0.06614,-0.01774,-0.01067,-0.01332
"5",73082575,73086886,"ARHGEF28",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"5",73992721,74000506,"HEXB",0.00324,0.00509,0.00252,0.00231,0.00216,0.0036,0.02262,NA,NA,NA,NA,0.01843,0.01713,0.01621,0.02454,NA,NA,NA,NA,NA,NA
"5",74164917,74169292,"FAM169A",0,0.00782,0,0,0,0,0.01107,NA,NA,NA,NA,0.009,0.00836,0.00791,0.01202,NA,NA,NA,NA,NA,NA
"5",7477795,7483615,"ADCY2",0.00676,0.0073,0.00525,0.00481,0.00451,0.0075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",75742655,75747328,"IQGAP2",-0.009,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",75842526,75854089,"IQGAP2",0,-0.0078,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"5",75898870,75900779,"IQGAP2",0.00477,-0.00882,0.0037,0.00339,0.00317,0.00529,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"5",76127195,76131814,"F2RL1",0,0,NA,NA,NA,NA,-0.01234,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"5",78106870,78108151,"ARSB",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",78108351,78112224,"ARSB",0.00176,-4e-04,0.00374,0.02039,0.00321,-0.00133,-0.01217,0.02255,-0.01005,0.01996,-0.01165,0.01842,-0.00676,0.0162,-0.01132,0.04685,NA,0.01713,0.04261,-0.00508,0.01503
"5",7849596,7854257,"C5orf49",NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"5",7896764,7899838,"MTRR",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",79406228,79419339,"SERINC5",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"5",80963994,80970467,"SSBP2",0,0,0,-0.01041,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"5",82496228,82498988,"XRCC4",0.00481,0.00519,0.00373,0.00342,0.00321,0.00534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",82862289,82863785,"VCAN",0,0,0,-0.01042,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"5",8327912,8337279,"LINC02226",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",83587783,83591357,"EDIL3",0.0048,0.00518,0.00373,0.00342,0.0032,0.00533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",83641052,83644719,"EDIL3",0.00328,0.00354,0.00255,0.00233,0.00218,0.00364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",86616905,86623954,"RASA1",0,0,0,0,-0.01012,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"5",86700768,86704303,"CCNH",NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"5",877619,881465,"BRD9",-0.00848,0.00888,0.00143,-0.01213,0.02981,0.03644,0.01379,0.00622,-0.01337,0.02124,0.04229,-0.01428,-0.00893,0.09492,-0.00439,-0.01496,0.11107,-0.00497,0.04343,0.00877,0.12529
"5",88056060,88137863,"MEF2C",0.00922,-0.00656,0.00717,0.00657,0.00615,0.01023,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"5",93551016,93557616,"KIAA0825",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",93898447,93907229,"KIAA0825",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",94138983,94142502,"MCTP1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",9451757,9454423,"SEMA5A",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",9512753,9515105,"SEMA5A",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"5",9706878,9708736,"LINC02112",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",100031155,100036265,"TSTD3",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",101275794,101282946,"ASCC3",0,0,0,-0.00937,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"6",101934378,101938722,"GRIK2",-0.00888,-0.00839,0.0065,0.03427,-0.0113,0.01112,-0.01226,0.00996,0.05233,-0.01755,0.01416,0.0111,0.04945,-0.01601,0.01571,-0.00234,0.00612,-0.01411,0.05614,0.0022,0.00883
"6",102081432,102087286,"GRIK2",0.00481,0.0052,0.00374,0.00342,0.00321,-0.00861,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"6",102314055,102323186,"GRIK2",0.00924,-0.00653,0.00718,0.00659,0.00617,0.01025,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",102477251,102482248,"GRIK2",0.00481,0.0052,0.00374,0.00342,0.00321,0.00534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",10429025,10433210,"LINC00518",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",105627396,105633609,"POPDC3",0.00287,0.0031,0.00222,0.00204,0.00191,0.00318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",10575487,10580809,"GCNT2",0,0.00652,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",107007162,107009033,"CRYBG1",NA,0.01479,NA,NA,NA,NA,0.01116,NA,NA,NA,NA,0.00907,0.00843,0.00797,0.01212,NA,NA,NA,NA,NA,NA
"6",107580959,107585046,"PDSS2",NA,NA,0.02875,NA,NA,NA,NA,0.02344,NA,NA,NA,0.02453,NA,NA,NA,0.01884,0.018,0.02492,NA,NA,NA
"6",108713676,108716460,"AFG1L",0.00481,0.0052,0.00374,0.00342,0.00321,0.00534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",109077559,109085752,"LINC00222",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",109209892,109213498,"ARMC2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",109415951,109417902,"CEP57L1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",109998611,110022364,"AK9, FIG4",0,-0.00388,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",110600574,110604253,"METTL24",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",110630432,110661568,"METTL24",0,-0.00542,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",11071420,11082572,"ELOVL2-AS1",0,-0.00493,-0.00736,0,0,-0.00616,0.01116,0,NA,NA,0,-0.01345,0.00843,0.00796,-0.00975,0,0,-0.01408,NA,0,0
"6",110752971,110754749,"SLC22A16",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",111367970,111378276,"GSTM2P1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",111417197,111420083,"SLC16A10",0,-0.00198,0,0,0,0,0.01061,NA,NA,NA,NA,0.00862,0.00801,0.00757,0.01152,NA,NA,NA,NA,NA,NA
"6",114471256,114473288,"HS3ST5",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",114604419,114615969,"HS3ST5",0.0093,-0.00608,0.00722,0.00662,0.0062,0.01031,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",116620176,116622298,"DSE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",118310149,118314260,"SLC35F1",NA,NA,NA,0.0677,NA,NA,NA,NA,0.05649,NA,NA,NA,0.05883,NA,NA,0.04889,NA,NA,0.04447,0.05967,NA
"6",119011426,119014212,"CEP85L",NA,0.01482,NA,NA,NA,NA,0.01119,NA,NA,NA,NA,0.00909,0.00845,0.00799,0.01215,NA,NA,NA,NA,NA,NA
"6",119164356,119173680,"MCM9",0,0.00295,0,0,0,0,0.01119,NA,NA,NA,NA,0.00909,0.00845,0.00799,0.01215,NA,NA,NA,NA,NA,NA
"6",121415207,121426809,"TBC1D32",0.00479,0.00517,-0.00257,0.00341,0.00319,0.00531,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"6",121512681,121526223,"TBC1D32",0.00455,0.00555,0.00353,0.00324,0.00303,0.00505,0.02204,NA,NA,NA,NA,0.01795,0.01669,0.01578,0.02391,NA,NA,NA,NA,NA,NA
"6",122792531,122794724,"PKIB, SERINC1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",124161850,124166478,"NKAIN2",-0.00889,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",125365923,125378212,"RNF217",0.0096,0.01019,0.00746,0.00684,0.00641,0.01065,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",125533838,125578283,"TPD52L1",0,0,0,0,0,-0.00501,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"6",125580378,125586532,"TPD52L1",0,0,-0.01006,0,0,-0.00122,NA,0,NA,NA,0.01043,0,NA,NA,0.01109,0,0,-0.01339,NA,0.00783,0.0074
"6",126141260,126143210,"NCOA7",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",126182601,126188650,"NCOA7",0.06384,0.03614,0.05796,-0.01131,0.09342,-0.00853,0.21532,-0.01526,0.06976,0.00609,0.07405,0.20391,0.02078,0.2627,0.03175,0.07485,-0.00245,0.0717,0.14447,-0.01528,0.12159
"6",128177426,128187491,"THEMIS",0.00481,0.00519,0.00373,-0.01122,0.0032,0.00533,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"6",128827884,128831076,"PTPRK",0,0,-0.0101,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"6",129705135,129707973,"LAMA2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",129973537,129975794,"ARHGAP18",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",132155571,132158092,"ENPP1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",132704889,132712772,"MOXD1",-0.00329,0.01526,0.02605,0.02392,0.02242,0.03688,0.04317,0.05917,0.05536,0.0526,0.07656,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",132939353,132951720,"TAAR2",0.00476,0.00131,0.00369,0.00338,0.00317,0.00528,0.02197,NA,NA,NA,NA,0.01789,0.01664,0.01573,0.02383,NA,NA,NA,NA,NA,NA
"6",133408980,133429886,"LINC00326",0,0,0,-0.01001,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"6",133638463,133642914,"EYA4",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",133744238,133748063,"EYA4",0.01037,0.10081,0,0,0,0.0649,0.02983,0.01108,0.01033,0.00979,0.00801,0.06887,0.06427,0.06095,-0.00631,NA,NA,0.04477,NA,0.04166,0.03942
"6",134166402,134167949,"LINC01312",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"6",134589319,134593737,"SGK1",-0.00431,0.02748,0.07952,0.12556,0.08554,0.12119,0.05998,0.043,0.08666,0.05175,0.06891,0.24899,0.31689,0.27198,0.25869,-0.01123,-0.02055,-0.01117,-0.01773,-0.01312,-0.01408
"6",136567891,136571631,"MTFR2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",136826259,136829084,"MAP7",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",136851529,136853126,"MAP7",-0.00422,0.28457,0.08045,0.02098,-0.01141,0.0054,0.27182,0.10822,0.04459,-0.01691,0.01758,0.05891,0.10828,0.19346,0.17627,-0.00708,0.06436,0.01777,0.0159,-0.01083,0.00013
"6",137326479,137329954,"IL20RA",0,-0.00685,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",137330361,137337152,"IL20RA",0,-0.00685,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",139173964,139175883,"ECT2L",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",139205346,139208288,"ECT2L",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",139602000,139607253,"TXLNB",0.03739,-0.00189,0.02078,0.08252,0.07764,-0.00409,0.00547,0.13942,0.25826,0.24801,0.07039,0.05504,0.14523,0.13833,0.01137,0.03842,0.03675,0.00435,NA,0.07998,0.07584
"6",143247130,143248748,"HIVEP2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",143487385,143500631,"AIG1",0.00963,-0.00602,0.00748,0.00686,0.00642,0.01068,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",145087345,145092150,"UTRN",0.00941,0.01016,0.00731,0.00671,0.00628,0.01044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",145127388,145128603,"UTRN",0.00479,0.00517,0.00372,0.00341,0.00319,0.00532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",146407176,146409703,"GRM1",0.00481,0.00519,0.00373,0.00342,0.0032,0.00534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",146590256,146591895,"GRM1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",147323637,147336878,"STXBP5-AS1",0.01259,0.0095,0.00979,0.00898,0.00841,0.01396,0.0465,NA,NA,NA,NA,0.03805,0.03543,0.03354,0.05033,NA,NA,NA,NA,NA,NA
"6",147438240,147448595,"STXBP5-AS1",0.0097,-0.00013,0.00754,0.00691,0.00647,0.01076,0.03443,NA,NA,NA,NA,0.02811,0.02616,0.02475,0.03731,NA,NA,NA,NA,NA,NA
"6",150187290,150219244,"RAET1E-AS1, RAET1E",0,-0.00635,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",150325358,150340768,"RAET1K",0,0,0,0.02207,0,-0.00663,NA,NA,0.02778,NA,0,NA,0.02897,NA,0,0.02394,NA,0,0.02172,0.00142,0
"6",150551093,150556692,"PPP1R14C",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"6",150926293,150933373,"PLEKHG1",0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",151325976,151329034,"MTHFD1L",0,0.00618,0,0,0,0,0.0112,NA,NA,NA,NA,0.0091,0.00846,0.00799,0.01216,NA,NA,NA,NA,NA,NA
"6",152389651,152392853,"ESR1",-0.0081,0.25325,-0.00827,0.24117,0.02993,0.0682,0.26886,-0.00819,0.28883,0.02606,0.07737,0.18523,-0.01388,0.37338,0.05318,0.2162,0.06642,0.03039,0.45006,0.06017,0.16182
"6",154619502,154622524,"IPCEF1",-0.00878,0.07475,0.0077,0.0302,-0.00367,-0.0038,0.09603,0.00877,0.04256,-0.00834,-0.00657,0.0101,-0.0123,0.16123,0.0526,-0.01178,0.04184,-0.00711,0.09646,0.0144,0.0105
"6",154825423,154827167,"CNKSR3, IPCEF1",0.00316,0.00341,0.02326,0.00225,0.0021,0.08522,NA,0.04749,NA,NA,0.09114,0.04964,NA,NA,0.09647,0.03835,0.03669,-0.00051,NA,0.06987,0.06622
"6",155117667,155124122,"SCAF8",0.02425,0.02614,0.0189,0.01735,0.01626,0.00751,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"6",155229423,155231720,"TIAM2",0,-0.00834,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",157290761,157298000,"ARID1B",-0.00466,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",157314943,157317399,"ARID1B",-0.00457,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",157877667,157881842,"ZDHHC14",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",158750676,158758911,"TULP4",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"6",158993328,158995638,"TMEM181",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",159165808,159175867,"SYTL3",0,0,0,-0.00587,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"6",159291320,159331140,"LINC02901",0,0,0,-0.00735,0,0.00637,NA,NA,0,NA,0.01043,NA,0,NA,0.0111,0,NA,0.00844,0,-0.01463,0.0074
"6",160188728,160196294,"ACAT2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",160327517,160333312,"MAS1",0,0,0,0,-0.00825,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"6",160905062,160908058,"LPAL2",0,-0.00856,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",161023693,161076390,"LPA",-0.00847,0.00582,0.04207,0.16649,0.09003,0.09979,0.00734,0.04992,0.22606,0.12299,0.10901,0.1242,0.32009,0.21059,0.20403,0.05263,-0.00407,-0.00837,0.00117,0.02233,-0.01293
"6",161565530,161567859,"AGPAT4",0,0.06813,0,0,0,0,0.05805,NA,NA,NA,NA,0.0476,0.04436,0.04201,0.06277,NA,NA,NA,NA,NA,NA
"6",161883827,161895345,"PRKN",0,-0.00501,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",161942445,161949270,"PRKN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",162293417,162299245,"PRKN",-0.00363,0.03151,0.013,-0.00068,0.00022,-0.00553,0.00246,-0.00846,-0.01549,-0.01554,-0.01169,-0.01408,-0.00945,-0.01025,0.00821,-0.0179,-0.01885,-0.00395,-0.02266,-0.01231,-0.01206
"6",162586993,162610798,"PRKN",0.00028,0.0029,0.01536,-0.00736,0.0132,0.00287,-0.01234,0,-0.01639,0,-0.01205,0,-0.01512,0,-0.01135,0,NA,0,0,-0.0147,0
"6",162990731,163111930,"PRKN",-0.01024,0.00412,0.00296,0.00271,0.00254,0.00423,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",163112230,163122036,"PRKN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",163679868,163683333,"PACRG",0,-0.00497,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",16567638,16573966,"ATXN1",0,0,-0.00644,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"6",166337230,166354058,"LINC00473",0.00747,0.00806,0.0058,0.00532,0.00498,0.00828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",167541820,167544872,"CCR6",0,-0.00497,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",167590119,167591744,"TCP10L2",-0.00675,-0.00363,0.00534,0.0049,-0.00708,0.00763,-0.01188,0.02247,0.02097,-0.00916,0.02941,0.03462,0.03223,-0.004,0.04585,NA,0,NA,0,NA,0
"6",167734761,167754091,"TTLL2",0.00481,0.00519,-0.01076,0.00342,0.0032,0.00533,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"6",167755153,167771485,"TCP10L3, TTLL2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",167790329,167791968,"TCP10L3",0,-0.00525,0,0,0,0,0.0063,NA,NA,NA,NA,0.00512,0.00475,0.00449,0.00684,NA,NA,NA,NA,NA,NA
"6",168976248,168978261,"SMOC2",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",169855868,169857561,"WDR27",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",170035034,170038787,"WDR27",0,-0.00463,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
