Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia
chr16,23991455,24002160,0.06018,0.04927,0.01355,0.06089,0.00373,1e-05,0.22827,0.01852,2e-05,0.03685,0.04759,0.10622,0.22596,0.07917,0.03904,0.01835,0.00308,0.01345,0.03677,0.0496,0.00367
chr16,24078508,24083307,0.08155,0.0498,0.03262,0.03118,0.00984,0.01324,0.26401,0.01633,0.01848,0.04174,0.02542,0.15429,0.16388,0.10254,0.09635,4e-05,0.00671,0.0037,0.00723,0.00345,0.00034
chr16,24125041,24132635,0.00877,0.11135,0.02629,0.01337,0.01902,0.01104,0.16372,0.00333,0.0005,0.00127,0.0,0.23333,0.18411,0.21205,0.18015,0.00135,0.00056,0.00307,0.0002,0.00029,0.00105
chr16,24591859,24599071,0.00108,0.0743,0.0118,0.04277,0.0009,0.00127,0.05757,0.00463,0.0672,0.00387,0.0,0.02723,0.22519,0.09188,0.04744,0.08707,0.01895,0.00496,0.0336,0.04342,0.00403
chr16,24757841,24761646,0.0,0.20247,0.0,0.0,0.0,0.0,0.15195,0.0,0.0,0.0,0.0,0.20833,0.16226,0.19753,0.23374,0.0,0.0,0.0,0.0,0.0,0.0
chr16,25148125,25155224,0.10096,0.01075,0.0769,0.11392,0.0602,0.05547,0.19008,0.00949,0.00024,0.01621,0.01332,0.14439,0.20757,0.12308,0.10568,0.01273,0.00098,0.00186,0.02056,0.01696,0.00016
chr16,25469674,25477531,0.0024,0.12325,0.00066,0.00035,0.02048,0.00068,0.15413,0.00062,0.00516,0.00807,0.00415,0.13935,0.11093,0.236,0.09182,0.00186,0.01377,0.00261,0.02656,4e-05,0.02447
chr16,25477531,25483801,0.02694,0.27318,0.07487,0.10094,0.01546,0.0097,0.13867,0.01515,0.02516,0.00127,0.00211,0.06779,0.05707,0.18275,0.19475,0.00041,0.02941,0.03757,0.03951,0.04199,0.00024
chr16,25550304,25558379,2e-05,0.21783,0.00035,0.00817,0.04074,0.00223,0.19883,0.0005,0.00746,0.03239,0.0013,0.23297,0.14355,0.07588,0.16065,0.01166,0.04865,0.00429,0.01131,0.0014,0.02262
chr16,25582045,25591266,0.05322,0.06678,0.0169,0.00742,0.01123,0.00013,0.2002,0.02151,0.04242,0.02871,0.03873,0.14611,0.10939,0.1289,0.05503,0.00135,0.00056,0.01743,0.0002,0.00717,0.01171
chr16,25727937,25730553,0.00471,0.20179,0.0,0.00113,2e-05,0.006,0.27992,0.00383,0.01144,0.00357,0.0152,0.18464,0.17057,0.18817,0.11656,0.0011,1e-05,0.00606,0.00133,0.00146,0.00617
chr16,27909798,27916153,0.01067,0.13279,0.00904,0.00289,0.00269,0.00071,0.06505,0.03941,0.02648,0.00281,0.00461,0.20281,0.15746,0.09958,0.10568,0.00135,0.02137,0.01313,0.01037,0.00482,0.00053
chr16,28797534,28798534,0.22406,0.26334,0.06067,0.03526,0.18212,0.0915,0.0161,0.08025,0.32752,0.01193,0.05653,0.11507,0.35087,0.03365,0.09286,0.14669,0.04342,0.00239,0.27704,0.17946,0.02855
chr16,28798534,28801676,0.20488,0.28682,0.05754,0.03088,0.18925,0.10355,0.01514,0.03067,0.26587,0.00283,0.04009,0.07075,0.33155,0.02809,0.09766,0.11281,0.02345,0.00057,0.24877,0.1708,0.02823
chr16,28801676,28803236,0.16393,0.3729,0.09815,0.0036,0.13733,0.09466,0.05638,0.00603,0.13276,0.00207,0.00594,0.08246,0.28377,0.07455,0.07827,0.08464,0.00157,1e-05,0.11322,0.07995,0.00189
chr16,28803236,28804236,0.18118,0.19015,0.03266,0.03155,0.14436,0.07728,0.00097,0.0579,0.2529,0.01722,0.04446,0.05837,0.26302,0.01206,0.04331,0.0941,0.03116,0.00519,0.222,0.15114,0.01607
chr16,28852432,28857570,0.02029,0.10898,0.00022,0.00935,0.04943,0.00231,0.03393,0.02437,0.05931,0.14074,0.03231,0.11856,0.15468,0.25589,0.13853,0.00678,0.04276,0.00113,0.02754,0.00225,0.02573
chr16,29312024,29316847,0.07995,0.40517,0.14109,0.08258,0.10764,0.00622,0.28857,0.03362,0.18713,0.00503,0.02483,0.01237,0.4107,0.15544,0.2641,0.21904,0.02497,0.11026,0.21812,0.10087,0.05281
chr16,29316847,29319255,0.35042,0.33607,0.098,0.00122,0.15785,0.02789,0.00205,0.00054,0.38089,0.07799,0.17485,8e-05,0.34834,0.06205,0.17377,0.08185,0.01224,0.06342,0.15865,0.03038,0.05397
chr16,29399650,29402093,0.01233,0.12806,0.00142,0.00038,0.00224,0.00032,0.22827,0.00564,0.01934,0.00468,0.00509,0.15046,0.12404,0.16374,0.09428,0.00304,9e-05,0.00023,0.00433,0.00099,0.00052
chr16,29609382,29610794,0.00118,0.16316,0.00513,0.00219,0.01203,0.00347,0.14379,0.00117,0.00962,0.00539,0.00481,0.12824,0.21261,0.10288,0.11387,0.01472,0.00171,0.0124,0.02617,0.00059,0.01801
chr16,29611794,29613100,0.1495,0.00611,0.00406,0.00115,0.00649,0.00439,0.22827,0.09049,0.19284,0.09947,0.03751,0.01736,0.00203,0.02437,0.01167,0.00808,0.00016,0.00034,0.01233,0.00598,8e-05
chr16,29629172,29631735,0.0228,0.24576,0.00301,0.00189,0.00709,0.0001,0.14766,0.00951,0.01322,0.00526,0.02031,0.19481,0.2354,0.1831,0.20688,8e-05,0.00085,0.00406,0.00143,0.0023,0.00817
chr16,29851922,29859269,0.38541,0.58296,0.25766,0.15592,0.11438,0.00826,0.09734,0.0001,0.07046,0.10214,0.1898,0.04753,0.25452,0.30336,0.39174,0.04166,0.07622,0.1897,0.00445,0.05948,0.04411
chr16,29859269,29862270,0.02694,0.21134,0.0396,0.04419,0.00322,0.00119,0.09399,0.00219,0.00224,0.00514,0.01118,0.07619,0.07433,0.13523,0.1279,2e-05,0.01454,0.02768,0.01316,0.01983,0.0043
chr16,29868525,29873177,0.29177,0.5082,0.19532,0.16133,0.07252,0.00655,0.08126,0.00093,0.02516,0.10786,0.09491,0.02482,0.1675,0.3122,0.2402,0.01915,0.07848,0.11689,0.02898,0.04543,0.01304
chr16,30096512,30098037,0.04355,0.08593,0.00029,0.00289,0.00021,0.01352,0.2002,0.03704,0.04242,0.04965,0.01295,0.09552,0.10939,0.07801,0.16075,0.00141,0.00098,0.00995,0.0046,0.0029,0.01697
chr16,30695415,30699091,0.37053,0.53022,0.27248,0.1613,0.0575,0.00873,0.05513,-0.0,0.06163,0.14231,0.20349,0.03759,0.19485,0.30277,0.37523,0.04,0.11735,0.20626,0.02412,0.06881,0.01705
chr16,30699091,30706031,0.01467,0.25324,0.04319,0.04378,0.00318,0.00088,0.14379,0.00694,0.00746,0.00426,0.00218,0.09259,0.0956,0.20712,0.13017,3e-05,0.02422,0.01718,0.02348,0.01198,6e-05
chr16,30711849,30717232,0.18813,0.50318,0.22931,0.14466,0.09156,0.00019,0.13209,0.00938,0.01297,0.04012,0.10399,0.0436,0.24512,0.31236,0.32889,0.03733,0.0815,0.18944,0.01031,0.07402,0.05607
chr16,31391640,31395550,0.00128,0.16199,0.01951,2e-05,0.00297,0.00424,0.12832,0.00871,0.00112,0.00807,0.00064,0.07013,0.15356,0.20492,0.10063,0.01578,0.03617,0.00511,0.00335,0.00292,0.01284
chr16,31581102,31584683,1e-05,0.14296,0.00523,0.0181,0.00345,0.01072,0.11716,0.00551,0.02738,0.00381,0.01029,0.18968,0.18699,0.17584,0.22202,0.00763,0.00018,0.00093,0.01009,0.00348,0.00189
chr16,32337527,32338898,0.38849,0.00704,0.21483,0.21057,0.00056,0.01984,0.29856,0.04778,0.12417,0.37336,0.17421,0.13036,0.12803,0.01009,0.00322,0.0042,0.2124,0.09024,0.20437,0.05386,0.02361
chr16,32338898,32339898,0.42931,0.02432,0.29696,0.24596,0.00788,0.0458,0.26442,0.01606,0.15816,0.32779,0.20116,0.15036,0.09085,0.00476,0.00227,0.03296,0.21799,0.14436,0.14543,0.05115,0.01538
chr16,32339898,32343079,0.46875,0.03377,0.23177,0.25871,0.01316,0.01544,0.3511,0.07257,0.21769,0.37833,0.23675,0.10359,0.12199,0.00503,0.00119,0.00308,0.15244,0.11498,0.16054,0.08153,0.00064
chr16,32343079,32344964,0.32237,0.00057,0.19568,0.12491,0.0072,0.00603,0.30154,0.04807,0.1314,0.28699,0.15869,0.1583,0.10667,0.00307,0.00253,0.01304,0.14692,0.09881,0.0851,0.04039,8e-05
chr16,32344964,32349239,0.38693,0.00229,0.15009,0.13509,0.00185,0.0033,0.39223,0.08865,0.19504,0.35726,0.18862,0.11483,0.11929,2e-05,0.00032,0.00317,0.1221,0.07687,0.10777,0.04495,0.00053
chr16,32349239,32350239,0.07702,0.05534,0.08163,0.0669,0.01791,0.00335,0.28034,0.00012,0.00359,0.17662,0.08555,0.24688,0.29269,0.01424,0.02556,0.00159,0.17557,0.10964,0.17388,0.07754,0.00458
chr16,32350239,32352013,0.43687,0.00192,0.16339,0.23762,0.00873,0.03443,0.37228,0.09474,0.16107,0.2999,0.16119,0.11123,0.17815,0.00207,0.01676,0.00081,0.08878,0.03661,0.12225,0.04091,0.00923
chr16,32352013,32358544,0.34485,0.01204,0.18134,0.13867,0.00523,0.01248,0.2402,0.02101,0.10114,0.20669,0.12602,0.09708,0.0634,0.00067,0.00037,0.01227,0.10747,0.07651,0.06031,0.02808,0.00184
chr16,32358544,32359544,0.3186,0.01435,0.194,0.17362,0.00481,0.01193,0.35944,0.03303,0.09078,0.28578,0.14727,0.2305,0.23354,0.00162,0.03489,0.00561,0.1956,0.08941,0.16233,0.04889,0.02457
chr16,32359544,32360802,0.45481,0.00637,0.20449,0.16726,0.00166,0.01016,0.35597,0.05865,0.21272,0.32433,0.19578,0.12521,0.09318,0.00098,0.0009,0.01435,0.14371,0.09444,0.09323,0.03836,0.00354
chr16,32360802,32362345,0.10203,0.03647,0.09043,0.09194,0.01056,0.00165,0.28274,0.00376,0.0057,0.19532,0.09659,0.23776,0.31557,0.01141,0.01657,0.0,0.17459,0.10443,0.20092,0.08675,0.00272
chr16,32362345,32363856,0.43499,0.09942,0.16659,0.16211,0.03361,0.06118,0.1681,0.03587,0.13724,0.24509,0.11472,0.02661,0.00501,0.01476,4e-05,0.01174,0.07222,0.02973,0.03706,0.00376,0.00995
chr16,32363856,32365561,0.35836,0.08167,0.19296,0.21836,0.08515,0.06916,0.19678,0.0606,0.0728,0.17577,0.07235,0.04092,0.05535,0.00017,0.00314,2e-05,0.03788,0.01121,0.04376,0.00921,0.00262
chr16,32365561,32367176,0.34482,0.11534,0.14365,0.08511,0.02787,0.02704,0.10495,0.04369,0.11053,0.17,0.09679,0.00758,0.0008,0.0202,0.00707,0.01123,0.0468,0.02787,0.0117,0.00338,0.00094
chr16,32367176,32369886,0.3233,0.01812,0.14099,0.14435,0.0002,0.0293,0.15391,0.02643,0.06334,0.21877,0.05581,0.04669,0.04192,0.01502,0.0028,0.00112,0.11201,0.01964,0.09855,0.00995,0.02701
chr16,32369886,32371546,0.43571,0.04794,0.31128,0.28123,0.02611,0.05175,0.15895,0.00146,0.03948,0.19978,0.0902,0.11177,0.06459,0.00294,0.00103,0.01519,0.15984,0.09253,0.0971,0.03274,0.00746
chr16,32371546,32374670,0.30151,0.08484,0.211,0.22657,0.02028,0.04374,0.08628,0.00704,0.00502,0.12728,0.05477,0.03524,0.04605,0.01448,0.00098,0.00042,0.08653,0.04092,0.08925,0.03657,0.00579
chr16,32377971,32383216,0.32123,0.00901,0.2146,0.17098,0.02732,0.02793,0.16714,0.00354,0.03329,0.15239,0.06224,0.1089,0.06875,0.0024,0.00614,0.01017,0.10203,0.05553,0.05404,0.01683,0.00219
chr16,32383216,32384452,0.44502,0.10174,0.22759,0.11582,0.02754,0.05865,0.1885,0.03805,0.16372,0.26556,0.08968,0.04267,0.00097,0.01982,1e-05,0.02991,0.11015,0.03219,0.02737,0.00035,0.0134
chr16,32384452,32387592,0.29263,0.02003,0.11813,0.18622,0.00024,0.01243,0.17156,0.03191,0.019,0.22998,0.08969,0.04098,0.0859,0.01275,0.0,0.00446,0.09417,0.03524,0.14373,0.04875,0.00863
chr16,32387592,32389947,0.52228,0.05143,0.2145,0.29407,0.02758,0.07379,0.32911,0.08346,0.12028,0.29751,0.12863,0.06908,0.11086,0.00173,0.00746,0.00066,0.08791,0.02385,0.11314,0.02621,0.01584
chr16,32389947,32391102,0.50226,0.05022,0.17886,0.10567,0.02709,0.04922,0.29068,0.0705,0.18076,0.3206,0.14854,0.04994,0.01296,0.00341,0.00112,0.01304,0.08078,0.03378,0.02812,0.00367,0.00754
chr16,32391102,32392102,0.46614,0.02071,0.17907,0.16867,0.03511,0.01267,0.25883,0.06195,0.14483,0.28772,0.17604,0.06539,0.05171,0.00042,0.00019,0.00282,0.07159,0.07143,0.0533,0.04056,0.00119
chr16,32392102,32396008,0.4187,0.06506,0.22898,0.18748,0.03368,0.03343,0.20151,0.05228,0.12359,0.23605,0.11083,0.05502,0.02796,0.00463,0.00016,0.00772,0.09301,0.04667,0.05305,0.01634,0.00176
chr16,32396008,32407728,0.38131,0.05688,0.25488,0.25566,0.00477,0.03157,0.17681,0.00689,0.03818,0.29051,0.10107,0.08987,0.07468,0.02605,0.00012,0.00539,0.19364,0.08428,0.17621,0.04437,0.01463
chr16,32407728,32409634,0.35091,0.04294,0.22756,0.11448,0.03265,0.05683,0.17215,0.0227,0.10114,0.20749,0.08415,0.0738,0.01637,0.00144,0.00252,0.02317,0.10644,0.04328,0.02911,0.00316,0.00802
chr16,32409634,32411466,0.47933,0.0635,0.30148,0.31504,0.03898,0.04693,0.27882,0.03778,0.08716,0.27128,0.16257,0.11525,0.11152,0.00167,0.00012,0.00303,0.13989,0.09397,0.11877,0.05734,0.00226
chr16,32411466,32412617,0.46345,0.08603,0.31782,0.19198,0.07777,0.06669,0.20531,0.0459,0.11803,0.27453,0.12261,0.0812,0.0212,0.0025,0.00026,0.02022,0.13235,0.05996,0.04387,0.01002,0.00362
chr16,32412617,32420485,0.45229,0.02149,0.28761,0.25151,0.028,0.04062,0.26902,0.01549,0.14789,0.25853,0.1424,0.14333,0.09528,0.00016,0.00368,0.02351,0.15153,0.10255,0.08779,0.03457,0.00298
chr16,32420485,32421615,0.47138,0.03966,0.19601,0.25956,0.01354,0.04149,0.24219,0.03359,0.12177,0.30478,0.12733,0.06689,0.06931,0.00615,0.00127,0.00371,0.11512,0.04922,0.11946,0.02672,0.01157
chr16,32421615,32422615,0.47415,0.06019,0.27329,0.22442,0.04927,0.04691,0.29396,0.01851,0.08859,0.29754,0.12066,0.11488,0.07309,0.00069,0.00112,0.01214,0.14,0.07617,0.08443,0.02592,0.00317
chr16,32422615,32425544,0.38358,2e-05,0.25994,0.25071,0.00671,0.02575,0.30751,0.00452,0.08672,0.25229,0.14097,0.20093,0.18451,0.0043,0.0174,0.02188,0.17833,0.12238,0.12829,0.0502,0.00664
chr16,32425544,32435593,0.21818,0.00434,0.14826,0.24564,0.00426,0.00983,0.28989,0.01124,7e-05,0.18419,0.11097,0.17981,0.32804,0.01735,0.02176,0.0117,0.11193,0.08059,0.20845,0.124,0.00158
chr16,32435593,32438146,0.40527,0.00897,0.28586,0.18164,0.00639,0.02746,0.33043,0.03496,0.19468,0.296,0.16697,0.19112,0.10892,0.00013,0.00551,0.03938,0.19602,0.11568,0.09589,0.02996,0.00785
chr16,32438146,32439305,0.3154,0.00166,0.21405,0.25167,0.00297,0.01585,0.3517,0.01735,0.04852,0.26621,0.14418,0.18963,0.29156,0.00027,0.00747,0.00038,0.17003,0.10587,0.19861,0.08845,0.00563
chr16,32439305,32440412,0.13538,0.04087,0.10321,0.07648,0.01547,0.00123,0.31241,0.00733,0.02837,0.23684,0.11761,0.24165,0.25231,0.00816,0.02135,0.00342,0.19244,0.11207,0.1715,0.06998,0.00624
chr16,32440412,32443677,0.34351,0.0034,0.19377,0.15036,0.00132,0.02983,0.37647,0.02168,0.12649,0.24579,0.12005,0.20029,0.18452,0.00705,0.03911,0.01409,0.14122,0.06684,0.09117,0.02159,0.01625
chr16,32443677,32445331,0.52988,0.00237,0.26125,0.31847,0.02306,0.0416,0.43287,0.06822,0.20206,0.31984,0.15385,0.18232,0.22299,0.00849,0.02084,0.00298,0.12838,0.06198,0.12317,0.03708,0.00598
chr16,32445331,32446331,0.5302,0.05008,0.26406,0.3532,0.02962,0.03491,0.37007,0.0664,0.14957,0.3457,0.19121,0.1109,0.16549,0.00159,0.00017,0.00022,0.13447,0.08472,0.16203,0.06967,0.00217
chr16,32446331,32449539,0.43111,0.01283,0.25795,0.28294,0.00764,0.05392,0.34432,0.04477,0.1456,0.29992,0.1507,0.15988,0.18317,0.00028,0.01548,0.00698,0.16462,0.07044,0.14716,0.03614,0.02057
chr16,32449539,32450539,0.49593,0.04249,0.31927,0.28979,0.0559,0.04082,0.35292,0.03301,0.16061,0.30909,0.16162,0.16562,0.1286,0.00098,0.00191,0.02096,0.1575,0.1046,0.09694,0.03816,0.00053
chr16,32450539,32451689,0.36862,0.00213,0.18222,0.15431,0.00544,0.01469,0.39684,0.0492,0.16952,0.31123,0.18272,0.18592,0.18525,0.013,0.0211,0.00915,0.13293,0.08713,0.10261,0.04202,0.00303
chr16,32451689,32453281,0.30581,0.00103,0.15781,0.17475,0.00142,0.00968,0.36472,0.01895,0.05895,0.30907,0.13355,0.162,0.22216,5e-05,0.01296,0.00164,0.16759,0.07931,0.18448,0.05616,0.01559
chr16,32453281,32454281,0.11881,0.04222,0.10624,0.1109,0.00758,0.0001,0.29913,0.00485,0.00513,0.21398,0.1049,0.26311,0.32405,0.02149,0.03351,0.00013,0.1897,0.10913,0.22157,0.09609,0.00537
chr16,32454281,32456130,0.35683,0.00037,0.31889,0.28138,0.03632,0.02762,0.31615,0.00289,0.06814,0.21248,0.11542,0.27046,0.24267,0.03357,0.02432,0.02736,0.18139,0.12807,0.11613,0.04953,0.00026
chr16,32456130,32467951,0.42052,0.04669,0.20666,0.20104,0.0439,0.03691,0.26401,0.0326,0.10751,0.28765,0.11973,0.07617,0.06471,0.00041,0.00043,0.00515,0.09783,0.05448,0.07921,0.02502,0.00151
chr16,32467951,32468951,0.51821,0.15899,0.30362,0.17405,0.08001,0.07568,0.21995,0.0364,0.14847,0.2687,0.10924,0.05383,0.00353,0.01333,0.00075,0.02717,0.11085,0.05221,0.02619,0.00456,0.00376
chr16,32468951,32470138,0.07056,0.00473,0.19361,0.25516,0.00807,0.00432,0.10108,0.03577,0.06238,0.08391,0.0515,0.20429,0.3001,0.00075,0.00014,1e-05,0.20408,0.17306,0.23193,0.15109,0.00012
chr16,32470138,32471878,0.00689,0.04781,0.1447,0.08783,0.02661,0.03031,0.07434,0.06782,0.03718,0.04405,0.03821,0.2589,0.2329,0.00173,1e-05,0.01398,0.21745,0.20287,0.15507,0.11547,0.00104
chr16,32476923,32477923,0.03605,0.10678,0.03253,0.00368,0.13353,0.09056,0.01167,0.08932,0.02527,0.02755,0.01076,0.17294,0.09671,0.00817,0.00083,0.04772,0.20617,0.17162,0.10234,0.05485,0.00272
chr16,32504788,32506584,0.05687,0.00591,0.1812,0.2144,0.00367,0.00636,0.08891,0.03898,0.04703,0.06325,0.04205,0.19541,0.26666,7e-05,0.00057,0.00214,0.18265,0.15661,0.19195,0.11469,0.00099
chr16,32506584,32510418,0.11747,4e-05,0.18003,0.28342,0.00083,0.00166,0.10938,0.01209,0.0212,0.09094,0.06199,0.15138,0.27666,0.00101,0.00098,0.00019,0.15682,0.14252,0.19801,0.14999,0.00373
chr16,32510418,32511733,0.13423,0.00974,0.12926,0.23126,3e-05,0.00174,0.1076,0.00081,0.00537,0.11065,0.07325,0.08288,0.22497,0.00836,0.00146,0.00045,0.11515,0.09934,0.18413,0.12371,0.0019
chr16,32511733,32515124,0.12038,0.01412,0.17697,0.25797,0.00017,4e-05,0.07225,0.01586,0.01968,0.08708,0.07948,0.11022,0.20364,0.01128,0.00808,0.00169,0.15073,0.16739,0.1787,0.16732,0.0003
chr16,32517220,32518220,0.01709,0.03653,0.11756,0.10576,0.03866,0.00017,0.07164,0.03461,0.0132,0.0664,0.00913,0.17403,0.25308,0.00087,0.01088,0.01794,0.18631,0.08891,0.17976,0.036,0.01683
chr16,33336747,33337747,0.52506,0.02343,0.1869,0.1605,0.03873,0.02053,0.36012,0.0955,0.24691,0.36505,0.1804,0.07632,0.05311,0.00075,0.00031,0.00683,0.07733,0.05595,0.04719,0.02282,1e-05
chr16,33337747,33339108,0.44465,0.02642,0.1427,0.13895,0.01029,0.04159,0.2304,0.03614,0.12102,0.23679,0.09345,0.0477,0.0339,0.00237,0.00379,0.00439,0.07135,0.02358,0.04975,0.00707,0.01192
chr16,33339108,33342890,0.37751,0.04097,0.13286,0.16343,0.002,0.00875,0.22093,0.10219,0.15763,0.31655,0.15267,0.02551,0.03743,0.04487,0.00429,0.00011,0.1281,0.04436,0.13985,0.03836,0.01454
chr16,33342890,33344808,0.37011,0.01768,0.15647,0.1541,0.01406,0.04637,0.23819,0.03095,0.07081,0.24197,0.07339,0.06926,0.06522,0.00027,0.00963,0.00156,0.0848,0.02143,0.0731,0.00982,0.01452
chr16,33344808,33346232,0.45965,0.09496,0.26431,0.17745,0.0352,0.05418,0.23645,0.05549,0.12359,0.26316,0.11414,0.06438,0.0218,0.00998,2e-05,0.01174,0.11375,0.04448,0.05117,0.00992,0.00712
chr16,33346232,33350906,0.39554,0.08623,0.21075,0.23382,0.06165,0.03969,0.15911,0.02791,0.03301,0.18518,0.09793,0.04409,0.05021,0.00209,0.00036,0.0,0.06768,0.04494,0.07009,0.03528,0.00027
chr16,33354206,33357414,0.51397,0.07833,0.29822,0.27582,0.03514,0.07156,0.20812,0.05637,0.08586,0.29667,0.11314,0.06487,0.05143,0.00985,0.00061,0.00092,0.13672,0.04461,0.11046,0.02542,0.0136
chr16,33357414,33359186,0.5178,0.15831,0.30154,0.3681,0.03792,0.0661,0.14889,0.0765,0.10628,0.25079,0.11946,0.02034,0.02378,0.03046,0.0038,0.0,0.10467,0.03865,0.10599,0.03013,0.00846
chr16,33359186,33361983,0.34702,0.07921,0.15988,0.12951,0.02952,0.03801,0.10623,0.0364,0.06973,0.13119,0.07042,0.01552,0.00557,0.00655,0.00078,0.00274,0.04105,0.02077,0.02162,0.00701,0.00188
chr16,33361983,33365086,0.35646,0.14121,0.2071,0.23971,0.06479,0.06619,0.10569,0.04041,0.04961,0.14375,0.09125,0.01258,0.01826,0.01121,0.00393,8e-05,0.04468,0.02898,0.0499,0.02575,0.00089
chr16,33365086,33366972,0.38075,0.04241,0.16202,0.12052,0.02384,0.05954,0.23372,0.04952,0.10664,0.23047,0.06354,0.05005,0.02698,0.00185,0.00773,0.0051,0.06932,0.00993,0.0375,0.00092,0.01603
chr16,33366972,33368226,0.33313,0.09165,0.13646,0.08936,0.01138,0.06301,0.13562,0.0193,0.09482,0.24365,0.06408,0.0199,0.00089,0.03768,9e-05,0.01173,0.08455,0.01652,0.04089,0.00019,0.02756
chr16,33368226,33369682,0.13071,0.02747,0.0786,0.08942,0.00832,2e-05,0.30697,0.01682,0.0198,0.21548,0.10526,0.19831,0.27627,0.00701,0.02098,0.00038,0.14399,0.07543,0.17334,0.07038,0.00669
chr16,33369682,33371166,0.31858,0.00318,0.2052,0.17478,0.00059,0.00706,0.39236,0.03308,0.11573,0.29541,0.17014,0.23569,0.26245,0.00634,0.01467,0.01011,0.18218,0.1153,0.1519,0.06149,0.00376
chr16,33371166,33373839,0.31541,0.00411,0.17398,0.19007,0.00067,0.01286,0.34568,0.04422,0.09883,0.25788,0.1615,0.18905,0.2335,0.00678,0.02345,0.00112,0.13697,0.08316,0.13871,0.06203,0.00696
chr16,33373839,33380037,0.47936,0.01433,0.21028,0.22241,0.01454,0.02968,0.35789,0.07642,0.19965,0.29245,0.15666,0.11004,0.11273,5e-05,0.00464,0.00385,0.1039,0.05483,0.08501,0.02884,0.00428
chr16,33380037,33381037,0.21827,0.01148,0.14959,0.11867,0.00221,0.00344,0.31933,0.01203,0.06076,0.24671,0.11675,0.20807,0.22508,0.00357,0.01956,0.00808,0.17408,0.09217,0.14834,0.04754,0.00956
chr16,33381037,33385363,0.2188,0.00048,0.14072,0.13224,5e-05,0.00206,0.29087,0.02138,0.04236,0.24455,0.13059,0.16071,0.18693,0.00096,0.00377,0.00041,0.14727,0.09461,0.14846,0.06993,0.00157
chr16,33385363,33387232,0.277,0.00267,0.1216,0.11542,0.00542,1e-05,0.34663,0.05724,0.1105,0.25258,0.15324,0.14753,0.17493,0.01649,0.00162,0.00119,0.08727,0.0815,0.0847,0.05467,0.00278
chr16,33387232,33389779,0.37636,0.00749,0.22434,0.1482,0.0064,0.00991,0.31116,0.05479,0.18475,0.28482,0.17919,0.14459,0.08875,3e-05,0.00051,0.02216,0.14964,0.10587,0.07898,0.03741,0.00083
chr16,33389779,33394539,0.46249,0.00453,0.18515,0.2351,0.00754,0.02201,0.39,0.07565,0.173,0.31762,0.17379,0.12046,0.16489,0.00044,0.0069,0.00051,0.10938,0.05948,0.12,0.04505,0.00485
chr16,33394539,33395539,0.65393,0.11945,0.33582,0.26731,0.02067,0.07436,0.34115,0.12448,0.26637,0.4394,0.19162,0.07295,0.0263,0.03141,1e-05,0.01605,0.1855,0.05756,0.10755,0.01369,0.02363
chr16,33395539,33396646,0.50213,0.09575,0.34292,0.25731,0.06826,0.08574,0.24442,0.07109,0.15938,0.32308,0.13854,0.08574,0.03986,0.00574,0.00032,0.01222,0.15223,0.06159,0.08346,0.01906,0.00751
chr16,33806318,33809268,0.35547,0.05445,0.07395,0.10406,0.00017,0.05036,0.16051,0.18242,0.24642,0.29941,0.1501,4e-05,0.00324,0.04258,0.00059,0.00308,0.05772,0.00128,0.07997,0.00631,0.03931
chr16,33809268,33812447,0.40535,0.03956,0.03588,0.1156,0.0008,0.02318,0.1903,0.26987,0.26174,0.31663,0.14763,0.0016,0.00895,0.03814,0.00104,0.0245,0.03573,0.0,0.09195,0.01241,0.02582
chr16,33812447,33816003,0.44248,0.06002,0.02742,0.13009,0.00059,0.05042,0.25286,0.38064,0.32787,0.33559,0.20168,0.01297,0.00777,0.03738,0.00037,0.05263,0.01393,0.00822,0.07981,0.00901,0.03277
chr16,33816003,33817642,0.41028,0.04082,0.02632,0.16825,0.00029,0.04362,0.23216,0.26078,0.21813,0.31495,0.12239,0.00246,0.03507,0.02704,0.00058,0.05707,0.01658,0.00549,0.11533,0.01374,0.03212
chr16,33817642,33820049,0.40449,0.04616,0.02508,0.18475,0.00011,0.05417,0.23605,0.31579,0.24831,0.31727,0.14368,0.00625,0.03994,0.03295,0.00059,0.08935,0.0168,0.01098,0.13036,0.0178,0.04186
chr16,33820049,33821913,0.45033,0.06435,0.0645,0.25664,0.0074,0.05821,0.24943,0.29521,0.18779,0.32738,0.18481,0.00089,0.06549,0.02459,0.0001,0.09253,0.02167,0.00032,0.15172,0.05075,0.02208
chr16,33821913,33823750,0.43627,0.07499,0.09345,0.16939,0.00377,0.07845,0.25708,0.24055,0.29522,0.34744,0.12973,0.00021,0.01672,0.03984,0.00105,0.01252,0.05173,0.00057,0.10383,0.00358,0.04667
