,chr,start,end,WestEurasia-SouthAsia,WestEurasia-Africa,WestEurasia-CentralAsiaSiberia,WestEurasia-Oceania,WestEurasia-America,WestEurasia-EastAsia,SouthAsia-Africa,SouthAsia-CentralAsiaSiberia,SouthAsia-Oceania,SouthAsia-America,SouthAsia-EastAsia,Africa-CentralAsiaSiberia,Africa-Oceania,Africa-America,Africa-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-America,CentralAsiaSiberia-EastAsia,Oceania-America,Oceania-EastAsia,America-EastAsia
3832,16,70142351,70235504,0.02363,0.21167,0.10417,-0.01229,0.08319,0.1354,0.069,0.0106,0.00902,0.00343,0.02813,0.0022,0.15649,0.00063,-0.00613,0.08656,-0.02156,-0.01064,0.07182,0.08978,-0.01157
3833,16,70305844,70310592,0.0,0.0,-0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,
3834,16,72126849,72128291,-0.0,0.0,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,
3835,16,72146540,72147844,-0.0,0.0,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,
3836,16,73098356,73101272,0.0,0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3837,16,73289704,73294437,-0.0,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
3838,16,73611962,73621043,-0.00685,0.0064,0.0,0.0,-0.0,0.0,-0.0089,0.0,-0.0,-0.0,-0.0,0.0091,0.00846,0.00799,0.01216,,,,,,
3839,16,74079429,74080963,-0.0,0.0,-0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,
3840,16,75429006,75436113,0.00988,-0.0,-0.0,-0.0,-0.0,0.0,0.01429,0.01109,0.01035,0.00981,0.01457,,,,,,,,,,
3841,16,75532269,75558474,,,,,,0.0,,,,,-0.0,,,,0.0,,,0.0,,0.0,0.0
3842,16,75563749,75580688,,,,,,0.0,,,,,-0.0,,,,0.0,,,0.0,,0.0,0.0
3843,16,75835906,75852041,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,-0.0,-0.0,
3844,16,76022305,76023942,0.0,-0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3845,16,76411712,76414915,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
3846,16,76536845,76545119,-0.01022,0.51536,-0.00929,0.02399,0.03969,0.00973,0.46381,-0.01201,0.01621,0.03127,0.00478,0.48247,0.31461,0.25421,0.59849,0.03829,0.05631,-0.01281,-0.02009,0.09044,0.11168
3847,16,76908935,76910544,0.0,0.0,-0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,
3848,16,78171449,78172569,,0.0,,,,,0.0,,,,,-0.0,-0.0,-0.0,-0.0,,,,,,
3849,16,78368527,78385261,0.04504,0.06939,0.26783,0.3424,0.14501,0.37872,-0.00944,0.13142,0.22504,0.03493,0.20698,0.08509,0.15938,0.01282,0.14791,0.01295,0.00609,-0.00931,0.08352,-0.00228,0.03963
3850,16,78443055,78451676,0.00471,0.00509,0.00366,0.00335,0.00314,-0.00785,,,,,0.0,,,,0.0,,,0.0,,0.0,0.0
3851,16,78875993,78877923,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
3852,16,79273446,79290585,0.00931,0.01004,0.00723,0.00663,0.00621,-0.00603,,,,,0.0,,,,0.0,,,0.0,,-0.0,-0.0
3853,16,80148033,80150352,0.0,-0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,
3854,16,80975015,80983475,-0.00886,0.0018,-0.00524,0.04021,0.03773,-0.00859,-0.0032,-0.01115,0.05539,0.05262,-0.01189,-0.01407,0.02616,0.02476,-0.00081,0.03842,0.03675,-0.00854,,0.05,0.04734
3855,16,82071892,82076569,-0.0,0.0,-0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,
3856,16,82363343,82367037,-0.0,-0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3857,16,82908956,82914071,-0.0,0.0,-0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,
3858,16,83807803,83809778,0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
3859,16,84176357,84180461,0.0,-0.00782,0.0,0.0,-0.0,-0.0,-0.0,,,,,-0.0,0.0,0.0,-0.0,,,,,,
3860,16,84302620,84310948,0.0,0.0,-0.00937,0.0,-0.0,-0.00828,,0.0,,,-0.0,0.0,,,-0.0,-0.0,0.0,-0.01386,,-0.0,-0.0
3861,16,84499052,84504910,-0.00907,0.16979,0.03955,0.08391,-0.00297,0.02151,0.17892,0.04386,0.10866,-0.00525,0.01703,0.35962,0.44923,0.0918,0.31932,0.00209,0.11052,-0.00692,0.21919,0.02876,0.05806
3862,16,84646977,84650948,0.0,0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3863,16,84655859,84673596,0.0,0.0,0.0,0.0,-0.0,-0.00626,,,,,-0.0,,,,0.0,,,0.0,,0.0,-0.0
3864,16,85103021,85104990,0.0,0.0,0.0,0.27205,-0.0,0.0,,,0.24744,,,,0.25554,,,0.22012,,,0.20353,0.25842,
3865,16,85106225,85108209,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,
3866,16,85617827,85620070,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3867,16,85996313,85997824,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
3868,16,86008198,86010598,0.0,0.0,-0.0,-0.0101,-0.00671,0.0,,,0.0,-0.0,,,-0.0,-0.0,,0.0,-0.0,,-0.01713,-0.0,-0.0
3869,16,86529910,86533033,0.01225,-0.00731,0.00953,0.00197,-0.00862,-0.00317,0.02264,,0.0562,0.03125,-0.0,0.01844,-0.00901,-0.01556,0.00114,0.04864,0.02716,-0.0,-0.01967,0.02174,0.00162
3870,16,86947977,86951581,0.00291,0.00314,0.00225,0.00207,0.00193,0.00322,,,,,,,,,,,,,,,
3871,16,86985854,86989008,0.0,0.0,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,
3872,16,87378126,87379896,-0.0,0.0,-0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,
3873,16,87421627,87422939,-0.0,0.0,-0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,
3874,16,87490622,87492082,-0.0,0.0,-0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,
3875,16,87828247,87835393,0.10387,0.1464,0.00086,0.16248,-0.00346,0.00204,-0.00638,0.16448,-0.00209,0.03366,0.04851,0.18972,-0.01288,0.05989,0.08252,0.28015,0.0265,0.02943,0.09891,0.10793,-0.01588
3876,16,88163799,88168241,-0.00079,0.14245,-0.0,0.10916,0.0,-0.0,0.06827,0.01064,0.05006,0.00941,0.01398,0.1165,-0.01644,0.10371,0.15016,0.10764,,,0.09846,0.12962,
3877,16,88345230,88350665,-0.00344,-0.00659,-0.00267,-0.00535,-0.00229,-0.00382,0.0,,0.0,,,-0.0,-0.01359,0.0,0.0,0.0,,,0.0,0.0,
3878,16,88637990,88643002,-0.0,,,,,,-0.0,0.0,-0.0,0.0,-0.0,,,,,,,,,,
3879,16,88652762,88654366,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
3880,16,88860340,88866326,0.00848,0.00916,-0.01105,0.00604,0.00566,-0.00317,,-0.0,,,0.02039,-0.0,,,0.02169,-0.0,0.0,-0.00693,,0.01536,0.01451
3881,16,88988194,88993661,0.00477,0.00515,0.0037,0.0034,0.00318,0.0053,,,,,,,,,,,,,,,
3882,16,89990438,89994041,0.0035,-0.00901,0.00272,0.00145,0.00233,-0.00614,0.0,,0.0278,,0.01044,-0.0,-0.00107,0.0,-0.00825,0.02396,,0.00845,0.02174,-0.01073,0.00741
3883,16,90162162,90292986,-0.00748,0.18673,0.05127,-0.01196,0.08929,0.12438,0.18195,0.06458,-0.01443,0.10495,0.12569,0.02436,0.15459,-0.0023,-0.00258,0.05249,-0.0134,-0.00231,0.10024,0.10073,-0.01416
3884,17,183885,187331,0.00464,0.00501,0.0036,-0.01176,0.00309,0.00515,,,0.0,,,,0.0,,,-0.0,,,0.0,0.0,
3885,17,192659,198700,-0.0079,0.08711,-0.00802,-0.00187,0.20853,-0.00622,0.07302,-0.01527,-0.01145,0.26066,-0.00516,0.06514,0.03317,0.09171,0.12969,-0.01684,0.30838,-0.00519,0.26613,0.00731,0.32117
3886,17,420581,423586,0.00461,0.00497,0.00358,0.00328,0.00307,0.00511,,,,,,,,,,,,,,,
3887,17,624938,632035,0.00458,0.00495,0.00356,0.00326,0.00305,0.00508,,,,,,,,,,,,,,,
3888,17,881229,884439,0.01761,-0.00679,0.01371,-0.01087,-0.00384,0.00387,0.0112,,0.02779,0.0634,-0.0,0.0091,-0.01146,0.00241,-0.0056,0.02395,0.05534,0.0,-0.01864,0.00366,0.02989
3889,17,1359386,1367748,,,,,,0.0,,,,,-0.0,,,,0.0,,,0.0,,0.0,-0.0
3890,17,2301931,2314663,0.00741,0.008,0.00576,0.00528,-0.00507,-0.00843,,,,0.0,-0.0,,,-0.0,0.0,,-0.0,-0.0,0.0,-0.0,-0.00989
3891,17,2941030,2945605,0.0,0.0,0.0,0.05508,0.0,0.0,,,0.0565,,,,0.05884,,,0.04889,,,0.04447,0.05967,
3892,17,3378705,3379862,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,
3893,17,3887544,3903884,-0.0,0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,
3894,17,4174503,4176323,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3895,17,4306422,4309127,0.03436,0.0,0.0,,,-0.0,0.00405,-0.00547,0.02042,0.01936,0.00502,-0.01449,-0.0,-0.0,-0.01136,-0.0,0.0,-0.01408,,0.0,0.0
3896,17,4306422,4330224,0.05189,0.01483,0.0,0.0,,-0.0,3e-05,0.00224,-0.00097,0.02948,0.01627,-0.0135,-0.01488,0.00799,-0.00725,-0.02041,0.0,-0.01408,0.0,-0.01471,0.0
3897,17,4852474,4854210,0.00968,-0.00062,0.00752,-0.00729,-0.00676,-0.00845,0.03406,,0.02776,0.03147,0.01037,0.0278,-0.01568,-0.01624,-0.00242,0.02393,0.02735,0.00839,-0.02267,-0.00995,-0.00949
3898,17,5595402,5598014,-0.00034,0.13529,0.03655,0.0336,0.03151,0.05151,0.18495,0.02256,0.02105,0.01996,0.02952,0.24856,0.235,0.22496,0.30711,,,,,,
3899,17,5653265,5656025,,0.0,,,,,-0.0,,,,,0.0,0.0,0.0,-0.0,,,,,,
3900,17,5893754,5903233,0.0,-0.00854,0.0,0.0,-0.0,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,,,,,,
3901,17,6105219,6107898,0.00353,0.01616,0.00274,0.00251,0.00235,0.00392,0.03442,,,,,0.0281,0.02615,0.02474,0.0373,,,,,,
3902,17,6614849,6619701,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3903,17,6898507,6900369,-0.0,-0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,
3904,17,7076150,7081018,0.01309,-0.00332,0.01018,-0.00486,-0.01,0.01307,-0.00602,,0.05338,-0.0235,0.01019,-0.00488,-0.00797,-0.01814,-0.0075,0.04618,-0.02028,0.00824,-0.02269,0.04845,-0.02585
3905,17,7120004,7122668,-0.00976,-0.00908,0.00297,0.00272,0.00255,0.00425,-0.01235,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,
3906,17,7335999,7338766,0.06575,-0.00225,-0.00028,0.19993,-0.00364,-0.00717,0.09851,0.09046,0.02126,0.07505,0.04509,-0.0131,0.27312,-0.01543,0.0029,0.26639,-0.02128,0.00581,0.24002,0.17771,0.00018
3907,17,7475475,7476619,,-0.0,0.0,,,,0.0,0.0,,,,-0.01449,-0.0,-0.0,-0.0,0.0,0.0,-0.0,,,
3908,17,8533780,8535685,0.01729,-0.0063,0.01346,-0.0108,-0.00936,-0.00673,0.03444,,0.02778,0.0,0.01042,0.02811,-0.01503,-0.0074,-0.00288,0.02394,-0.0,0.00843,-0.01677,-0.01108,-0.01582
3909,17,9348275,9349938,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3910,17,10761685,10772566,-0.0,-0.00134,0.0,0.0,-0.0,-0.0,0.0112,,,,,0.0091,0.00846,0.00799,0.01216,,,,,,
3911,17,10824484,10830122,-0.0,0.0,-0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3912,17,10889381,10896056,0.14974,0.14338,0.30951,0.28258,0.28026,0.28643,-0.01233,0.02865,0.02298,0.00194,0.03568,0.03119,0.02528,0.00399,0.03924,-0.02057,-0.01512,-0.01398,-0.01722,-0.01523,-0.00792
3913,17,11780955,11783795,0.0,-0.00582,0.0,0.0,0.0,0.0,-0.0,,,,,-0.0,-0.0,0.0,-0.0,,,,,,
3914,17,11984371,11985671,0.0,-0.0,-0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3915,17,12877138,12880170,0.0,-0.0,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,
3916,17,13185359,13192530,0.0,-0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
3917,17,13287854,13289049,0.0,-0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
3918,17,13638525,13640534,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,
3919,17,14186324,14196555,0.01193,0.01926,-0.0078,-0.00603,0.02926,-0.0062,-0.01165,-0.00528,-0.00755,0.1231,0.0294,0.0004,-0.00206,0.12005,0.03795,-0.02,0.07966,-0.00575,0.10777,-0.00213,0.0364
3920,17,15042080,15059270,-0.00557,-0.00881,-0.00943,0.00676,0.03032,0.07848,-0.00918,-0.01562,0.02038,0.05179,0.08423,-0.0135,0.00515,0.02955,0.06747,0.00865,0.03467,0.06096,-0.01913,0.0019,-0.00919
3921,17,15787501,15794794,-0.00895,0.08685,0.00904,0.03232,-0.00407,-0.00453,0.08877,0.00848,0.04136,-0.00776,-0.00813,0.01173,0.22892,0.02509,0.12936,0.12997,-0.01878,0.03121,0.09213,0.01764,0.00814
3922,17,16429829,16433594,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3923,17,16716951,16719412,0.0357,0.24609,-0.01101,0.13974,0.05258,0.00692,0.05542,-0.00276,0.01023,0.11068,-0.0065,0.11327,-0.00821,0.30399,0.10084,0.05622,0.05279,-0.01266,0.25746,0.03911,0.06897
3924,17,16719512,16725147,0.0357,0.24507,-0.01101,0.13974,0.05258,0.00692,0.05495,-0.00276,0.01023,0.11068,-0.0065,0.11263,-0.00835,0.30297,0.10024,0.05622,0.05279,-0.01266,0.25746,0.03911,0.06897
3925,17,17620557,17623554,0.0,-0.0,0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,
3926,17,17875628,17877191,0.0,0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3927,17,17896253,17898684,0.0,0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3928,17,18149685,18151575,0.0,0.0,0.0,-0.01039,-0.0,-0.00845,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,-0.0,-0.0147,0.0
3929,17,18280660,18283670,0.00481,0.00519,0.00373,0.00342,0.00321,0.00534,,,,,,,,,,,,,,,
3930,17,18355447,18405462,0.11704,0.08958,0.24025,0.15398,0.15909,0.23956,-0.00052,0.06032,-0.00038,0.00836,0.02146,0.1804,0.05659,0.06593,0.10379,0.03223,-0.01217,0.00219,-0.01788,-0.00725,-0.01889
3931,17,18927764,19141822,0.07006,-0.0079,0.03186,0.0178,-0.00365,0.0741,0.08739,-0.01191,-0.00247,0.0143,-0.0119,0.04198,0.02408,-0.00761,0.08622,-0.01767,-0.00728,-0.00976,-0.0168,-0.00056,0.01499
3932,17,19498415,19545826,0.01306,0.01592,0.01016,0.00932,0.00873,0.01448,0.05889,,,,,0.0483,0.04501,0.04263,0.06367,,,,,,
3933,17,19499169,19501078,0.01297,0.01579,0.01009,0.00925,0.00866,0.01438,0.05889,,,,,0.0483,0.04501,0.04263,0.06367,,,,,,
3934,17,19500373,19509138,0.01297,0.01579,0.01009,0.00925,0.00866,0.01438,0.05889,,,,,0.0483,0.04501,0.04263,0.06367,,,,,,
3935,17,19922997,19927746,,,,,0.0,,,,,0.0,,,,-0.0,,,-0.0,,-0.0,,0.0
3936,17,20678028,20683822,,0.04517,,,,,0.03435,,,,,0.02804,0.02609,0.02469,0.03722,,,,,,
3937,17,20998222,21020105,0.0046,0.00497,0.01648,0.00327,0.00307,-0.00774,,0.05493,,,0.01044,0.0574,,,0.01111,0.04444,0.04252,0.00586,,0.00784,0.00741
3938,17,21314444,21330018,-0.00794,0.01555,-0.01128,-0.00827,-0.00435,0.01464,0.01872,-0.01421,-0.01608,-0.01281,0.00752,0.00204,0.01634,0.0244,0.05724,-0.01524,-0.00829,0.01398,-0.02006,-2e-05,-0.01014
3939,17,21330218,21354517,-0.00376,0.02328,0.00912,0.01607,-0.00388,-0.00441,0.05983,0.03939,0.05233,0.00919,0.00838,-0.01397,-0.01602,0.00413,0.00617,-0.01891,-0.00841,-0.00468,0.00022,0.00212,-0.0125
3940,17,21501707,21566518,-0.00633,-0.00698,-0.00837,-0.00756,-0.0076,-0.00189,-0.01211,-0.0045,-0.00939,-0.00349,-0.01016,-0.00688,-0.01057,-0.00613,-0.00806,-0.01663,-0.02086,0.00363,-0.01912,-0.00148,0.005
3941,17,21666718,21702540,0.00468,0.00104,0.0214,0.03554,-0.00981,0.00665,0.02426,-0.00423,0.00466,-0.00099,-0.0124,0.04073,0.05055,-0.00231,0.02706,-0.01712,0.01828,-0.00246,0.05664,0.01157,0.00016
3942,17,21900517,21918056,-0.00976,0.20505,0.00344,0.11652,0.03543,0.01019,0.18236,-0.00339,0.10517,0.03961,0.00133,0.20737,0.34023,0.06337,0.24336,0.02588,0.08591,-0.01521,0.30921,0.03817,0.08935
3943,17,22017384,22030999,-0.00476,0.01034,0.00745,0.00683,0.0064,0.01063,-0.0,0.0,-0.0,-0.0,-0.0,,,,,,,,,,
3944,17,25268225,25311605,0.00295,0.00316,-0.00709,-0.00235,0.03025,-0.00954,-0.01198,-0.01331,0.01009,-0.00301,-0.00591,-0.01053,0.00774,-0.0052,-0.00459,0.00091,0.00399,-0.0116,0.03236,-0.00447,0.01608
3945,17,26127143,26128639,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
3946,17,26214646,26221737,0.0,-0.0067,-0.0,-0.0,-0.0,-0.0,-0.0,,,,,-0.0,0.0,-0.0,-0.0,,,,,,
3947,17,27175840,27181637,0.00853,0.00921,0.00663,0.00608,0.00569,0.00946,,,,,,,,,,,,,,,
3948,17,27504325,27505840,0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
3949,17,28150420,28154135,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,0.0,0.0
3950,17,28177453,28182915,-0.0,0.03654,-0.0,-0.0,0.0,-0.00847,0.03395,,,,0.0,0.02771,0.02579,0.0244,0.02636,,,0.0,,0.0,0.0
3951,17,28798567,28805284,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3952,17,28943356,28958200,-0.0,0.00757,-0.0,-0.0,-0.0,-0.0,0.0112,,,,,0.0091,0.00846,0.00799,0.01215,,,,,,
3953,17,29356325,29361821,,,,-0.0,,,,,0.0,,,,0.0,,,0.0,,,-0.0,-0.0,
3954,17,29632490,29634825,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3955,17,29826817,29827439,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3956,17,29989169,29998440,,0.01082,,,,,0.00816,,,,,0.00663,0.00616,0.00582,0.00886,,,,,,
3957,17,31365671,31369117,-0.0,-0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,
3958,17,31633484,31637588,0.0,-0.0,-0.0,-0.01041,0.0,0.0,,,-0.0,,,,0.0,,,0.0,,,-0.0,-0.0,
3959,17,32422326,32426874,-0.0,0.0,0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3960,17,32645731,32647387,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3961,17,32871462,32874991,-0.00866,0.1209,-0.00876,0.03468,0.12513,-0.0085,0.16663,-0.01513,0.05337,0.14688,-0.01137,0.19218,0.00596,0.56647,0.13523,0.06777,0.1347,-0.01175,0.38771,0.03817,0.15194
3962,17,33320224,33321390,-0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,
3963,17,33356073,33369201,-0.00682,0.06668,0.0,0.0,-0.0,-0.0,0.0285,-0.0,0.0,0.0,-0.0,0.04829,0.045,0.04263,0.06366,,,,,,
3964,17,34444081,34480907,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3965,17,34444081,34596484,0.01835,0.44169,0.23364,0.00532,0.42174,0.17395,0.29612,0.11007,-0.01346,0.30944,0.05324,0.08964,0.31912,-0.01423,0.15122,0.16905,0.11777,-0.00138,0.39851,0.07503,0.15553
3966,17,34444081,34674805,0.00324,0.45693,0.19357,0.00598,0.36101,0.12599,0.36151,0.12182,-0.01532,0.3048,0.051,0.14389,0.32539,0.00816,0.22451,0.11525,0.09236,0.00405,0.32352,0.03431,0.14351
3967,17,34480907,34644345,0.00971,0.40457,0.20398,0.00887,0.35392,0.13936,0.28676,0.10895,-0.01558,0.26991,0.04548,0.10266,0.26464,-0.00652,0.16881,0.12355,0.09349,0.00248,0.30443,0.03948,0.13468
3968,17,34480907,34674805,0.00307,0.45616,0.19271,0.00579,0.35998,0.12533,0.36151,0.12182,-0.01532,0.3048,0.051,0.14389,0.32539,0.00816,0.22451,0.11525,0.09236,0.00405,0.32352,0.03431,0.14351
3969,17,34594251,34596484,0.10586,0.49564,0.18436,0.11032,0.33279,0.31771,0.16905,-0.00417,-0.016,0.06264,0.05279,0.09423,0.14235,0.00338,0.02187,-0.01288,0.01593,0.00846,0.05206,0.03539,-0.01381
3970,17,34594251,34644345,0.02995,0.39106,0.06112,0.09645,0.16806,0.14314,0.22197,-0.01124,0.0056,0.04184,0.02452,0.17109,0.09907,0.05906,0.11169,-0.01088,0.01692,0.0035,-0.01523,-0.01514,-0.01244
3971,17,34594251,34674805,-0.00126,0.48907,0.13266,0.03847,0.27547,0.09102,0.39216,0.07121,0.00348,0.20832,0.03405,0.20017,0.26678,0.08001,0.24551,0.00167,0.03367,-0.00824,0.10649,-0.0102,0.05656
3972,17,34596484,34644345,0.02995,0.39106,0.06112,0.09645,0.16806,0.11875,0.22197,-0.01124,0.0056,0.04184,0.01272,0.17109,0.09907,0.05906,0.13134,-0.01088,0.01692,-0.00417,-0.01523,-0.01592,-0.00756
3973,17,34644345,34674805,0.01051,0.51164,0.17438,0.06744,0.4151,0.10562,0.37978,0.07712,0.0067,0.31143,0.02369,0.16562,0.25624,0.00257,0.24385,0.00474,0.1138,0.0001,0.21851,-0.01359,0.16048
3974,17,34726651,34763654,0.02059,0.2786,0.06096,0.00957,0.20571,0.02636,0.36194,0.16316,-0.01668,0.32466,0.10148,0.11513,0.33115,-0.00769,0.15879,0.15989,0.10632,-0.00332,0.33642,0.08284,0.11668
3975,17,34726651,34811621,0.00801,0.42788,0.17196,-0.00977,0.29989,0.09649,0.42897,0.2251,-0.01052,0.33912,0.14156,0.13497,0.38532,0.01212,0.19494,0.21199,0.05625,0.00146,0.34779,0.0971,0.0912
3976,17,34759341,34767968,0.00914,-0.00775,0.09173,0.01234,0.05446,0.07949,0.01667,0.20444,0.07152,0.1489,0.17548,0.07788,0.00117,0.04268,0.0564,0.0246,-0.01567,-0.00806,-0.00233,0.00233,-0.01518
3977,17,34864882,34865976,-0.0,0.0,-0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
3978,17,35299404,35300993,-0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
3979,17,35754769,35762100,0.00171,0.11394,0.11694,0.15678,0.14591,0.24265,0.06711,0.09072,0.15153,0.14154,0.22443,-0.00977,0.01877,0.01522,0.04753,-0.00241,-0.00511,0.01791,-0.02273,-0.01469,-0.01514
3980,17,35772402,35783682,-0.00615,0.08115,-0.00866,-0.00954,0.0421,0.0105,0.05913,-0.00549,-0.01576,0.03,0.02523,0.12829,0.07386,-0.01553,0.18473,-0.01387,0.08663,-0.00535,0.04402,0.01249,0.12119
3981,17,36244261,36410521,0.03689,0.40225,0.12075,0.00322,0.42814,0.05428,0.4303,0.28816,0.00132,0.55885,0.1513,0.18488,0.35024,0.00602,0.2403,0.26358,0.24489,-0.00329,0.55866,0.09106,0.22801
3982,17,36280594,36281623,-0.00965,0.09266,0.04709,-0.00079,0.05057,0.06703,0.07405,0.03988,-0.00218,0.04654,0.05107,0.00414,0.13879,0.00059,-0.00613,0.15444,-0.01926,-0.00828,0.1785,0.12136,-0.00884
3983,17,36281623,36410521,0.00071,0.44671,0.12011,0.00788,0.43704,0.01801,0.45461,0.20175,-0.0131,0.52287,0.0541,0.20243,0.4312,-0.00649,0.34448,0.26108,0.24183,0.03881,0.57832,0.07112,0.36084
3984,17,38675514,38677069,0.0,-0.0,0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
3985,17,38886371,38889294,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
3986,17,39423083,39432533,-0.00046,0.09132,0.02077,0.05526,0.08682,-0.00713,0.13626,0.00219,0.13437,0.13479,-0.0072,0.16308,-0.00934,0.23916,0.1081,0.18853,0.04053,0.01936,0.34749,0.08796,0.13243
3987,17,39532421,39535532,0.02871,-0.00765,-0.00236,0.00682,0.01928,0.00975,0.05778,0.0231,0.0,,0.01043,-0.0054,0.01276,0.04182,0.01545,-0.01276,0.01774,-0.01122,0.0,-0.01405,0.0074
3988,17,41424075,41445536,0.01172,0.01207,-0.0075,0.02643,0.02866,-0.00586,0.0729,0.02535,0.11892,0.1222,0.0301,-0.00591,-0.00783,-0.00607,0.00091,0.01122,0.01604,-0.0148,-0.02194,0.02156,0.02561
3989,17,41440654,41445536,0.00756,0.00864,-0.00731,-0.00095,-0.00337,-0.00389,0.04941,0.01925,-0.01609,-0.01499,-0.00793,-0.00703,0.0351,0.02988,0.02685,0.00949,0.00489,0.00155,-0.02224,-0.0132,-0.01407
3990,17,42399853,42404940,0.0,-0.00861,-0.0,0.0,0.0,-0.00844,0.0,,,,-0.0,-0.0,-0.0,-0.0,-0.01136,,,-0.0,,-0.0,-0.0
3991,17,43508700,43510585,0.00481,-0.00757,0.00373,-0.00285,0.0032,0.00534,0.0112,,0.02768,,,0.0091,-0.01174,0.00799,0.01216,0.02386,,,0.02165,0.02929,
3992,17,43582508,43584699,0.00568,-0.00793,-0.00168,0.01785,0.01673,0.02761,-0.00116,-0.01562,0.0,-0.0,-0.0,-0.00829,0.01717,0.01624,0.02459,0.0,0.0,0.0,,,
3993,17,43585949,43587160,0.00568,-0.00793,-0.00168,0.01785,0.01673,0.02761,-0.00116,-0.01562,0.0,-0.0,-0.0,-0.00829,0.01717,0.01624,0.02459,0.0,0.0,0.0,,,
3994,17,43585949,43645714,0.00567,0.01687,0.06874,0.03748,0.03567,0.05164,-0.00914,0.04213,0.01094,0.0089,0.01255,0.01531,-0.00481,-0.0056,-0.00479,-0.0025,-0.01212,0.0008,-0.02274,-0.01379,-0.0177
