,Chromosome,Start,End,AFR-AMR,AFR-EAS,AFR-EUR,AFR-SAS,AMR-EAS,AMR-EUR,AMR-SAS,EAS-EUR,EAS-SAS,EUR-SAS
6913,chr3,149123367,149138129,0.13517,0.28825,0.4321,0.34899,0.0802,0.1327,0.1243,0.00273,0.0062,0.00094
6924,chr3,152593934,152595366,0.08739,0.01117,0.20584,0.18705,0.05103,0.04579,0.04826,0.16025,0.14826,0.00025
6935,chr3,156374381,156375894,0.33202,0.40301,0.19758,0.25326,0.00737,0.0212,0.01377,0.05143,0.04342,0.00166
6940,chr3,158632950,158634122,0.08091,0.21683,0.02837,0.04868,0.05463,0.01391,0.00174,0.10274,0.06252,0.00425
6951,chr3,162794345,162908546,0.04555,0.10808,0.00623,0.01433,0.23103,0.02133,0.01024,0.13925,0.16785,0.00192
6953,chr3,163047111,163051296,0.00784,0.12946,0.00709,0.01473,0.1111,0.03715,0.00165,0.26667,0.09141,0.05475
6957,chr3,164009148,164014518,0.32534,0.5984,0.24671,0.45446,0.12627,0.01118,0.02867,0.25422,0.0611,0.09052
6982,chr3,170344816,170345982,0.1874,0.23174,0.18055,0.20161,0.01264,0.00969,0.01089,0.0,0.0,0.0
6992,chr3,173521482,173573069,0.13526,0.02883,0.14607,0.03027,0.26614,0.00119,0.04609,0.28867,0.12288,0.06128
7020,chr3,183955620,183957311,0.09139,0.11011,0.25821,0.22953,0.00941,0.05778,0.05229,0.00925,0.00986,3e-05
7025,chr3,184753007,184754916,0.1345,0.11336,0.28142,0.09011,0.001,0.06165,0.00567,0.06732,0.00167,0.10622
7040,chr3,189645631,189653110,0.04798,0.11504,0.05913,0.00203,0.25695,0.0035,0.08039,0.25601,0.08661,0.1019
7041,chr3,190019555,190022735,0.10851,0.21552,0.04998,0.11102,0.02202,0.01363,1e-05,0.06683,0.02074,0.01501
7064,chr3,193157540,193167616,0.00495,0.13189,0.27555,0.07375,0.1547,0.31654,0.1019,0.02193,0.01136,0.08004
7069,chr3,194515253,194551366,0.00071,0.30355,0.10067,0.05231,0.28103,0.10948,0.05294,0.1034,0.10154,0.00028
7071,chr3,194672759,194682746,0.18299,0.37826,0.25007,0.18559,0.06819,0.01778,0.00045,0.01403,0.05447,0.01221
7073,chr3,194839891,194847830,0.1132,0.03197,0.1435,0.07254,0.21629,0.00216,0.00639,0.27073,0.18081,0.01651
7075,chr3,195065324,195066722,1e-05,0.23851,0.0016,0.05589,0.25056,0.00176,0.06637,0.25867,0.08439,0.08524
7079,chr3,195775382,195777899,0.15626,0.28316,0.12191,0.19851,0.04637,0.00196,0.00909,0.09324,0.0184,0.02359
7083,chr3,195880480,195881656,0.23228,0.12868,0.2398,0.318,0.03182,0.00238,0.01934,0.04724,0.09546,0.00774
7086,chr3,196047041,196048126,0.03953,0.67456,3e-05,0.03906,0.51682,0.03222,0.00018,0.61668,0.53726,0.03451
7092,chr3,196461437,196462547,0.20652,0.00376,0.32461,0.15689,0.1606,0.03056,0.00543,0.27915,0.11637,0.06162
7096,chr3,197032462,197034667,0.45166,0.27422,0.52788,0.36413,0.02312,0.00638,0.00477,0.04636,0.00682,0.02118
7097,chr3,197207701,197212376,0.1155,0.06922,0.14929,0.34526,0.0124,0.00186,0.1172,0.02388,0.19145,0.08747
7102,chr3,197436093,197438605,0.02261,0.00233,0.14783,0.00089,0.00989,0.26505,0.03239,0.174,0.0057,0.12894
7103,chr3,197517201,197518858,0.0075,0.00043,0.23034,0.04698,0.00433,0.1617,0.01684,0.21039,0.03801,0.08255
7109,chr3,198003586,198005285,0.1025,0.22065,0.05316,0.12255,0.02465,0.0084,0.00011,0.06131,0.02499,0.01276
7118,chr4,127124,133266,0.00329,0.12856,0.00171,0.00584,0.11585,0.01171,0.02282,0.17422,0.21949,0.00127
7130,chr4,1095084,1096535,0.16233,0.24996,0.17403,0.28966,0.01326,0.00325,0.0525,0.00256,0.01964,0.02992
7133,chr4,1427063,1442301,0.09413,0.25541,0.23198,0.22963,0.1113,0.07472,0.08939,0.00802,0.00166,0.00243
7136,chr4,1828271,1829390,0.25195,0.20694,0.23416,0.2076,0.01573,0.00969,0.00653,0.03158,0.00256,0.02495
7145,chr4,3563816,3565024,0.3304,0.77309,0.22916,0.34051,0.28188,0.02217,0.00191,0.42237,0.35471,0.01395
7157,chr4,6649862,6651183,0.4904,0.44609,0.50738,0.41871,0.00881,0.0002,0.01324,0.00643,0.00061,0.01096
7162,chr4,6974951,6980755,0.23511,0.26044,0.26641,0.22068,0.00178,0.01712,9e-05,0.00655,0.00095,0.01304
7164,chr4,7386172,7387374,0.22577,0.01727,0.18878,0.09482,0.12507,0.00202,0.03369,0.09734,0.03211,0.02046
7168,chr4,7994067,7995166,0.11726,0.01009,0.10478,0.24084,0.07533,0.00186,0.0199,0.06695,0.19677,0.04425
7175,chr4,8975214,8998957,0.18684,0.01466,0.01075,0.00287,0.21373,0.17204,0.1392,0.0,0.0318,0.02495
7178,chr4,9156428,9363792,0.08827,1e-05,0.0395,0.00029,0.1137,0.27505,0.11072,0.05616,0.00053,0.04013
7179,chr4,9473491,9475174,0.12594,0.23207,0.1278,0.10835,0.03295,0.00076,0.00205,0.02491,0.05641,0.00622
7183,chr4,9686194,9687692,0.26602,0.19868,0.46421,0.15812,0.0047,0.0823,0.01365,0.10692,0.00222,0.13902
7187,chr4,10209636,10232943,0.03321,0.00178,0.16884,0.04439,0.0525,0.33212,0.14444,0.1561,0.0317,0.04913
7189,chr4,10390810,10400542,0.08263,0.01279,0.23739,0.05352,0.03248,0.02823,0.00352,0.13514,0.01465,0.05579
7210,chr4,16942614,16949120,0.24566,0.29611,0.29861,0.33395,0.00427,0.01002,0.01596,0.00102,0.0032,0.00072
7217,chr4,19077827,19083927,0.08632,0.40305,0.13677,0.15173,0.25421,0.00771,0.05409,0.19405,0.05574,0.03078
7228,chr4,21344620,21383169,0.4333,0.27681,0.40908,0.33852,0.06173,0.02829,0.03055,0.08516,0.01306,0.06812
7264,chr4,31012325,31013350,0.08739,0.45538,0.09394,0.1275,0.26821,8e-05,0.0045,0.24585,0.2184,0.00562
7267,chr4,31819174,31832809,0.04881,0.0144,0.12535,0.00017,0.11623,0.33489,0.05757,0.06962,0.01134,0.13983
7289,chr4,35846389,35854860,0.04827,0.00037,0.19053,0.02145,0.06562,0.11074,0.00477,0.25714,0.03097,0.13081
7317,chr4,42760660,42767525,0.27051,0.328,0.3748,0.35446,0.00624,0.03624,0.01989,0.01187,0.00375,0.0026
7324,chr4,44964209,45004207,0.21318,0.00961,0.10478,0.17596,0.13585,0.02561,0.00333,0.05016,0.10413,0.01156
7328,chr4,46053973,46056178,0.07666,0.20156,0.02224,0.23039,0.03678,0.01996,0.05874,0.10964,0.00304,0.1541
7329,chr4,46200778,46203009,0.07989,0.09573,0.11842,0.52378,0.00225,0.00205,0.28325,8e-05,0.2003,0.32784
7337,chr4,48977102,48993951,7e-05,0.003,0.23759,0.018,0.00199,0.23156,0.01528,0.18788,0.00603,0.14386
7347,chr4,49631822,49655515,0.09756,0.00903,0.02095,0.00997,0.05138,0.22214,0.07537,0.05651,0.0,0.07485
7380,chr4,58021120,58022167,0.19171,0.11493,0.16265,0.2005,0.01497,0.00482,0.0,0.00381,0.01578,0.00559
7387,chr4,59950650,59952183,0.10245,0.01947,0.14331,0.08405,0.19873,0.01307,0.00166,0.24936,0.17735,0.02805
7389,chr4,60464388,60467466,0.50657,0.41291,0.51914,0.2942,0.0454,8e-05,0.11315,0.04545,0.02316,0.12346
7391,chr4,61073471,61076525,0.14205,0.0113,0.36699,0.23684,0.08992,0.10174,0.03014,0.32466,0.18407,0.01553
7393,chr4,61418421,61419560,0.098,0.08958,0.07962,0.00482,0.24819,0.0,0.16602,0.2112,0.05287,0.14225
7402,chr4,63828610,63848660,0.07167,0.08161,0.25372,0.16237,5e-05,0.057,0.03072,0.06704,0.03651,0.00207
7410,chr4,66256348,66257761,0.32336,0.05002,0.12001,0.08578,0.17481,0.06194,0.1243,0.02687,0.00734,0.00755
7412,chr4,66664293,66673544,0.22225,0.08967,0.19476,0.20446,0.04331,0.00025,0.00071,0.03544,0.03475,0.00012
7418,chr4,68509781,68515821,0.00881,0.34217,0.01598,0.17318,0.25402,0.00093,0.10786,0.23628,0.04386,0.09797
7445,chr4,75821834,75823399,0.22384,0.26271,0.20652,0.22976,0.01264,0.00969,0.01089,0.0,0.0,0.0
7456,chr4,78347966,78354041,0.10051,0.28693,0.13768,0.29988,0.05725,0.0,0.0719,0.0621,0.00193,0.08103
7460,chr4,79439474,79441568,0.0,0.12878,0.00329,0.29437,0.12538,0.00366,0.30339,0.14431,0.0378,0.3423
7461,chr4,79966892,79972937,0.34634,0.44854,0.30625,0.27844,0.00434,0.00466,0.01064,0.02108,0.03294,0.0014
7465,chr4,80799789,80800983,0.44219,0.27697,0.42538,0.25833,0.01896,0.0,0.03796,0.01745,0.00192,0.03706
7469,chr4,82008147,82010238,0.29934,0.13867,0.16075,0.33667,0.04752,0.02998,0.00245,0.00259,0.06986,0.05391
7480,chr4,85650145,85651752,0.19614,0.2101,0.16268,0.18212,0.0,0.0,0.0,0.0,0.0,0.0
7486,chr4,87347091,87353146,0.16504,0.41816,0.16321,0.25879,0.1764,0.00065,0.03124,0.21127,0.1001,0.02704
7491,chr4,92934376,92940440,0.33126,0.3271,0.03717,0.16254,0.0077,0.20247,0.07362,0.18403,0.04548,0.06469
7493,chr4,93638288,93644339,0.29376,0.51308,0.20902,0.21861,0.05881,0.02386,0.01286,0.19748,0.13719,0.00132
7503,chr4,97251360,97266253,0.13281,0.01649,0.06048,0.01147,0.06864,0.02145,0.20749,0.01851,0.05251,0.12371
7514,chr4,100678526,100680383,0.18069,0.23895,0.18655,0.20814,0.02556,0.01965,0.02206,0.0,0.0,0.0
7515,chr4,101038996,101040030,0.00292,0.04522,0.06335,0.0702,0.07454,0.04261,0.04706,0.20152,0.19406,0.00029
7519,chr4,102408256,102410890,0.00446,0.06489,0.04256,0.04894,0.03784,0.08411,0.09187,0.22716,0.24134,6e-05
7527,chr4,104830440,104835071,0.10039,0.02615,0.18103,0.23506,0.02394,0.02101,0.04409,0.07844,0.11703,0.00408
7530,chr4,106019310,106022108,0.00216,0.12078,0.10187,0.00015,0.08442,0.12733,0.00091,0.30476,0.09163,0.09676
7540,chr4,107355539,107358347,0.09355,0.07951,0.26866,0.37316,0.00178,0.06932,0.13741,0.09682,0.17749,0.01146
7580,chr4,119085986,119196842,0.32267,0.36129,0.20853,0.30144,0.00427,0.04848,4e-05,0.07486,0.00481,0.04374
7589,chr4,120042408,120043964,0.0053,0.08483,0.07962,0.04409,0.04133,0.09811,0.06476,0.21529,0.18475,0.02495
7590,chr4,120147956,120174080,0.18133,0.24153,0.32417,0.30558,0.00341,0.02339,0.01614,0.0101,0.00521,0.00098
7593,chr4,121361094,121368796,0.02526,0.03255,0.12195,0.00728,0.1358,0.25028,0.00741,0.05525,0.08348,0.1968
7600,chr4,124022397,124024031,0.00139,0.00414,0.03652,0.05069,0.00086,0.03004,0.08254,0.01726,0.08476,0.20752
7615,chr4,129359675,129361781,0.16145,0.23895,0.18655,0.20814,0.03876,0.0299,0.03352,0.0,0.0,0.0
7630,chr4,134512000,134514542,0.00347,0.41408,0.00569,5e-05,0.42579,0.00045,0.00444,0.43024,0.45527,0.00744
7653,chr4,140574424,140582273,0.0571,0.0,0.2241,0.07979,0.05226,0.10097,0.00884,0.21127,0.07371,0.0489
7663,chr4,143832500,144032740,0.15179,0.07008,0.19992,0.20984,0.02721,0.02049,0.01594,0.07788,0.07542,0.00074
7667,chr4,145517654,145519298,0.11621,0.00074,0.30584,0.02899,0.10566,0.07108,0.031,0.3,0.02328,0.1769
7671,chr4,146622054,146684657,0.02524,0.06037,0.29853,0.02199,0.12325,0.3682,0.07291,0.09951,0.00752,0.16172
7678,chr4,148492768,148494974,0.0197,0.03296,0.10025,0.07131,0.00188,0.20125,0.02306,0.22759,0.01072,0.31713
7679,chr4,148505509,148508821,0.0955,0.41352,0.17974,0.22789,0.17889,0.02538,0.05149,0.06807,0.03209,0.00516
7680,chr4,149069426,149071425,0.31071,0.24031,0.23262,0.31572,0.00992,0.01542,0.0,0.00091,0.00996,0.01583
7693,chr4,152069159,152072794,0.028,0.09968,0.02271,0.20708,0.04374,0.00107,0.13038,0.04534,0.02894,0.1261
7717,chr4,158472207,158473593,0.33045,0.60101,0.31925,0.16514,0.12641,0.00034,0.06088,0.11462,0.33822,0.06835
7719,chr4,159093573,159094847,0.07121,0.2461,0.04203,0.08169,0.07439,0.00281,0.00047,0.09545,0.06505,0.00574
7720,chr4,159523533,159524717,0.00548,0.03488,0.2013,0.05724,0.05245,0.20724,0.07583,0.07218,0.00248,0.05888
7724,chr4,160940401,161010707,0.0803,0.05289,0.00524,0.40184,0.0,0.11522,0.16707,0.06341,0.10749,0.47289
7729,chr4,161528123,161530514,0.04525,0.21509,0.04465,0.06061,0.06637,5e-05,0.00124,0.06998,0.04865,0.0019
7742,chr4,165081465,165083903,0.21809,0.2655,0.07174,0.19143,0.0075,0.06061,0.001,0.09519,0.01323,0.04718
7744,chr4,166748189,166749394,0.15703,0.34617,0.16624,0.28981,0.07267,0.00191,0.0478,0.05535,0.00297,0.03444
7745,chr4,166755885,166761920,0.01464,0.16714,0.00333,0.01044,0.09651,0.00406,0.05209,0.12181,0.22331,0.03033
7764,chr4,170355084,170356607,0.01546,0.53202,0.12732,0.2338,0.42743,0.06392,0.14624,0.18822,0.11313,0.01563
7766,chr4,171453260,171458274,0.29473,0.45002,0.2926,0.24697,0.05098,0.00422,0.00021,0.02022,0.04518,0.00504
7771,chr4,172067490,172071780,0.00135,0.2011,0.00413,0.11506,0.24704,0.01171,0.15621,0.15663,0.01461,0.08555
7773,chr4,172503883,172512369,0.17983,0.28796,0.03704,0.12409,0.04288,0.06984,0.01006,0.1792,0.09141,0.03188
7774,chr4,173611908,173614760,0.11274,0.16685,0.16166,0.26535,0.00565,0.0053,0.04713,0.0,0.02243,0.0212
7775,chr4,174704015,174705819,0.06565,0.15194,0.24224,0.02332,0.03214,0.08887,0.00922,0.01204,0.0624,0.13393
7784,chr4,176929951,176931097,0.27574,0.39052,0.31881,0.30651,0.06607,0.0513,0.01206,0.0,0.0318,0.02495
7785,chr4,177045909,177229528,0.08777,0.04687,0.04998,0.06291,0.21797,0.0099,0.00486,0.17052,0.191,0.0011
7792,chr4,178319485,178325279,0.16174,0.2333,0.18184,0.20302,0.03876,0.0299,0.03352,0.0,0.0,0.0
7818,chr4,182649097,182650731,0.01386,0.1488,0.06966,0.32785,0.09712,0.02753,0.25883,0.03015,0.05966,0.15073
7835,chr4,185520481,185522919,0.48377,0.5822,0.62298,0.46445,0.03357,0.09399,0.00024,0.01568,0.02529,0.07771
7840,chr4,186432276,186436622,0.0441,0.22967,0.02509,0.10756,0.08446,0.00168,0.01574,0.10104,0.03072,0.02697
7842,chr4,186625947,186627239,0.05601,0.05997,0.29338,0.11514,0.00161,0.06012,0.00057,0.10791,0.00612,0.07544
7857,chr4,188503811,188508286,0.0828,0.07864,0.07011,0.24409,0.00107,0.00027,0.05986,0.00021,0.08578,0.06775
7872,chr4,189651588,189652645,0.15949,0.06801,0.20686,0.11205,0.09392,0.01337,0.01079,0.19845,0.04627,0.05118
7886,chr5,210605,213467,0.06484,0.34153,0.16246,0.3435,0.20112,0.04743,0.22949,0.06759,0.01821,0.10941
7892,chr5,897138,899957,0.04491,0.01686,0.19929,0.03617,0.07649,0.24486,0.10061,0.0955,0.00281,0.0716
7912,chr5,3637179,3639244,0.17257,0.27802,0.0479,0.15772,0.01462,0.03554,0.00036,0.09224,0.01967,0.02996
7926,chr5,7916933,7920441,0.10944,0.21306,0.01075,0.0377,0.04295,0.11442,0.02678,0.18294,0.10815,0.06539
7932,chr5,10273117,10275318,0.03007,0.20572,0.22626,0.00667,0.32742,0.11128,0.00772,0.6,0.26356,0.16774
7937,chr5,11792445,11856163,0.09365,0.1307,0.35399,0.17778,0.0056,0.26371,0.03499,0.18904,0.01178,0.14606
7941,chr5,12810905,12820411,0.39363,0.0899,0.36061,0.36076,0.18299,0.00021,0.02058,0.16767,0.11746,0.0221
7960,chr5,17435987,17663442,0.05874,0.01774,0.06216,0.00525,0.02472,0.29562,0.04871,0.21443,0.00538,0.17266
7964,chr5,18643233,18648274,0.07387,0.01055,0.25417,0.01057,0.11708,0.5195,0.03482,0.15817,0.03669,0.35202
7969,chr5,19375162,19376287,0.03137,0.15944,0.03266,0.00049,0.29171,0.00013,0.0208,0.30566,0.15971,0.02339
7990,chr5,23902885,23905121,0.00271,0.04718,0.07372,0.00119,0.05658,0.0374,0.00047,0.2096,0.06389,0.06727
7991,chr5,24221813,24280394,0.14786,0.0453,0.5053,0.24971,0.03523,0.20072,0.02236,0.341,0.10558,0.1012
7993,chr5,24370418,24373327,0.00393,0.37494,0.00329,0.03987,0.31425,0.01505,0.01893,0.4003,0.21447,0.07008
8005,chr5,26796589,26801787,0.31558,0.55579,0.32867,0.32027,0.07297,0.00034,5e-05,0.07267,0.08616,0.00073
8051,chr5,39968815,39976563,0.05499,0.02271,0.09009,0.00066,0.01573,0.32149,0.09271,0.2283,0.03814,0.08833
8062,chr5,42165826,42167667,0.02531,0.2086,0.04143,0.16234,0.09546,0.00166,0.06587,0.09333,0.00418,0.06682
8066,chr5,43085710,43088964,0.36026,0.57996,0.32475,0.27813,0.09629,0.00015,0.0108,0.1101,0.16605,0.00824
8150,chr5,50938546,50943630,0.00157,0.12324,0.0224,8e-05,0.14494,0.01142,0.00245,0.30694,0.15806,0.03033
8167,chr5,58027649,58037951,0.05205,0.00371,0.05948,0.0035,0.08669,0.22886,0.08551,0.04079,0.0,0.04267
8171,chr5,60569798,60571944,0.23471,0.20451,0.11291,0.00774,1e-05,0.0322,0.17193,0.0256,0.14044,0.07177
8173,chr5,60705877,60707838,0.24778,0.30212,0.18582,0.01652,0.00015,0.01914,0.15173,0.02922,0.1921,0.10315
8191,chr5,65732256,65734553,0.09698,0.25332,0.04005,0.15735,0.06009,0.01285,0.01514,0.12973,0.01323,0.0546
8195,chr5,67326235,67328746,0.00559,0.2273,0.12865,0.2111,0.14814,0.0709,0.13159,0.02097,0.0033,0.01033
8212,chr5,76790009,76839919,0.00287,0.09554,0.03356,0.10334,0.09283,0.05925,0.14573,0.23109,0.36,0.01619
8234,chr5,82767607,82770334,0.00772,0.19885,0.00033,0.02447,0.24772,0.01008,0.05171,0.21944,0.08825,0.01912
8239,chr5,84652099,84659380,0.18807,0.27685,0.21853,0.24271,0.05226,0.04044,0.04529,0.0,0.0,0.0
8240,chr5,84711450,84819177,0.00923,0.23182,0.2619,0.12454,0.13425,0.14488,0.05625,0.00026,0.02023,0.01863
8245,chr5,86819520,86822041,0.04601,0.33596,0.14571,0.13667,0.17847,0.04309,0.03597,0.04183,0.05324,0.0004
8249,chr5,88083063,88086247,4e-05,0.12678,0.00127,0.04312,0.15876,0.00099,0.04347,0.23641,0.32383,0.0342
8250,chr5,89310408,89311458,0.00579,0.01267,0.08645,0.0009,0.002,0.25139,0.00437,0.27643,0.01275,0.2648
8271,chr5,99009412,99011778,0.00025,0.1265,0.01549,0.02327,0.10473,0.01798,0.01693,0.2227,0.04962,0.0767
8281,chr5,100380704,100392665,0.01714,0.42577,0.14387,0.28684,0.33017,0.07491,0.19868,0.13365,0.03515,0.04088
8303,chr5,106558746,106559852,0.03801,0.063,0.21704,0.1937,0.00204,0.12231,0.08728,0.12727,0.08314,0.02495
8326,chr5,114919379,114925718,0.18789,0.32029,0.1744,0.2303,0.06607,0.00066,0.01206,0.06494,0.0318,0.00756
8340,chr5,118429401,118547262,0.07039,0.23234,0.18419,0.16912,0.0715,0.03571,0.02987,0.01167,0.01244,5e-05
8348,chr5,120526762,120704486,0.19169,0.23454,0.18117,0.1219,0.00375,0.00062,0.0136,0.00125,0.03089,0.01948
8351,chr5,121313817,121316652,0.13497,0.22161,0.17216,0.19247,0.03876,0.0299,0.03352,0.0,0.0,0.0
8355,chr5,122240420,122245113,0.23249,0.25357,0.31203,0.1192,5e-05,0.01782,0.03713,0.01713,0.04264,0.11535
8377,chr5,128071747,128075224,0.05317,0.08134,0.20777,0.18857,0.00122,0.05825,0.04694,0.05384,0.04134,0.00043
8390,chr5,133798996,133800797,0.00923,0.13567,0.02439,0.00734,0.20538,0.00462,6e-05,0.24501,0.1954,0.00551
8395,chr5,135779485,135785023,0.16553,0.0718,0.20431,0.27686,0.03884,0.00017,0.01143,0.05342,0.10665,0.01096
8405,chr5,137686873,137688197,0.02484,0.09756,0.08412,0.00079,0.14975,0.01298,0.01618,0.28079,0.11968,0.06982
8420,chr5,140834776,140859344,0.01478,0.03768,0.08196,0.00252,0.01264,0.15682,0.00653,0.21127,0.0318,0.109
8445,chr5,150823606,150843701,0.12039,0.03858,0.05344,0.0249,0.26436,0.02295,0.05333,0.17011,0.11998,0.00949
8446,chr5,151410172,151413065,0.00805,0.17557,0.00844,0.27325,0.12112,0.00013,0.21888,0.09673,0.01449,0.18548
8447,chr5,151501246,151503431,0.19495,0.29616,0.2351,0.2605,0.05226,0.04044,0.04529,0.0,0.0,0.0
8460,chr5,156048921,156067971,0.25332,0.35633,0.01213,0.29292,0.05226,0.17267,0.01848,0.28151,0.01571,0.22796
8478,chr5,161161792,161163309,0.09872,0.30512,0.04729,0.10269,0.09271,0.00723,0.00012,0.13814,0.09267,0.00946
8484,chr5,162739938,162741008,0.22739,0.29341,0.23272,0.25796,0.02556,0.01965,0.02206,0.0,0.0,0.0
8487,chr5,163434776,163436283,0.09004,0.48608,0.12266,0.0511,0.2942,0.00238,0.00633,0.24166,0.32759,0.0167
8491,chr5,164238002,164239441,0.08082,0.00043,0.27396,0.00287,0.06832,0.09924,0.05052,0.25385,0.0011,0.22198
8508,chr5,170702730,170704517,0.00111,0.3546,0.09177,0.00081,0.2817,0.09194,1e-05,0.5156,0.25772,0.08049
8520,chr5,174213252,174215771,0.00941,0.08151,0.08325,4e-05,0.14125,0.05406,0.0111,0.2766,0.0749,0.10167
8521,chr5,174703016,174705000,0.18504,0.24959,0.19546,0.08912,0.02556,0.01965,0.03694,0.0,0.1001,0.07975
8534,chr5,176870786,176872447,0.02134,0.07455,0.1926,0.00156,0.12295,0.21777,0.0067,0.05705,0.05855,0.1401
8535,chr5,176960578,176963179,0.24637,0.19725,0.09288,0.18672,0.00396,0.05672,0.00824,0.0276,0.00056,0.02457
8536,chr5,177068042,177069272,0.20671,0.32361,0.2619,0.21302,0.03787,0.02918,0.00098,0.00018,0.02751,0.02145
8550,chr5,178394846,178396836,0.00776,0.05053,0.04587,0.08207,0.01841,0.0849,0.04083,0.15897,0.0032,0.23085
8552,chr5,178679826,178686410,0.06254,0.37737,0.25229,0.23962,0.20371,0.07341,0.07767,0.05395,0.04609,0.00046
8553,chr5,178686443,178697300,0.003,0.18231,0.0063,0.00795,0.13357,0.01654,0.0011,0.2568,0.12193,0.02736
8554,chr5,178921361,178926194,0.03008,0.0222,0.14767,0.00439,0.07231,0.04182,0.01235,0.21944,0.04826,0.10335
8566,chr5,180617119,180618439,0.00118,0.00122,0.22659,0.10483,0.0044,0.23625,0.11749,0.20405,0.08444,0.0634
8569,chr5,180948027,181003528,0.0021,0.0568,0.28484,0.00282,0.02617,0.19128,0.00746,0.10051,0.07318,0.32527
8574,chr5,181253074,181254413,0.27956,0.07568,0.2808,0.22516,0.1042,0.00807,0.004,0.12626,0.06772,0.01999
8579,chr5,181383992,181385534,0.15362,0.14001,0.30179,0.25095,0.0029,0.01776,0.01095,0.03897,0.02745,0.00079
8585,chr6,171630,173914,0.01853,0.259,0.05297,0.00393,0.14233,0.09512,0.00452,0.32478,0.1797,0.07049
8590,chr6,666376,667821,0.21112,0.35811,0.19149,0.01735,0.01512,0.00062,0.11185,0.02363,0.22826,0.1023
8591,chr6,675530,677162,0.17493,0.42177,0.10332,0.01033,0.10526,0.0106,0.11597,0.19675,0.38652,0.06098
8608,chr6,5037013,5038941,0.1814,0.31794,0.11529,0.12418,0.05222,0.00624,0.00519,0.0864,0.07501,2e-05
8620,chr6,8337448,8341293,0.00035,0.0951,0.05784,0.04595,0.09113,0.0444,0.03336,0.23278,0.23473,0.00206
8637,chr6,13882318,13883621,0.48892,0.37007,0.37345,0.49036,0.03543,0.06302,0.00594,0.00459,0.01427,0.03812
8647,chr6,16884734,16885862,0.10078,0.20681,0.14953,0.08161,0.04662,0.00914,0.00125,0.015,0.05684,0.01662
8657,chr6,19676085,19677127,0.11857,0.25617,0.08411,0.11216,0.09465,0.00229,0.0,0.13514,0.1001,0.00241
8658,chr6,19764875,19770955,0.31815,0.01967,0.19479,0.22033,0.21046,0.02458,0.02386,0.10452,0.12059,0.00011
8661,chr6,22050711,22054117,0.00187,0.25105,0.14171,0.00704,0.27459,0.11976,0.00158,0.56737,0.32345,0.11328
8666,chr6,23743031,23745717,0.32821,0.27205,0.30783,0.33676,0.0,0.00456,0.00397,0.00359,0.00351,0.01573
8669,chr6,24325133,24327579,0.09096,0.3076,0.04593,0.18828,0.10479,0.02695,0.004,0.18371,0.08137,0.06972
8670,chr6,24811647,24817722,0.3235,0.363,0.17502,0.36766,0.00395,0.04309,0.01192,0.06592,0.00186,0.09389
8676,chr6,26736905,26760242,0.12948,0.29977,0.32403,0.23606,0.03638,0.02306,0.01014,0.00317,0.00978,0.00272
8690,chr6,30814995,30821045,0.27551,0.44431,0.14893,0.29246,0.03273,0.03437,0.0006,0.12907,0.04539,0.03107
8705,chr6,31980532,32046122,0.28181,0.25569,0.40171,0.2919,0.0013,0.02558,0.001,0.03679,0.0044,0.0158
8714,chr6,32810977,32812043,0.0176,0.07477,0.08972,0.27993,0.02532,0.04563,0.2444,0.00495,0.12378,0.06849
8715,chr6,33058941,33060823,0.27618,0.02821,0.30404,0.05512,0.45053,0.003,0.15366,0.51248,0.20613,0.2109
8720,chr6,33970052,33974913,0.20747,0.20521,0.07681,0.0987,0.00089,0.05844,0.02891,0.04601,0.02204,0.002
8729,chr6,34732192,34733341,0.38625,0.25796,0.33657,0.30054,0.05729,0.00234,0.02305,0.03484,0.00854,0.01041
8732,chr6,35384026,35385029,0.20992,0.02244,0.28638,0.21132,0.10481,0.01505,0.0,0.174,0.10677,0.01689
8737,chr6,37883448,37884800,0.36452,0.46675,0.2848,0.33579,0.01831,0.00969,0.0004,0.07267,0.02459,0.0058
8751,chr6,42869821,42871565,0.08909,0.03429,0.03717,0.23926,0.01531,0.014,0.08238,-0.0,0.14327,0.12438
8783,chr6,51874764,51880802,0.0627,0.25223,0.0063,0.0541,0.08853,0.12274,0.00056,0.3801,0.11245,0.12311
8788,chr6,52761479,52762796,0.38418,0.03024,0.02271,0.0,0.2421,0.26857,0.32825,0.00611,0.0234,0.01869
8792,chr6,54064055,54070030,0.27451,0.34017,0.61163,0.2654,0.01181,0.08894,0.0,0.03227,0.01147,0.08765
8798,chr6,55153737,55165794,0.03149,0.03311,0.28378,0.01901,8e-05,0.42087,0.09069,0.44087,0.09649,0.17036
8809,chr6,56893548,56896148,0.19431,0.23254,0.09508,0.37097,0.0006,0.01757,0.06015,0.02679,0.05756,0.13834
8826,chr6,61490509,61496621,0.07016,0.13301,0.0887,0.28205,0.01816,0.003,0.10529,0.00564,0.03504,0.06656
8833,chr6,62887728,62889069,0.18111,0.25301,0.17341,0.13913,0.01103,6e-05,0.00103,0.01158,0.01708,0.00058
8837,chr6,63957114,63958453,0.29897,0.07335,0.25229,0.08526,0.14432,0.01887,0.11045,0.07751,0.00153,0.05391
8846,chr6,65689152,65694793,0.00356,0.20239,0.00807,0.02176,0.15379,0.02208,0.00867,0.1989,0.09114,0.04449
