,chr,start,end,WestEurasia-SouthAsia,WestEurasia-Africa,WestEurasia-CentralAsiaSiberia,WestEurasia-Oceania,WestEurasia-America,WestEurasia-EastAsia,SouthAsia-Africa,SouthAsia-CentralAsiaSiberia,SouthAsia-Oceania,SouthAsia-America,SouthAsia-EastAsia,Africa-CentralAsiaSiberia,Africa-Oceania,Africa-America,Africa-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-America,CentralAsiaSiberia-EastAsia,Oceania-America,Oceania-EastAsia,America-EastAsia
6875,7,13166832,13169553,,0.02273,,,,,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6876,7,13190445,13214899,0.01809,0.01846,0.01707,0.01677,0.01656,0.00833,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
6877,7,13277989,13280885,0.00945,0.26368,0.02096,0.01021,0.0199,0.02413,0.21866,0.03646,0.01657,0.0352,0.03985,0.24739,0.19621,0.22558,0.30195,0.04167,,,0.04167,0.04167,
6878,7,13305229,13319844,0.02111,0.00884,0.01942,0.01893,0.01066,0.02194,0.02273,,,0.04545,,0.02273,0.02273,0.01516,0.02273,,0.04545,,0.04545,,0.04545
6879,7,13524143,13541183,0.02799,0.01349,0.02478,0.02384,0.02319,0.02956,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6880,7,13585547,13591405,0.01825,0.01862,0.01719,0.07218,0.01667,0.01876,,,0.12423,,,,0.12753,,,0.11342,,,0.10709,0.12872,
6881,7,13698188,13721817,0.01351,0.01351,0.01351,0.01351,0.02566,0.01351,,,,0.04545,,,,0.04545,,,0.04545,,0.04545,,0.04545
6882,7,13865809,13873435,0.01351,0.01821,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6883,7,13880862,13887103,0.02085,0.00874,0.01921,0.01874,0.0184,0.02165,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6884,7,14090196,14098637,0.01351,0.01351,0.01351,0.01351,0.01351,0.0285,,,,,0.03195,,,,0.0326,,,0.03,,0.02941,0.02898
6885,7,14917757,14919412,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
6886,7,15069917,15079874,0.01812,0.00855,0.01709,0.01679,0.01658,0.01862,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6887,7,15086686,15091207,0.01351,0.04114,0.01351,0.01351,0.01351,0.01351,0.05637,,,,,0.05019,0.04828,0.04691,0.05918,,,,,,
6888,7,15148649,15163711,0.01763,0.01796,0.02548,0.01644,0.01626,0.01809,,0.05957,,,,0.06061,,,,0.05515,0.05434,0.06099,,,
6889,7,15667744,15669659,0.01826,0.01864,0.0172,0.01689,0.01667,0.01878,,,,,,,,,,,,,,,
6890,7,16128159,16131072,0.01351,0.01351,0.02905,0.01351,0.01351,0.01351,,0.03704,,,,0.03704,,,,0.03704,0.03704,0.03704,,,
6891,7,16181154,16187086,0.01351,0.01874,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6892,7,16599972,16606771,0.01351,0.00902,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6893,7,16699013,16702657,0.023,0.02375,0.02089,0.02027,0.01984,0.02403,,,,,,,,,,,,,,,
6894,7,16793982,16800845,0.01351,0.01351,0.01351,0.01351,0.01351,0.0157,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
6895,7,16899417,16917984,0.00977,0.01668,0.01579,0.0156,0.01547,0.01677,0.02564,0.02564,0.02564,0.02564,0.02564,,,,,,,,,,
6896,7,16963586,16968914,0.01351,0.01351,0.01351,0.01351,0.01351,0.00913,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
6897,7,17855912,17860397,0.01605,0.01625,0.01548,0.01532,0.0152,0.01633,,,,,,,,,,,,,,,
6898,7,18690710,18693329,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
6899,7,20706875,20717003,0.024,0.01702,0.01603,0.03836,0.01567,0.01711,0.04757,0.0427,0.01847,0.04073,0.04801,,0.06944,,,0.06462,,,0.0625,0.06985,
6900,7,21408206,21410718,,0.03722,,,,,0.03367,,,,,0.03162,0.03099,0.03054,0.0346,,,,,,
6901,7,21819361,21822114,0.01819,0.01856,0.01714,0.01684,0.01663,0.0187,,,,,,,,,,,,,,,
6902,7,22433971,22436955,0.02695,0.00848,0.00996,0.02643,0.04097,0.01866,0.0335,0.0376,0.01597,0.13228,0.01331,0.0142,0.03625,0.05634,0.02256,0.04392,0.05671,0.02584,0.14434,0.01644,0.10241
6903,7,22983804,22986383,0.01826,0.01864,0.0172,0.01689,0.01667,0.0138,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
6904,7,23130169,23145367,0.01351,0.07327,0.01351,0.01351,0.01351,0.01351,0.06815,,,,,0.05989,0.05733,0.05549,0.07189,,,,,,
6905,7,23260839,23270071,0.01351,0.01649,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6906,7,23534067,23544517,0.01351,0.01351,0.01351,0.01351,0.01351,0.01479,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
6907,7,24038139,24040450,0.02538,0.03143,0.08047,0.0145,0.01135,0.01227,0.01233,0.04696,0.01966,0.02651,0.01689,0.0452,0.02152,0.03056,0.01966,0.09951,0.13277,0.07204,0.02357,0.01439,0.01548
6908,7,24120382,24126386,0.00886,0.01864,0.0172,0.01689,0.01668,0.01878,0.02564,0.02564,0.02564,0.02564,0.02564,,,,,,,,,,
6909,7,24298956,24319352,0.01666,0.00904,0.01596,0.01575,0.01561,0.01701,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6910,7,24392141,24402097,0.01351,0.01351,0.03017,0.01351,0.01351,0.01351,,0.03704,,,,0.03704,,,,0.03704,0.03704,0.03704,,,
6911,7,25073881,25089208,0.02304,0.01934,0.03267,0.0311,0.02999,0.01693,0.01243,0.02564,0.02564,0.02564,0.01374,0.02273,0.02273,0.02273,0.01153,,,0.02976,,0.02918,0.02877
6912,7,25422869,25425987,0.01351,0.01351,0.01351,0.02414,0.01351,0.01351,,,0.04167,,,,0.04167,,,0.04167,,,0.04167,0.04167,
6913,7,25571837,25580633,,0.02273,,,,,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6914,7,26122945,26126872,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
6915,7,26135754,26145416,0.00927,0.0329,0.03535,0.04882,0.0517,0.00927,0.04416,0.0537,0.07351,0.0779,0.01464,0.01427,0.01784,0.01978,0.02815,0.02162,0.02381,0.03428,0.02195,0.049,0.05282
6916,7,26239495,26241419,0.01351,0.01351,0.01351,0.03472,0.01351,0.01351,,,0.04167,,,,0.04167,,,0.04167,,,0.04167,0.04167,
6917,7,26251395,26253290,0.00922,0.00899,0.03305,0.02865,0.03478,0.02755,0.0142,0.05397,0.04551,0.06182,0.03657,0.05432,0.04729,0.05824,0.04359,0.01994,0.02177,0.01841,0.02432,0.01635,0.02472
6918,7,26304930,26312592,0.01351,0.02793,0.01351,0.01351,0.01351,0.01351,0.03367,,,,,0.03162,0.03099,0.03054,0.03461,,,,,,
6919,7,26370082,26385267,0.01351,0.01351,0.01351,0.01351,0.03277,0.01351,,,,0.04545,,,,0.04545,,,0.04545,,0.04545,,0.04545
6920,7,26860881,26877849,0.03241,0.03389,0.02823,0.02702,0.02616,0.03445,,,,,,,,,,,,,,,
6921,7,27265678,27268650,0.01351,0.01351,0.01351,0.01351,0.02075,0.01351,,,,0.04545,,,,0.04545,,,0.04545,,0.04545,,0.04545
6922,7,27959165,27961114,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
6923,7,28440619,28445450,0.01351,0.01454,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6924,7,28573901,28576067,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
6925,7,28915690,28922082,0.0136,0.01351,0.01351,0.01351,0.01351,0.01351,0.02564,0.02564,0.02564,0.02564,0.02564,,,,,,,,,,
6926,7,29023984,29034352,0.01351,0.01626,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6927,7,29054487,29069937,0.01351,0.01351,0.02436,0.01351,0.01351,0.01351,,0.03704,,,,0.03704,,,,0.03704,0.03704,0.03704,,,
6928,7,29478712,29483784,0.0166,0.01684,0.0159,0.01571,0.01557,0.01693,,,,,,,,,,,,,,,
6929,7,31314358,31323417,0.03554,0.02272,0.07122,0.01545,0.05904,0.23029,0.10012,0.02851,0.02291,0.02501,0.13965,0.16436,0.05467,0.1497,0.36672,0.05747,0.02095,0.07046,0.05304,0.18639,0.08357
6930,7,31590082,31592811,0.00952,0.13975,0.02421,0.18656,0.0682,0.03905,0.18093,0.03895,0.20693,0.10309,0.03371,0.09024,0.65955,0.02718,0.3099,0.37625,0.0482,0.1017,0.56352,0.11306,0.19457
6931,7,32725239,32746153,0.02055,0.00945,0.01898,0.01852,0.0182,0.00838,0.02273,,,,0.02913,0.02273,0.02273,0.02273,0.01189,,,0.02772,,0.02729,0.02698
6932,7,33504189,33518140,0.02299,0.0104,0.02087,0.02026,0.01983,0.02402,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6933,7,33561064,33569828,0.01351,0.0163,0.01351,0.01351,0.01351,0.0105,0.02273,,,,0.02174,0.02273,0.02273,0.02273,0.01417,,,0.02174,,0.02174,0.02174
6934,7,33897106,33909792,0.01769,0.01802,0.01676,0.01648,0.0163,0.01815,,,,,,,,,,,,,,,
6935,7,34278032,34281932,,0.03722,,,,,0.03367,,,,,0.03162,0.03099,0.03054,0.03461,,,,,,
6936,7,34893081,34914390,0.01703,0.01674,0.01624,0.01602,0.01586,0.01742,0.03367,,,,,0.03162,0.03099,0.03054,0.03461,,,,,,
6937,7,35143292,35145661,,0.02273,,,,,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6938,7,35939847,36021255,0.02114,0.02204,0.01944,0.01894,0.0186,0.02197,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6939,7,37142489,37149218,,,,0.17026,,,,,0.15025,,,,0.15447,,,0.1364,,,0.12824,0.15597,
6940,7,37290897,37296795,0.01351,0.00976,0.01351,0.01351,0.01351,0.0089,0.02273,,,,0.02174,0.02273,0.02273,0.02273,0.01507,,,0.02174,,0.02174,0.02174
6941,7,37372877,37374966,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
6942,7,37725904,37736466,0.01351,0.03645,0.01351,0.01351,0.01351,0.01351,0.04417,,,,,0.04019,0.03897,0.03809,0.04599,,,,,,
6943,7,37774847,37784386,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
6944,7,38348388,38349972,0.04251,0.02273,0.15118,,,,0.01856,0.05725,0.0356,0.03508,0.03967,0.09391,0.02273,0.02273,0.02273,0.1143,0.11108,0.13721,,,
6945,7,38353518,38355892,0.04251,0.02273,0.15118,,,,0.01856,0.05725,0.0356,0.03508,0.03967,0.09391,0.02273,0.02273,0.02273,0.1143,0.11108,0.13721,,,
6946,7,38359682,38363868,0.04251,0.02273,0.15118,,,,0.01856,0.05725,0.0356,0.03508,0.03967,0.09391,0.02273,0.02273,0.02273,0.1143,0.11108,0.13721,,,
6947,7,38369543,38369843,0.04251,0.02273,0.12176,,,,0.01856,0.04014,0.0356,0.03508,0.03967,0.0706,0.02273,0.02273,0.02273,0.09375,0.09133,0.11108,,,
6948,7,38377032,38377292,0.04251,0.02273,0.12176,,,,0.01856,0.04014,0.0356,0.03508,0.03967,0.0706,0.02273,0.02273,0.02273,0.09375,0.09133,0.11108,,,
6949,7,38813780,38847090,0.01826,0.01864,0.0172,0.01689,0.01668,0.01878,,,,,,,,,,,,,,,
6950,7,39187432,39200926,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
6951,7,39545734,39552856,0.03512,0.07872,0.05445,0.04893,0.06913,0.10298,0.02969,0.02345,0.02207,0.04451,0.05356,0.01577,0.01756,0.02273,0.02273,0.01977,0.03704,0.03704,0.04167,0.04167,
6952,7,39872231,39874341,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
6953,7,40174807,40210809,0.01351,0.01351,0.01351,0.01351,0.01351,0.01446,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
6954,7,40211830,40270015,0.01351,0.01351,0.01351,0.01351,0.01351,0.01383,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
6955,7,40360202,40369006,0.01351,0.01351,0.01351,0.01351,0.01351,0.00985,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
6956,7,40438501,40511234,0.00961,0.0238,0.02092,0.0203,0.0228,0.02408,0.02564,0.02564,0.02564,0.03672,0.02564,,,0.07639,,,0.0713,,0.07,,0.07682
6957,7,41542546,41545828,0.01816,0.01853,0.01712,0.01682,0.01661,0.01867,,,,,,,,,,,,,,,
6958,7,42399955,42412770,0.01802,0.01094,0.01701,0.01672,0.01651,0.01851,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6959,7,43055627,43057238,0.01351,0.00962,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6960,7,43145822,43152466,0.01704,0.01732,0.01625,0.01602,0.01586,0.01743,,,,,,,,,,,,,,,
6961,7,43624336,43635469,0.03018,0.03149,0.01144,0.02541,0.02466,0.03198,,0.03704,,,,0.03704,,,,0.03704,0.03704,0.03704,,,
6962,7,43649260,43659070,0.01351,0.01351,0.01351,0.01351,0.01351,0.01645,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
6963,7,45478483,45491396,0.05364,0.05671,0.02467,0.04236,0.04057,0.05786,,0.03704,,,,0.03704,,,,0.03704,0.03704,0.03704,,,
6964,7,46113310,46120861,0.04291,0.01327,0.02243,0.02904,0.03671,0.00993,0.07796,0.09822,0.01693,0.12514,0.06395,0.01851,0.06296,0.0386,0.0122,0.09267,0.03704,0.02271,0.12935,0.04991,0.04414
6965,7,46355117,46363241,0.01351,0.01351,0.01351,0.01351,0.01351,0.01173,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
6966,7,46616180,46619218,0.01351,0.00943,0.01351,0.01351,0.01351,0.01351,0.02123,,,,,0.02152,0.0216,0.02167,0.02111,,,,,,
6967,7,47252413,47254691,0.02564,,,,,,0.02564,0.02564,0.02564,0.02564,0.02564,,,,,,,,,,
6968,7,47562166,47564592,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
6969,7,48144745,48168725,0.01351,0.00865,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6970,7,48394346,48398402,,0.02273,,,0.04545,,0.02273,,,0.04545,,0.02273,0.02273,0.01847,0.02273,,0.04545,,0.04545,,0.04545
6971,7,48548758,48556639,0.00949,0.01351,0.01351,0.01351,0.01351,0.01351,0.02564,0.02564,0.02564,0.02564,0.02564,,,,,,,,,,
6972,7,48580689,48601780,0.01143,0.02205,0.01225,0.03107,0.02996,0.04066,0.01783,0.02661,0.03573,0.0352,0.03985,0.04748,0.02273,0.02273,0.02273,0.07407,0.07246,0.08571,,,
6973,7,48651979,48655160,0.04331,0.04562,0.018,0.03487,0.18589,0.04648,,0.03704,,0.35182,,0.03704,,0.36032,,0.03704,0.26307,0.03704,0.31219,,0.36331
6974,7,49172938,49181056,0.01351,0.01576,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6975,7,50362259,50365553,0.01522,0.01536,0.01484,0.01473,0.01465,0.01541,,,,,,,,,,,,,,,
6976,7,50421434,50423178,0.01351,0.01632,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6977,7,50922735,50980981,0.01696,0.00992,0.01619,0.01597,0.01581,0.01734,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6978,7,51435160,51448178,,0.0575,,,,,0.04911,,,,,0.04423,0.04273,0.04165,0.05133,,,,,,
6979,7,51448178,51484791,,0.06017,,0.04167,,,0.05116,,0.04167,,,0.04591,0.01671,0.04313,0.05354,0.04167,,,0.04167,0.04167,
6980,7,51544002,51548432,0.01773,0.01351,0.01351,0.01351,0.01351,0.01351,0.02564,0.02564,0.02564,0.02564,0.02564,,,,,,,,,,
6981,7,51591625,51605087,0.00965,0.05498,0.03001,0.12085,0.01362,0.0154,0.0451,0.02936,0.16949,0.0175,0.02387,0.01839,0.24464,0.03456,0.08948,0.2738,0.02776,0.06253,0.23774,0.09753,0.03333
6982,7,51849228,51862293,0.01101,0.01351,0.01351,0.01351,0.01351,0.01351,0.02564,0.02564,0.02564,0.02564,0.02564,,,,,,,,,,
6983,7,51865375,51870371,0.01351,0.01012,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6984,7,52127608,52155967,0.03253,0.03402,0.02832,0.0271,0.02624,0.03458,,,,,,,,,,,,,,,
6985,7,52261410,52294934,0.01351,0.01279,0.01266,0.02394,0.01351,0.01351,0.02273,0.03704,0.04167,,,0.01452,0.01679,0.02273,0.02273,0.0251,0.03704,0.03704,0.04167,0.04167,
6986,7,52959659,52965310,0.01302,0.09357,0.03403,0.06769,0.04114,0.0752,0.09867,0.02996,0.07945,0.04161,0.06885,0.06065,,0.04545,0.02174,0.05518,0.02322,0.02962,0.04545,0.02174,0.01955
6987,7,53320205,53330057,0.01351,0.13679,0.01351,0.01351,0.01351,0.01351,0.11734,,,,,0.10089,0.09573,0.09199,0.12469,,,,,,
6988,7,53331007,53357222,0.01815,0.01852,0.01712,0.01383,0.0166,0.01866,,,0.04167,,,,0.04167,,,0.04167,,,0.04167,0.04167,
6989,7,53619677,53623619,0.01821,0.00876,0.01716,0.01686,0.01664,0.01872,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6990,7,54183901,54189042,0.01351,0.00979,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6991,7,54639170,54646453,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
6992,7,54652131,54658031,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
6993,7,54764145,54767708,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
6994,7,55790865,55794524,0.01351,0.02817,0.01351,0.01351,0.01351,0.01351,0.03367,,,,,0.03162,0.03099,0.03054,0.03461,,,,,,
6995,7,56428303,56448300,0.01415,0.06238,0.05864,0.02913,0.03184,0.03081,0.04577,0.05378,0.02525,0.0288,0.01981,0.01413,0.02127,0.02007,0.02438,0.02676,0.02582,0.0273,0.02188,0.01468,0.0158
6996,7,56500156,56521709,0.01621,0.01643,0.01561,0.01543,0.01531,0.01651,,,,,,,,,,,,,,,
6997,7,56559816,56560433,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
6998,7,56610284,56631474,0.02079,0.00863,0.01917,0.0187,0.01837,0.02159,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
6999,7,56761807,56768235,0.01064,0.00981,0.01051,0.03284,0.0724,0.02586,0.0181,0.02006,0.03178,0.07675,0.01996,0.01419,0.05056,0.10075,0.03854,0.06153,0.1315,0.03938,0.04262,0.01589,0.0421
7000,7,56867129,56942067,0.03258,0.17902,0.01284,0.02667,0.0124,0.04725,0.29519,0.07152,0.01588,0.03615,0.13407,0.13203,0.24103,0.19383,0.0673,0.06354,0.03485,0.03146,0.03692,0.10697,0.06875
7001,7,56942067,56948141,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
7002,7,56975484,56979952,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
7003,7,56979952,56986430,0.01351,0.02366,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
7004,7,56987737,57013763,0.01307,0.02796,0.01937,0.01179,0.01854,0.02188,0.04571,0.03645,0.01629,0.0352,0.03984,0.02273,0.04797,0.02273,0.02273,0.04167,,,0.04167,0.04167,
7005,7,57116863,57121037,0.02627,0.01133,0.0122,0.1984,0.0327,0.03195,0.04699,0.05125,0.35522,0.01837,0.01228,0.01409,0.17697,0.05854,0.05336,0.19552,0.07306,0.05549,0.39914,0.3548,0.0151
7006,7,57162720,57174653,0.01631,0.00861,0.01568,0.0155,0.01537,0.00857,0.02273,,,,0.02174,0.02273,0.02273,0.02273,0.01113,,,0.02174,,0.02174,0.02174
7007,7,57256626,57257780,0.01826,0.01989,0.0172,0.01689,0.01668,0.01878,0.04487,,,,,0.04077,0.0395,0.03859,0.04675,,,,,,
7008,7,57703121,57704988,0.01351,0.02026,0.01351,0.01351,0.01351,0.01351,0.03363,,,,,0.03159,0.03096,0.03051,0.03456,,,,,,
7009,7,57716350,57723540,0.01351,0.01143,0.01351,0.01351,0.01351,0.01351,0.03363,,,,,0.03159,0.03096,0.03051,0.03456,,,,,,
7010,7,61056527,61078856,0.0089,0.01781,0.02246,0.01039,0.01123,0.00892,0.0351,0.03758,0.0161,0.01888,0.0123,0.06654,0.03406,0.01851,0.0287,0.03454,0.04054,0.02373,0.02453,0.01439,0.01759
7011,7,61660897,61676989,0.00974,0.00856,0.02895,0.01047,0.01287,0.00948,0.01266,0.02523,0.01754,0.02211,0.01177,0.05301,0.01547,0.02067,0.012,0.04472,0.09257,0.03913,0.02268,0.01665,0.02437
7012,7,61727777,61844530,0.03367,0.07611,0.03483,0.01115,0.01086,0.00843,0.15433,0.01596,0.07908,0.0539,0.06025,0.14149,0.06249,0.08086,0.0826,0.08702,0.06452,0.06392,0.02911,0.01528,0.0166
7013,7,62779847,62806012,0.02124,0.01351,0.11596,0.09008,0.01351,0.11734,0.02564,0.06508,0.04143,0.02564,0.06743,0.1099,0.0901,,0.10301,0.02585,0.09128,0.01469,0.0782,0.02482,0.07727
7014,7,63125363,63130223,0.02564,,,0.04167,,,0.02564,0.02564,0.01608,0.02564,0.02564,,0.04167,,,0.04167,,,0.04167,0.04167,
7015,7,63156375,63164754,0.02564,,,0.04167,0.08122,,0.02564,0.02564,0.01667,0.03533,0.02564,,0.04167,0.07669,,0.04167,0.07156,,0.0499,0.04167,0.07712
7016,7,63287649,63308962,0.01351,0.01351,0.02781,0.01814,0.01351,0.01351,,0.03704,0.04167,,,0.03704,0.04167,,,0.02443,0.03704,0.03704,0.04167,0.04167,
7017,7,63355331,63359607,0.02134,0.02196,0.01959,0.01168,0.01873,0.02219,,,0.04167,,,,0.04167,,,0.04167,,,0.04167,0.04167,
7018,7,63409167,63412901,,,,0.04167,,,,,0.04167,,,,0.04167,,,0.04167,,,0.04167,0.04167,
7019,7,63650356,63652347,0.01351,0.0334,0.01351,0.01351,0.01351,0.01351,0.03367,,,,,0.03162,0.03099,0.03054,0.03461,,,,,,
7020,7,63935404,63955373,0.00936,0.02604,0.01059,0.02179,0.02126,0.01042,0.03956,0.0177,0.03573,0.0352,0.01219,0.03704,,,0.05094,0.03704,0.03704,0.01919,,0.04247,0.04133
7021,7,64469851,64486968,,,,,,0.02174,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
7022,7,65274323,65278249,0.01524,0.01328,0.05295,0.01114,0.01633,0.02659,0.0433,0.04058,0.01835,0.01648,0.01506,0.13464,0.02926,0.04738,0.06808,0.06513,0.04251,0.02445,0.02526,0.02514,0.01665
7023,7,65587597,65591734,0.01208,0.07875,0.06295,0.02038,0.03235,0.00965,0.1293,0.04807,0.04274,0.0632,0.01225,0.27468,0.06944,0.04545,0.11611,0.13399,0.1688,0.05557,0.02765,0.03498,0.0534
7024,7,65762897,65776506,,0.02273,,,,,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
7025,7,65862696,65871027,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
7026,7,66008123,66017619,0.01367,0.01351,0.01351,0.01351,0.01351,0.01351,0.02564,0.02564,0.02564,0.02564,0.02564,,,,,,,,,,
7027,7,66736119,66765963,0.00887,0.01897,0.00997,0.04526,0.01057,0.03077,0.02315,0.01517,0.06724,0.01648,0.03745,0.02512,0.03933,0.02469,0.01446,0.08875,0.02044,0.04122,0.09617,0.02938,0.04011
7028,7,66977629,66988685,0.01351,0.01501,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
7029,7,67130578,67135165,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
7030,7,67194591,67208474,0.01351,0.01351,0.01351,0.02061,0.02206,0.01351,,,0.04167,0.04545,,,0.04167,0.04545,,0.04167,0.04545,,0.02177,0.04167,0.04545
7031,7,67216937,67228798,0.01351,0.0331,0.01351,0.01351,0.01351,0.01351,0.04488,,,,,0.04077,0.03951,0.0386,0.04676,,,,,,
7032,7,67258732,67273558,0.01351,0.01556,0.01351,0.01351,0.01351,0.01351,0.03138,,,,,0.02976,0.02926,0.0289,0.03213,,,,,,
7033,7,67279949,67285512,0.01351,0.00956,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
7034,7,68021064,68028868,,,,0.07378,,,,,0.0683,,,,0.06944,,,0.06462,,,0.0625,0.06985,
7035,7,68810587,68818271,,,,0.07367,,,,,0.06821,,,,0.06935,,,0.06454,,,0.06243,0.06975,
7036,7,69196731,69198269,0.01351,0.00878,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
7037,7,69469546,69470498,0.02107,0.01329,0.01128,0.01025,0.01053,0.02926,0.01542,0.04653,0.03111,0.0328,0.02564,0.02757,0.01875,0.01888,0.02273,0.02178,0.0231,0.06103,0.02176,0.04167,0.04545
7038,7,69473184,69481094,0.00892,0.01351,0.01351,0.01351,0.01351,0.01351,0.02564,0.02564,0.02564,0.02564,0.02564,,,,,,,,,,
7039,7,69967808,69969672,0.02564,,0.03704,,,,0.02564,0.0163,0.02564,0.02564,0.02564,0.03704,,,,0.03704,0.03704,0.03704,,,
7040,7,70194799,70203205,0.01648,0.01671,0.01581,0.01562,0.01549,0.0168,,,,,,,,,,,,,,,
7041,7,70420062,70427034,0.01084,0.2111,0.03426,0.19454,0.03226,0.00979,0.2561,0.03709,0.28219,0.03704,0.01889,0.32868,0.01479,0.30528,0.17875,0.40054,0.02043,0.05366,0.38372,0.18057,0.05111
7042,7,70618481,70626557,,0.03722,,,,,0.03366,,,,,0.03161,0.03099,0.03053,0.0346,,,,,,
7043,7,71498839,71512134,0.01351,0.01351,0.01351,0.02434,0.01351,0.01351,,,0.04167,,,,0.04167,,,0.04167,,,0.04167,0.04167,
7044,7,71512134,71520360,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
7045,7,71807820,71824144,,0.05197,,,,,0.04488,,,,,0.04077,0.03951,0.0386,0.04676,,,,,,
