Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia
chr5,159336701,159358100,0.23746,0.21031,0.13275,0.05164,0.04444,0.01436,0.00173,0.01987,0.07965,0.09353,0.11062,0.01096,0.05951,0.07429,0.09718,0.01883,0.02936,0.05651,0.00055,0.00731,0.00525
chr5,160559301,160590800,0.10292,0.32084,0.35769,0.3914,0.07777,0.06684,0.10192,0.09716,0.20244,0.00302,0.00587,2e-05,0.07565,0.1069,0.10519,0.044,0.12023,0.13202,0.17403,0.15806,0.00079
chr5,162854901,162911600,0.44078,0.23656,0.43572,0.51345,0.15185,0.07045,0.05428,0.00843,0.00929,0.10274,0.15421,0.09449,0.10454,0.00924,0.03588,1e-05,0.16193,0.2475,0.16626,0.22648,0.01076
chr5,170129701,170133300,0.56242,0.55944,0.44008,0.32426,0.24169,0.0036,0.00219,0.02441,0.06858,0.16322,0.39473,0.01582,0.05434,0.1502,0.40394,0.01051,0.07106,0.35156,0.02162,0.21756,0.16318
chr5,178101301,178163800,0.01444,0.06635,0.0728,0.18539,0.03022,0.05094,0.14639,0.13258,0.32204,0.08057,0.08889,1e-05,0.04027,0.00842,0.00109,0.03518,0.00959,0.00161,0.07879,0.04184,0.00311
chr5,178364801,178453500,0.0,0.16549,0.15354,0.2221,0.0,0.0,0.12562,0.10717,0.17426,0.0,0.0,0.00044,0.00367,0.15902,0.18993,0.00698,0.14547,0.18619,0.21455,0.24992,0.0
chr5,180317901,180517200,0.19917,0.08327,0.07594,0.04103,0.00159,0.03417,0.0094,0.01137,0.36003,0.13464,0.02542,0.00016,0.15852,0.0551,0.00562,0.13134,0.05056,0.00494,0.04085,0.06918,0.02045
chr6,1,202400,0.00694,0.05777,0.00229,0.02455,0.29285,0.11622,0.02385,0.00134,0.00537,0.19994,0.05339,0.03695,0.00694,0.10171,0.01323,0.01178,0.25086,0.09263,0.15237,0.03244,0.03403
chr6,24306301,24336500,0.11442,0.27698,0.39811,0.41697,0.15074,0.09939,0.09098,0.18228,0.17637,0.01485,0.00706,0.02615,0.00965,0.04012,0.04469,0.00484,0.13496,0.15541,0.09546,0.09473,0.00059
chr6,30026501,30232600,0.0,0.0,0.0,0.24444,0.0,0.0,0.0,0.0,0.19298,0.0,0.0,0.0,0.2093,0.0,0.0,0.24731,0.0,0.0,0.23636,0.27407,0.0
chr6,31320901,31357200,0.19336,0.21802,0.06048,0.10864,0.16426,0.02861,0.00905,0.02536,0.00046,0.01756,0.0608,0.05939,0.01084,0.00413,0.10814,0.01414,0.06964,0.00801,0.02023,0.03826,0.11551
chr6,31871101,32229000,0.46477,0.25715,0.32217,0.42792,0.30091,0.30406,0.07387,0.0287,2e-05,0.03357,0.03018,0.00834,0.06342,0.00558,0.00541,0.02549,0.00025,0.00026,0.02971,0.02786,0.0
chr6,53924801,53942400,0.03338,0.17747,0.2225,0.15539,0.36273,0.39693,0.05914,0.07875,0.04679,0.1877,0.19592,0.00281,0.00113,0.04352,0.05777,0.00721,0.02366,0.04063,0.05926,0.07231,0.00216
chr6,57382101,57622900,0.0087,0.1076,0.01581,0.00041,0.03194,0.02294,0.2131,0.00071,0.00588,0.07621,0.05143,0.17434,0.15422,0.04006,0.0337,0.00974,0.08708,0.07595,0.04087,0.02523,0.00078
chr6,64651501,64671800,0.42467,0.28747,0.20454,0.00814,0.12562,0.2398,0.01451,0.02842,0.38938,0.09716,0.00844,0.00311,0.25323,0.03875,0.00028,0.16553,0.01964,0.00591,0.10688,0.18255,0.04458
chr6,65707101,65719400,0.25789,0.2334,0.18667,0.3278,0.11271,0.11722,0.00965,0.00155,0.00742,0.02765,0.00782,0.0027,0.03604,0.00705,8e-05,0.01553,0.01688,0.00362,0.06363,0.02863,0.00442
chr6,66361101,66408300,0.00177,0.05716,0.17069,0.03999,0.00358,3e-05,0.0839,0.1646,0.06708,0.01002,0.00136,0.0397,0.0015,0.03107,0.06498,0.05153,0.12813,0.20261,0.01893,0.04507,0.00485
chr6,70139301,70210600,0.00552,0.13036,0.09563,0.43346,0.26097,0.1452,0.07801,0.04624,0.357,0.17313,0.07442,0.00326,0.11951,0.02697,0.00131,0.1516,0.05215,0.00987,0.03418,0.07792,0.01631
chr6,74577501,74605500,0.07921,0.02612,0.06076,0.36061,0.18853,0.1149,0.00952,4e-05,0.20824,0.04377,0.0092,0.00601,0.21714,0.07334,0.02885,0.15343,0.04234,0.01211,0.04446,0.07702,0.00931
chr6,77012901,77043500,0.17536,0.00877,0.04057,0.00814,0.01081,0.01405,0.17879,0.05387,0.17092,0.20167,0.06404,0.0473,0.0,0.0,0.0173,0.044,0.05802,0.00261,0.0,0.01587,0.02222
chr6,77091301,77133000,0.43992,0.29674,0.21473,0.28018,0.51326,0.50139,0.01815,0.04664,0.05103,0.00282,0.00958,0.00783,0.00605,0.03793,0.05361,0.00027,0.08469,0.11668,0.0825,0.09475,0.00347
chr6,77425901,77460700,0.09783,0.05161,0.09464,0.0631,0.00123,0.0642,0.03107,0.02207,0.04167,0.11227,0.19786,0.00477,0.00151,0.06462,0.16377,0.00111,0.1112,0.24817,0.07686,0.17009,0.04557
chr6,86613001,86629300,0.1536,0.01946,0.02876,0.07982,0.01622,0.00684,0.3357,0.24784,0.05641,0.09946,0.15834,0.00116,0.2078,0.07416,0.00258,0.16971,0.08282,0.0077,0.03188,0.09974,0.04028
chr6,93568401,93580000,0.1215,0.13628,0.17496,0.12773,0.16315,0.20647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6,95185101,95216500,0.8089,0.31482,0.14874,0.1288,0.18269,0.22792,0.2426,0.36252,0.48234,0.32052,0.18652,0.03543,0.05759,0.01875,0.00135,0.00239,0.00269,0.02283,0.00964,0.03079,0.00936
chr6,96385001,96419000,0.10196,0.0196,0.00011,0.07618,0.00189,0.01327,0.03987,0.10326,0.32371,0.13408,0.16288,0.0215,0.19048,0.03535,0.05944,0.06504,0.00102,0.01063,0.0692,0.02495,0.00531
chr6,98413701,98429800,0.01563,0.0645,0.02879,0.26561,0.00281,0.00407,0.08148,0.0407,0.25351,0.0094,0.00062,0.00622,0.08926,0.07894,0.07775,0.14045,0.03852,0.04471,0.27857,0.28504,0.00063
chr6,98593601,98599800,0.04596,2e-05,0.00073,0.08315,0.04792,0.05892,0.0824,0.03604,0.22739,0.0094,0.00633,0.00055,0.09467,0.07466,0.08047,0.097,0.03626,0.04483,0.25008,0.27776,2e-05
chr6,122056901,122083400,0.12371,0.13872,0.17795,0.13004,0.16598,0.21278,0.0,0.0,0.0,0.0,0.00313,0.0,0.0,0.0,0.00365,0.0,0.0,0.00522,0.0,0.00334,0.00471
chr6,126173601,126187800,0.24344,0.19432,0.05877,0.03216,0.21822,0.04393,0.0197,0.12006,0.15932,0.02016,0.09027,0.06934,0.09223,4e-05,0.0593,0.00189,0.07719,0.00063,0.09603,0.00028,0.07049
chr6,134589401,134596400,0.19778,0.21406,0.22247,0.32546,0.06284,0.03801,0.00378,0.00909,0.0537,0.02416,0.02465,0.00158,0.02846,0.04227,0.0438,0.01544,0.05861,0.06899,0.12057,0.1138,0.00071
chr6,136845301,136881200,0.1645,0.06237,0.1776,0.09984,0.26414,0.2803,0.05549,0.00405,0.02304,0.01235,0.00239,0.03516,0.00877,0.12501,0.09867,0.00812,0.03004,0.01708,0.07316,0.04645,0.00304
chr6,139601801,139609000,0.12857,0.03283,0.02349,0.13511,0.02394,0.0044,0.04897,0.07584,0.0,0.2169,0.05946,0.00268,0.0512,0.09759,0.01044,0.08001,0.09169,0.00531,0.22635,0.06328,0.04361
chr6,142096101,142142000,0.12791,0.14334,0.1836,0.13442,0.17133,0.20264,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.00192,0.0,0.0,0.00275,0.0,0.00176,0.00248
chr6,152389401,152392400,0.32432,0.22066,0.04846,0.00683,0.23702,0.21518,0.04903,0.14602,0.43353,0.02901,0.0275,0.067,0.30224,0.00037,0.00014,0.07722,0.07817,0.06597,0.29339,0.2372,0.00088
chr6,160085801,160090300,0.00138,0.06974,0.27165,0.0051,0.0619,0.05401,0.10122,0.2807,0.01447,0.0747,0.05364,0.08178,0.03672,5e-05,0.00026,0.19045,0.08468,0.09043,0.02875,0.02123,0.0001
chr6,161024901,161093300,0.29074,0.15338,0.17838,0.32511,0.04381,0.01311,0.02822,0.02346,0.00699,0.19554,0.15005,9e-05,0.0504,0.06232,0.06996,0.04521,0.07279,0.09333,0.23185,0.18581,0.00543
chr6,165707001,165732600,0.12563,0.26014,0.20124,0.06109,0.21636,0.11074,0.03441,0.01979,0.01134,0.02364,0.00096,0.001,0.08057,0.00047,0.01953,0.05399,0.00011,0.01381,0.06108,0.01443,0.0157
chr7,55001,222000,-0.0,0.22579,0.29594,0.42286,0.15334,0.04806,0.21054,0.24557,0.41297,0.12919,0.03359,0.01037,0.06149,0.00915,0.04715,0.01904,0.03973,0.10792,0.10787,0.16311,0.02091
chr7,223801,232500,0.14109,0.0,0.05467,0.0889,0.01082,0.01331,0.14791,0.35111,0.41855,0.22264,0.21222,0.0573,0.11322,0.0106,0.01142,0.02156,0.01748,0.01331,0.05305,0.03493,9e-05
chr7,13278101,13280700,0.19984,0.22174,0.2769,0.18797,0.20292,0.24188,0.0,0.0,0.02037,0.01715,0.00886,0.0,0.0225,0.01941,0.01032,0.02778,0.02552,0.01473,0.00321,0.00126,0.00017
chr7,31313601,31323500,0.09914,0.13907,0.36133,0.07174,0.08246,0.00889,0.00307,0.09703,0.0048,0.0027,0.03511,0.06854,0.01625,0.01187,0.05846,0.15461,0.13721,0.21859,0.00019,0.02024,0.02858
chr7,31559801,31605100,0.01149,0.0592,0.25456,0.55195,0.13391,0.10962,0.01727,0.14426,0.43689,0.06017,0.04402,0.08282,0.31272,0.01707,0.014,0.06919,0.03078,0.02819,0.18871,0.14423,1e-05
chr7,48653101,48655000,0.32161,0.02328,0.0,0.0,0.0,0.03325,0.20373,0.3248,0.27061,0.31255,0.16089,0.02366,0.01778,0.02222,0.00397,0.0,0.0,0.03416,0.0,0.02209,0.03086
chr7,56864301,56911300,0.14526,0.0882,0.03717,0.23654,0.22329,0.14313,0.01727,0.0545,0.06333,0.01115,0.00104,0.01636,0.09596,0.04777,0.0052,0.13788,0.10639,0.04302,0.02395,0.03708,0.01267
chr7,57102401,57151100,0.12619,0.00844,0.04136,0.09593,0.06284,0.03144,0.08093,0.06879,0.33537,0.03285,0.051,0.00831,0.14216,0.0218,0.00438,0.24642,0.00636,0.00034,0.26612,0.20185,0.00749
chr7,65143401,65344600,0.30759,0.19076,0.12847,0.28982,0.24214,0.29546,0.02914,0.04621,0.00111,0.01249,0.00043,0.00561,0.01955,0.00301,0.01663,0.03719,0.01691,0.04424,0.00676,3e-05,0.0073
chr7,65585201,65605100,0.03077,0.23656,0.09417,0.05556,0.10716,0.05938,0.15183,0.04021,0.00587,0.05306,0.02169,0.05542,0.13281,0.02887,0.06641,0.02625,0.00345,0.00124,0.03959,0.01288,0.00815
chr7,70409001,70439700,0.2107,0.21309,0.1336,0.00822,0.18608,0.16474,0.00165,0.02259,0.38875,0.01022,0.01092,0.017,0.38085,0.00505,0.00719,0.20889,0.00513,0.00158,0.30188,0.22303,0.00088
chr7,73826601,73832300,0.10571,0.00547,0.00296,0.04642,0.02776,0.00287,0.14477,0.07383,0.23548,0.02532,0.06048,0.01444,0.03252,0.04757,0.01127,0.05906,0.01312,1e-05,0.10256,0.04017,0.01125
chr7,74221201,74481300,0.23059,0.15953,0.26166,0.14379,0.12603,0.1717,0.05154,0.02361,0.05866,0.06515,0.03428,0.0162,0.0003,0.00747,0.00102,0.02084,0.0429,0.02017,0.00481,0.00028,0.00269
chr7,86224401,86269600,0.24272,0.15677,0.03298,0.02736,0.01376,0.03052,0.00907,0.15542,0.15819,0.19879,0.14639,0.08719,0.08978,0.12099,0.08208,0.00232,0.00867,0.00031,0.00197,0.00332,0.0103
chr7,91030501,91060200,0.43732,0.2952,0.14493,0.02736,0.01376,0.01025,0.0163,0.07605,0.24593,0.30621,0.28757,0.02473,0.14171,0.19221,0.18724,0.04925,0.08132,0.0875,0.00197,0.00134,2e-05
chr7,97380601,97403900,0.46066,0.0305,0.1602,0.06185,0.10299,0.0483,0.30408,0.07117,0.21638,0.16401,0.20069,0.05921,0.007,0.0225,0.00297,0.02697,0.01368,0.04324,0.00409,0.00052,0.00855
chr7,97655201,97658200,0.08936,0.15923,0.21619,0.29564,0.21317,0.06018,0.02455,0.0617,0.10218,0.05296,0.00097,0.01326,0.02778,0.00677,0.0125,0.00218,0.00155,0.05813,0.00758,0.07088,0.04164
chr7,99460701,99463600,0.14264,0.30166,0.36732,0.28618,0.348,0.35859,0.07375,0.08905,0.07011,0.08458,0.04435,0.0,0.0,0.0,0.00662,0.0,0.0,0.00947,0.0,0.00607,0.00853
chr7,100326901,100343300,0.00068,0.0643,0.0075,0.13586,0.09012,0.03219,0.08428,0.00332,0.17179,0.08789,0.01974,0.11728,0.36336,0.29344,0.1701,0.10248,0.05375,0.00936,0.02142,0.05006,0.01789
chr7,109433401,109455600,0.72076,0.22505,0.17869,0.00316,0.10432,0.20929,0.36608,0.21605,0.64041,0.33396,0.12252,0.00198,0.1488,0.00714,0.01441,0.11259,0.01431,0.00711,0.05976,0.13083,0.03758
chr7,110581901,110588700,0.21477,0.04724,0.0,0.0,0.0,0.0,0.03737,0.21724,0.17631,0.20779,0.24026,0.04799,0.03628,0.04514,0.05537,0.0,0.0,0.0,0.0,0.0,0.0
chr7,112425501,112485000,0.01376,0.11218,0.00011,0.05541,0.0316,0.00057,0.18203,0.01766,0.11391,0.00285,0.01534,0.11314,0.00843,0.24731,0.09279,0.05484,0.03917,0.00022,0.16216,0.04212,0.03467
chr7,118827701,118897500,0.00134,0.00068,0.00021,0.24869,0.0144,0.01631,0.00486,0.00056,0.25463,0.02292,0.02137,0.00174,0.38636,0.01053,0.01021,0.24559,0.01865,0.02098,0.36117,0.31199,4e-05
chr7,126035201,126052500,0.0002,0.0686,0.08714,0.05062,0.00136,0.00126,0.05954,0.0664,0.07195,0.00043,0.00032,0.00062,0.22669,0.0548,0.04827,0.21649,0.06958,0.07039,0.07405,0.05207,0.0
chr7,127194001,127221600,0.16614,0.51922,0.59915,0.50459,0.23157,0.08735,0.14281,0.21532,0.13548,0.01001,0.00407,0.01278,3e-05,0.07672,0.17019,0.01335,0.15183,0.28526,0.07029,0.15656,0.03045
chr7,142401401,142495000,0.04455,0.2992,0.39718,0.51944,0.24362,0.11852,0.1566,0.2185,0.4366,0.09168,0.01703,0.00152,0.0822,0.01155,0.04858,0.0818,0.027,0.08664,0.14369,0.16777,0.02124
chr7,143219101,143588600,0.20742,0.14858,0.10385,3e-05,0.0756,0.08531,0.06536,0.05977,0.24073,0.09839,0.11658,0.00504,0.19545,0.02569,0.03506,0.10212,0.00457,0.00893,0.07907,0.07994,0.00038
chr7,149696901,149725100,0.13953,0.15612,0.19913,0.14654,0.18606,0.23377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr7,153919401,153922200,0.10712,0.07438,0.01553,0.05609,0.10813,0.10425,0.01698,0.05094,0.29193,0.01912,0.00886,0.02546,0.24007,0.00144,7e-05,0.11917,0.04274,0.03707,0.29972,0.27515,0.00064
chr7,158477701,158775900,0.21826,0.07074,0.10666,0.00502,0.08855,0.09967,0.1042,0.06528,0.38938,0.0703,0.04503,0.00217,0.13492,0.00063,0.0012,0.16822,0.00044,6e-05,0.14586,0.13648,0.00015
chr8,967401,1185000,0.00016,0.00036,0.1089,0.0347,0.02491,0.00032,3e-05,0.08445,0.03016,0.02843,2e-05,0.09085,0.03044,0.03338,0.0,0.01842,0.21649,0.09541,0.11941,0.0237,0.02622
chr8,3995301,4246600,0.00017,0.21613,0.21751,0.00011,0.3183,0.31595,0.24954,0.21007,0.00063,0.3365,0.29175,1e-05,0.21644,0.01454,0.00775,0.18982,0.01238,0.00759,0.30383,0.26964,0.001
chr8,6094101,6236700,0.15662,0.0124,0.00024,0.01533,0.04431,2e-05,0.2873,0.17846,0.10167,0.37977,0.12764,0.00999,0.05818,0.00867,0.01205,0.02026,0.04066,0.0004,0.11358,0.01271,0.04382
chr8,6824901,6876000,0.29528,0.35515,0.16456,0.01653,0.14215,0.01544,0.00304,0.02654,0.2971,0.02834,0.12946,0.05142,0.34418,0.05274,0.181,0.15626,0.00015,0.06388,0.13846,0.02115,0.05198
chr8,9496901,9507700,0.11086,0.04464,0.00788,0.00701,0.02423,0.05316,0.30902,0.17507,0.0844,0.24311,0.26957,0.01779,0.11499,0.00541,9e-05,0.03135,0.00476,0.02163,0.06675,0.09496,0.00641
chr8,11245401,11312700,0.42768,0.17424,0.52949,0.46978,0.18521,0.04197,0.09131,0.00103,0.00382,0.0828,0.1797,0.12868,0.11919,0.0,0.04181,0.00098,0.12595,0.27436,0.10861,0.21108,0.0496
chr8,16180201,16230000,0.29366,0.2315,0.24397,0.28491,0.19147,0.41547,0.01893,0.01137,0.00032,0.02599,0.00277,0.00011,0.01349,0.00252,0.03746,0.00834,0.00353,0.03203,0.02139,0.00487,0.05563
chr8,22907701,23209600,0.02018,0.02295,0.03061,0.13439,0.02821,0.04138,0.0,0.0,0.2275,0.0,0.00313,0.0,0.24585,0.0,0.00365,0.28807,0.0,0.00522,0.27598,0.29768,0.00471
chr8,36364301,36419800,0.19162,0.21286,0.26657,0.17811,0.20506,0.26951,0.0,0.0,0.02037,0.0094,0.00313,0.0,0.0225,0.01065,0.00365,0.02778,0.01404,0.00522,0.00028,0.00079,0.00191
chr8,37930801,37938700,0.03028,0.01219,0.01173,0.16039,0.01113,0.0015,0.07243,0.013,0.28125,0.06576,0.01772,0.04697,0.07987,0.00011,0.02145,0.25769,0.04574,0.0048,0.09126,0.19051,0.02158
chr8,39217601,39398500,0.209,0.04199,0.00015,0.00163,0.08141,0.1733,0.07553,0.2317,0.24609,0.03199,1e-05,0.05018,0.05829,0.00717,0.0531,0.00094,0.09262,0.1878,0.0899,0.15077,0.02939
chr8,72214401,72227800,0.0,0.20694,0.19373,0.38964,0.32687,0.13834,0.15899,0.13719,0.32058,0.24833,0.08981,0.00266,0.07,0.06078,0.00031,0.04272,0.0428,0.00105,0.0,0.04882,0.05426
chr8,87174101,87335700,0.06661,0.05854,0.03614,0.06439,3e-05,0.00095,0.01698,0.02037,0.24677,0.07726,0.04548,0.00919,0.23993,0.0666,0.03969,0.19477,0.03778,0.02466,0.07134,0.07657,0.00066
chr8,96875001,96880700,0.29255,0.27382,0.36957,0.24406,0.23292,0.24928,0.03467,0.00714,0.02037,0.05528,0.03036,0.0162,0.00019,0.01814,0.01088,0.01228,0.0568,0.0366,0.01173,0.00746,2e-05
chr8,112282301,112299600,0.01156,0.00354,0.00313,0.01877,0.02569,0.35087,0.0316,0.02693,0.06605,0.00201,0.22643,3e-05,0.00797,0.04833,0.39191,0.008,0.04827,0.41434,0.08422,0.4398,0.21886
chr8,120154201,120161400,0.27612,0.32757,0.37,0.02931,0.25828,0.17762,0.00106,0.00103,0.42103,0.02335,0.03134,1e-05,0.47658,0.04227,0.04606,0.4923,0.04232,0.0593,0.39204,0.2623,0.00814
chr8,120761401,120796000,0.36242,0.08704,0.02174,0.0,0.01376,0.00508,0.14235,0.242,0.30789,0.32623,0.33344,0.01872,0.06751,0.06011,0.05639,0.01535,0.00911,0.00871,0.00993,0.00334,1e-05
chr8,123111701,123118600,0.00083,0.01643,0.01717,0.00151,0.05093,0.10606,0.02953,0.0259,7e-05,0.07474,0.14625,2e-05,0.04168,0.01583,0.07433,0.03505,0.01339,0.05217,0.10325,0.20935,0.01694
chr8,129730001,129766200,0.11578,0.06985,0.12829,0.0268,0.01875,0.0,0.01015,6e-05,0.27892,0.05552,0.11697,0.00838,0.19662,0.02089,0.07314,0.24773,0.05746,0.14367,0.09372,0.02614,0.02121
chr8,131832601,131865800,0.32968,0.20455,0.27327,0.1603,0.38812,0.17898,0.00721,0.00041,0.04209,0.02715,0.00079,0.00431,0.01143,0.05674,0.00196,0.03103,0.03881,0.00018,0.11277,0.01767,0.03646
chr8,132265101,132286700,0.13803,0.17777,0.19453,0.05848,0.20971,0.04781,0.00122,0.0009,0.03193,0.00278,0.02052,2e-05,0.05085,0.00035,0.0331,0.04664,0.00056,0.04079,0.06047,9e-05,0.04626
chr8,143353701,143494800,0.1913,0.08704,0.03986,0.23612,0.0,0.0,0.03726,0.07599,0.00508,0.18491,0.21478,0.00795,0.06791,0.08333,0.1013,0.11797,0.0375,0.04975,0.22823,0.26509,0.0
chr8,144633401,144640200,0.00062,0.13629,0.3818,0.05551,0.15756,0.11719,0.12622,0.31888,0.05836,0.13243,0.08557,0.08992,0.01955,0.00159,0.00053,0.17143,0.07398,0.07747,0.03004,0.01924,0.00019
chr8,146281801,146364100,0.01974,0.01468,0.01182,0.32953,0.02403,0.01777,0.00021,0.0,0.19724,0.00035,0.0001,0.00013,0.15438,0.0,3e-05,0.17137,0.00021,7e-05,0.1966,0.19168,5e-05
chr9,17290001,18644100,0.4943,0.55462,0.641,0.49353,0.5373,0.34634,0.01249,0.04418,0.00012,0.00111,0.04172,0.00956,0.00565,0.01442,0.06789,0.0199,0.03715,0.10981,0.00159,0.04416,0.04713
chr9,23206601,23377700,0.17794,0.30407,0.22308,0.00792,0.33226,0.13856,0.00712,0.0025,0.12566,0.02276,0.00135,0.00041,0.24277,0.0084,0.01239,0.14266,0.00964,0.00902,0.24739,0.07085,0.03512
chr9,43864101,44899600,0.30046,0.00591,4e-05,0.02222,0.06497,0.10936,0.23565,0.36102,0.42864,0.08169,0.04339,0.00662,0.04827,0.02977,0.05534,0.03277,0.07384,0.12118,0.12077,0.15154,0.00528
chr9,45375901,47211600,0.07274,0.00491,0.00264,0.05888,0.00069,0.00146,0.04842,0.10772,0.26177,0.08648,0.08886,0.01542,0.10748,0.00306,0.01125,0.04412,0.00734,0.00019,0.0997,0.04291,0.00467
chr9,70947601,71895300,0.23719,0.12108,0.04051,0.17549,0.02209,0.08182,0.08148,0.18463,0.03733,0.20057,0.08543,0.04585,0.01631,0.06238,0.01071,0.10306,0.00268,0.01086,0.12141,0.0397,0.02157
chr9,91895001,92343400,0.2627,0.00067,0.04626,0.00916,0.00141,0.00016,0.31031,0.10102,0.17008,0.33489,0.25037,0.05352,0.0159,0.00011,0.00139,0.01058,0.06689,0.04641,0.01968,0.00715,0.00258
chr9,112773601,113185100,0.30725,0.50001,0.4214,0.28642,0.13928,0.07281,0.0593,0.0259,0.0,0.02006,0.04805,0.00599,0.05473,0.1266,0.17852,0.02459,0.09148,0.15772,0.0201,0.04902,0.00878
chr9,116641901,117272000,0.00219,0.11411,0.07377,0.26262,0.10233,0.00091,0.14619,0.07625,0.36599,0.09932,0.00177,0.01493,0.05707,0.00028,0.03414,0.1324,0.01,0.02634,0.05686,0.0758,0.03848
chr9,129495301,129676500,0.11388,0.42752,0.28367,0.03635,0.12373,0.06654,0.19,0.07856,0.01822,0.00339,0.00052,0.01519,0.26118,0.1317,0.16983,0.13509,0.05734,0.10151,0.02868,0.00678,0.00651
chr9,130098601,130374400,0.88525,0.45552,0.18065,0.05556,0.22673,0.13921,0.16364,0.38583,0.66617,0.29031,0.27975,0.08549,0.24403,0.04029,0.05984,0.05067,0.00765,0.00038,0.08431,0.04163,0.00395
chr9,131183401,131451000,0.08988,0.07894,0.00025,0.00037,0.11241,0.33943,0.00243,0.08747,0.08423,0.0,0.06859,0.07787,0.07081,0.00267,0.11866,0.00107,0.11122,0.32421,0.09506,0.30599,0.08592
chr9,134074401,135035600,0.24892,0.00807,0.00186,0.06963,0.01037,0.02556,0.17743,0.20832,0.07315,0.26214,0.33403,0.00206,0.0305,0.02831,0.05141,0.04679,0.01793,0.03812,0.09668,0.14265,0.00107
chr9,136453701,136980500,0.26558,0.2109,0.25679,0.01753,0.19511,0.06488,0.00612,2e-05,0.1519,0.00822,0.05707,0.00577,0.1034,0.00031,0.03457,0.13056,0.00897,0.07313,0.08675,0.012,0.03287
chr9,137097701,138417800,0.00357,0.09135,0.09335,0.42325,0.21517,0.18482,0.05796,0.0513,0.37768,0.15121,0.10957,0.0,0.20208,0.03162,0.02063,0.19304,0.03398,0.02573,0.08993,0.08387,0.00047
chr9,140245301,140317100,0.24272,0.2092,0.4372,0.24604,0.35019,0.19225,0.00332,0.04051,8e-05,0.01115,0.00632,0.06365,0.00252,0.02572,0.00111,0.04577,0.00789,0.06954,0.01352,0.00562,0.03349
